year,CafFob,status,value,importerLabel,exporterLabel
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Austria-Hungary (Austrian Empire)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bahamas"
1841,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","Belgium"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bermuda"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Brazil"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bremen"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Canada (Province of Canada)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Cape Colony (Cape of Good Hope)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Dominica"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Egypt Arab Republic (Egypt)"
1841,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","France"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","French Guiana"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Guadeloupe"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Hamburg"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","India"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Jamaica"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Leeward Is."
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Martinique"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Mauritius"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Morocco"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Netherlands"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","New Brunswick"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","New South Wales"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Newfoundland and Labrador (Newfoundland)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Nova Scotia"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Ontario (Upper Canada)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Papal States"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Peru"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Prince Edward Is."
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Quebec (Lower Canada)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Reunion (Bourbon I.)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Russia (USSR)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Senegal"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sierra Leone"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sri Lanka (Ceylon)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","St. Pierre and Miquelon"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sweden"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Tasmania"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Trinidad"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Tunisia (Regency of Tunis)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Turkey (Ottoman Empire)"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Tuscany"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Two Sicilies"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","United Kingdom"
1841,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","United States of America"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Venezuela"
1841,"FromExporter","imputed zero",0,"Abdelkader Emirate","Windward Is."
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1841,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Belgium"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Brazil"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bremen"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Dominica"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1841,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Hamburg"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1841,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
