year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,status,totreat_flows,pred_trade,treated_flows
1938,100<-Belgium & Luxemburg,100<-Belgium & LuxemburgFromImporter,Colombia (New Granada) (Gran Colombia),Belgium & Luxemburg,FromImporter,100,Colombia (New Granada) (Gran Colombia),212,Luxemburg,346375.38,ok thanks to gravity,1436,11590.773,520
1938,100<-Belgium & Luxemburg,100<-Belgium & LuxemburgFromImporter,Colombia (New Granada) (Gran Colombia),Belgium & Luxemburg,FromImporter,100,Colombia (New Granada) (Gran Colombia),211,Belgium,346375.38,ok thanks to gravity,1436,334784.63,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,570,Lesotho (Basutoland),14141.277,ok thanks to gravity,1436,.098881878,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,4050,St. Helena,14141.277,ok thanks to gravity,1436,.99779332,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,231,Gibraltar,14141.277,ok thanks to gravity,1436,1.1307392,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,30,Bermuda,14141.277,ok thanks to gravity,1436,1.5105214,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,590,Mauritius,14141.277,ok thanks to gravity,1436,1.8133827,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,1163,Falkland Is.,14141.277,ok thanks to gravity,1436,1.9067702,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,1055,Windward Is.,14141.277,ok thanks to gravity,1436,3.2185402,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,420,Gambia,14141.277,ok thanks to gravity,1436,3.735075,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,53,Barbados,14141.277,ok thanks to gravity,1436,4.3273296,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,338,Malta,14141.277,ok thanks to gravity,1436,5.1279988,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,31,Bahamas,14141.277,ok thanks to gravity,1436,7.2827315,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,9620,Pitcairn Is.,14141.277,ok thanks to gravity,1436,10.117554,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,591,Seychelles,14141.277,ok thanks to gravity,1436,10.142535,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,80,Belize (British Honduras),14141.277,ok thanks to gravity,1436,11.456616,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,935,Vanuatu (New Hebrides),14141.277,ok thanks to gravity,1436,14.75075,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,681,Aden,14141.277,ok thanks to gravity,1436,23.902309,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,1063,Leeward Is.,14141.277,ok thanks to gravity,1436,25.841776,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,110,Guyana (British Guiana),14141.277,ok thanks to gravity,1436,26.092419,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,352,Cyprus,14141.277,ok thanks to gravity,1436,27.534641,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,950,Fiji,14141.277,ok thanks to gravity,1436,43.824795,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,452,Ghana (Gold Coast),14141.277,ok thanks to gravity,1436,47.90918,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,51,Jamaica,14141.277,ok thanks to gravity,1436,60.88665,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,52,Trinidad and Tobago,14141.277,ok thanks to gravity,1436,66.373932,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,475,Nigeria,14141.277,ok thanks to gravity,1436,71.867722,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,501,Kenya (British East Africa Protectorate),14141.277,ok thanks to gravity,1436,118.21828,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,945,Gilbert and Ellice Is.,14141.277,ok thanks to gravity,1436,124.31882,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,21,Newfoundland and Labrador (Newfoundland),14141.277,ok thanks to gravity,1436,127.29399,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,552,Zimbabwe (Rhodesia) (Southern Rhodesia),14141.277,ok thanks to gravity,1436,222.41104,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,821,Federated Malay States,14141.277,ok thanks to gravity,1436,308.7478,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,720,Hong Kong,14141.277,ok thanks to gravity,1436,685.98499,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,780,Sri Lanka (Ceylon),14141.277,ok thanks to gravity,1436,742.71112,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,827,Straits Settlements,14141.277,ok thanks to gravity,1436,772.49866,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,775,Myanmar (Burma),14141.277,ok thanks to gravity,1436,1194.9496,520
1938,1029<-British Colonies (other),1029<-British Colonies (other)FromImporter,St. Pierre and Miquelon,British Colonies (other),FromImporter,1029,St. Pierre and Miquelon,750,India,14141.277,ok thanks to gravity,1436,9372.293,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,570,Lesotho (Basutoland),5656,ok thanks to gravity,1436,.038440969,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,4050,St. Helena,5656,ok thanks to gravity,1436,.38789862,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,231,Gibraltar,5656,ok thanks to gravity,1436,.43958214,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,30,Bermuda,5656,ok thanks to gravity,1436,.58722502,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,590,Mauritius,5656,ok thanks to gravity,1436,.70496422,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,935,Vanuatu (New Hebrides),5656,ok thanks to gravity,1436,.72521126,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,1163,Falkland Is.,5656,ok thanks to gravity,1436,.74126923,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,1055,Windward Is.,5656,ok thanks to gravity,1436,1.2512283,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,420,Gambia,5656,ok thanks to gravity,1436,1.4520346,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,53,Barbados,5656,ok thanks to gravity,1436,1.6822776,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,338,Malta,5656,ok thanks to gravity,1436,1.9935427,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,31,Bahamas,5656,ok thanks to gravity,1436,2.8312092,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,9620,Pitcairn Is.,5656,ok thanks to gravity,1436,3.9332645,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,591,Seychelles,5656,ok thanks to gravity,1436,3.9429765,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,80,Belize (British Honduras),5656,ok thanks to gravity,1436,4.4538341,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,681,Aden,5656,ok thanks to gravity,1436,9.2921772,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,1063,Leeward Is.,5656,ok thanks to gravity,1436,10.046158,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,110,Guyana (British Guiana),5656,ok thanks to gravity,1436,10.143597,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,352,Cyprus,5656,ok thanks to gravity,1436,10.70427,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,950,Fiji,5656,ok thanks to gravity,1436,17.037172,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,452,Ghana (Gold Coast),5656,ok thanks to gravity,1436,18.625004,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,52,Trinidad and Tobago,5656,ok thanks to gravity,1436,25.803295,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,475,Nigeria,5656,ok thanks to gravity,1436,27.939045,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,501,Kenya (British East Africa Protectorate),5656,ok thanks to gravity,1436,45.958115,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,945,Gilbert and Ellice Is.,5656,ok thanks to gravity,1436,48.329746,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,21,Newfoundland and Labrador (Newfoundland),5656,ok thanks to gravity,1436,49.486362,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,552,Zimbabwe (Rhodesia) (Southern Rhodesia),5656,ok thanks to gravity,1436,86.46373,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,821,Federated Malay States,5656,ok thanks to gravity,1436,120.02769,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,51,Jamaica,5656,ok thanks to gravity,1436,187.166,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,720,Hong Kong,5656,ok thanks to gravity,1436,266.68112,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,780,Sri Lanka (Ceylon),5656,ok thanks to gravity,1436,288.7338,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,827,Straits Settlements,5656,ok thanks to gravity,1436,300.31384,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,775,Myanmar (Burma),5656,ok thanks to gravity,1436,464.54437,520
1938,1032<-British Colonies (other),1032<-British Colonies (other)FromImporter,Turks and Caicos Is.,British Colonies (other),FromImporter,1032,Turks and Caicos Is.,750,India,5656,ok thanks to gravity,1436,3643.5396,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,570,Lesotho (Basutoland),1699,ok thanks to gravity,1436,.011942437,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,4050,St. Helena,1699,ok thanks to gravity,1436,.12050827,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,231,Gibraltar,1699,ok thanks to gravity,1436,.13656478,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,30,Bermuda,1699,ok thanks to gravity,1436,.18243292,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,590,Mauritius,1699,ok thanks to gravity,1436,.2190109,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,935,Vanuatu (New Hebrides),1699,ok thanks to gravity,1436,.225301,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,1163,Falkland Is.,1699,ok thanks to gravity,1436,.23028976,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,1055,Windward Is.,1699,ok thanks to gravity,1436,.38871849,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,420,Gambia,1699,ok thanks to gravity,1436,.45110285,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,53,Barbados,1699,ok thanks to gravity,1436,.52263236,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,338,Malta,1699,ok thanks to gravity,1436,.61933291,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,31,Bahamas,1699,ok thanks to gravity,1436,.87957031,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,9620,Pitcairn Is.,1699,ok thanks to gravity,1436,1.2219454,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,591,Seychelles,1699,ok thanks to gravity,1436,1.2249626,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,80,Belize (British Honduras),1699,ok thanks to gravity,1436,1.3836703,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,681,Aden,1699,ok thanks to gravity,1436,2.8867962,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,1063,Leeward Is.,1699,ok thanks to gravity,1436,3.1210349,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,110,Guyana (British Guiana),1699,ok thanks to gravity,1436,3.1513062,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,352,Cyprus,1699,ok thanks to gravity,1436,3.3254905,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,950,Fiji,1699,ok thanks to gravity,1436,5.2929301,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,452,Ghana (Gold Coast),1699,ok thanks to gravity,1436,5.7862206,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,52,Trinidad and Tobago,1699,ok thanks to gravity,1436,8.0162973,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,475,Nigeria,1699,ok thanks to gravity,1436,8.6798086,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,501,Kenya (British East Africa Protectorate),1699,ok thanks to gravity,1436,14.277786,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,945,Gilbert and Ellice Is.,1699,ok thanks to gravity,1436,15.014579,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,21,Newfoundland and Labrador (Newfoundland),1699,ok thanks to gravity,1436,15.373904,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,552,Zimbabwe (Rhodesia) (Southern Rhodesia),1699,ok thanks to gravity,1436,26.861645,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,821,Federated Malay States,1699,ok thanks to gravity,1436,37.288948,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,720,Hong Kong,1699,ok thanks to gravity,1436,82.849686,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,780,Sri Lanka (Ceylon),1699,ok thanks to gravity,1436,89.700783,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,827,Straits Settlements,1699,ok thanks to gravity,1436,93.298355,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,775,Myanmar (Burma),1699,ok thanks to gravity,1436,144.31978,520
1938,1033<-British Colonies (other),1033<-British Colonies (other)FromImporter,Cayman Is.,British Colonies (other),FromImporter,1033,Cayman Is.,750,India,1699,ok thanks to gravity,1436,1131.9366,520
1938,1055<-420|452|475,1055<-420|452|475FromImporter,Windward Is.,,FromImporter,1055,Windward Is.,420,Gambia,166,ok thanks to gravity,1436,5.0199375,520
1938,1055<-420|452|475,1055<-420|452|475FromImporter,Windward Is.,,FromImporter,1055,Windward Is.,452,Ghana (Gold Coast),166,ok thanks to gravity,1436,64.3899,520
1938,1055<-420|452|475,1055<-420|452|475FromImporter,Windward Is.,,FromImporter,1055,Windward Is.,475,Nigeria,166,ok thanks to gravity,1436,96.590164,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,570,Lesotho (Basutoland),106836,ok thanks to gravity,1436,.75591779,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,4050,St. Helena,106836,ok thanks to gravity,1436,7.6277843,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,231,Gibraltar,106836,ok thanks to gravity,1436,8.6441097,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,30,Bermuda,106836,ok thanks to gravity,1436,11.547414,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,590,Mauritius,106836,ok thanks to gravity,1436,13.862683,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,935,Vanuatu (New Hebrides),106836,ok thanks to gravity,1436,14.260827,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,1163,Falkland Is.,106836,ok thanks to gravity,1436,14.576598,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,1055,Windward Is.,106836,ok thanks to gravity,1436,24.604628,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,420,Gambia,106836,ok thanks to gravity,1436,28.553356,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,53,Barbados,106836,ok thanks to gravity,1436,33.08094,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,338,Malta,106836,ok thanks to gravity,1436,39.201775,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,31,Bahamas,106836,ok thanks to gravity,1436,55.673962,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,9620,Pitcairn Is.,106836,ok thanks to gravity,1436,77.345192,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,591,Seychelles,106836,ok thanks to gravity,1436,77.536179,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,80,Belize (British Honduras),106836,ok thanks to gravity,1436,87.581871,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,681,Aden,106836,ok thanks to gravity,1436,182.72488,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,110,Guyana (British Guiana),106836,ok thanks to gravity,1436,199.46751,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,352,Cyprus,106836,ok thanks to gravity,1436,210.49281,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,950,Fiji,106836,ok thanks to gravity,1436,335.02542,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,452,Ghana (Gold Coast),106836,ok thanks to gravity,1436,366.24911,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,51,Jamaica,106836,ok thanks to gravity,1436,465.4574,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,52,Trinidad and Tobago,106836,ok thanks to gravity,1436,507.40576,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,475,Nigeria,106836,ok thanks to gravity,1436,549.40387,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,501,Kenya (British East Africa Protectorate),106836,ok thanks to gravity,1436,903.73779,520
1938,1063<-British Colonies (other),1063<-British Colonies (other)FromImporter,Leeward Is.,British Colonies (other),FromImporter,1063,Leeward Is.,945,Gilbert and Ellice Is.,106836,ok thanks to gravity,1436,950.37439,520
