year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1904,1055->65|66,,Windward Is.,X,FromExporter,65,Guadeloupe,1055,Windward Is.,224,80.807442
1904,1055->65|66,,Windward Is.,X,FromExporter,66,Martinique,1055,Windward Is.,224,143.19257
1904,1063->British Northern America,British Northern America,Leeward Is.,X,FromExporter,21,Newfoundland and Labrador (Newfoundland),1063,Leeward Is.,165871,18173.418
1904,1063->British Northern America,British Northern America,Leeward Is.,X,FromExporter,20,Canada (Province of Canada),1063,Leeward Is.,165871,147697.58
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1063,Leeward Is.,110,Guyana (British Guiana),17062,361.60794
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,51,Jamaica,110,Guyana (British Guiana),17062,503.51205
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1055,Windward Is.,110,Guyana (British Guiana),17062,976.49792
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,52,Trinidad and Tobago,110,Guyana (British Guiana),17062,1751.2698
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,31,Bahamas,110,Guyana (British Guiana),17062,5218.2656
1904,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,53,Barbados,110,Guyana (British Guiana),17062,8250.8477
1904,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,65,Guadeloupe,110,Guyana (British Guiana),26,9.3794355
1904,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,66,Martinique,110,Guyana (British Guiana),26,16.620565
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,860,East Timor (Portuguese Timor),110,Guyana (British Guiana),4981,.16438468
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,721,Macao,110,Guyana (British Guiana),4981,8.4550171
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),110,Guyana (British Guiana),4981,22.860632
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,752,Portuguese India,110,Guyana (British Guiana),4981,64.532478
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,402,Cape Verde,110,Guyana (British Guiana),4981,128.0889
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,541,Mozambique (Portuguese East Africa),110,Guyana (British Guiana),4981,292.18512
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,403,Sao Tome-Principe,110,Guyana (British Guiana),4981,768.84979
1904,110->Portuguese Colonies,Portuguese Colonies,Guyana (British Guiana),X,FromExporter,540,Angola,110,Guyana (British Guiana),4981,3695.8635
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,1063,Leeward Is.,2,United States of America,1942838.5,41176.051
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,51,Jamaica,2,United States of America,1942838.5,57334.57
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,1055,Windward Is.,2,United States of America,1942838.5,111193.16
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,52,Trinidad and Tobago,2,United States of America,1942838.5,199415.89
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,31,Bahamas,2,United States of America,1942838.5,594200.38
1904,2->British West Indies,British West Indies,United States of America,X,FromExporter,53,Barbados,2,United States of America,1942838.5,939518.38
1904,2->Cyprus & Gozo & Malta,Cyprus & Gozo & Malta,United States of America,X,FromExporter,352,Cyprus,2,United States of America,73432.805,7451.8774
1904,2->Cyprus & Gozo & Malta,Cyprus & Gozo & Malta,United States of America,X,FromExporter,338,Malta,2,United States of America,73432.805,65980.922
1904,2->Faeroe Is. & Greenland & Iceland,Faeroe Is. & Greenland & Iceland,United States of America,X,FromExporter,11,Faeroe Is.,2,United States of America,.042048771,.012161263
1904,2->Faeroe Is. & Greenland & Iceland,Faeroe Is. & Greenland & Iceland,United States of America,X,FromExporter,395,Iceland,2,United States of America,.042048771,.029887507
1904,2->French West Indies,French West Indies,United States of America,X,FromExporter,65,Guadeloupe,2,United States of America,328610.44,118545.39
1904,2->French West Indies,French West Indies,United States of America,X,FromExporter,66,Martinique,2,United States of America,328610.44,210065.05
1904,2->German Africa,German Africa,United States of America,X,FromExporter,470,Kamerun,2,United States of America,7172.2256,282.62085
1904,2->German Africa,German Africa,United States of America,X,FromExporter,510,German East Africa,2,United States of America,7172.2256,1115.4309
1904,2->German Africa,German Africa,United States of America,X,FromExporter,565,Namibia (South West Africa) (German South West Africa),2,United States of America,7172.2256,5774.1738
1904,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),2,United States of America,387415.59,1804.572
1904,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,402,Cape Verde,2,United States of America,387415.59,10111.078
1904,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,541,Mozambique (Portuguese East Africa),2,United States of America,387415.59,23064.504
1904,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,403,Sao Tome-Principe,2,United States of America,387415.59,60691.441
1904,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,540,Angola,2,United States of America,387415.59,291744
1904,2->Portuguese Asia,Portuguese Asia,United States of America,X,FromExporter,860,East Timor (Portuguese Timor),2,United States of America,10.679373,.023998361
1904,2->Portuguese Asia,Portuguese Asia,United States of America,X,FromExporter,721,Macao,2,United States of America,10.679373,1.23434
1904,2->Portuguese Asia,Portuguese Asia,United States of America,X,FromExporter,752,Portuguese India,2,United States of America,10.679373,9.4210348
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,1063,Leeward Is.,20,Canada (Province of Canada),444926.06,9429.6572
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,51,Jamaica,20,Canada (Province of Canada),444926.06,13130.092
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,1055,Windward Is.,20,Canada (Province of Canada),444926.06,25464.154
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,52,Trinidad and Tobago,20,Canada (Province of Canada),444926.06,45667.891
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,31,Bahamas,20,Canada (Province of Canada),444926.06,136076.8
1904,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,53,Barbados,20,Canada (Province of Canada),444926.06,215157.48
1904,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,65,Guadeloupe,20,Canada (Province of Canada),14360.858,5180.644
1904,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,66,Martinique,20,Canada (Province of Canada),14360.858,9180.2148
1904,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,470,Kamerun,20,Canada (Province of Canada),62.102802,2.4471545
1904,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,510,German East Africa,20,Canada (Province of Canada),62.102802,9.6582842
1904,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,565,Namibia (South West Africa) (German South West Africa),20,Canada (Province of Canada),62.102802,49.997364
1904,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),20,Canada (Province of Canada),4658.5381,22.280857
1904,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,541,Mozambique (Portuguese East Africa),20,Canada (Province of Canada),4658.5381,284.77493
1904,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,403,Sao Tome-Principe,20,Canada (Province of Canada),4658.5381,749.35071
1904,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,540,Angola,20,Canada (Province of Canada),4658.5381,3602.1316
1904,200->Denmark & Faeroe Is.,Denmark & Faeroe Is.,United Kingdom,X,FromExporter,11,Faeroe Is.,200,United Kingdom,3579592,164104.22
1904,200->Denmark & Faeroe Is.,Denmark & Faeroe Is.,United Kingdom,X,FromExporter,390,Denmark,200,United Kingdom,3579592,3415487.8
1904,200->French West Indies,French West Indies,United Kingdom,X,FromExporter,65,Guadeloupe,200,United Kingdom,47228,17037.383
1904,200->French West Indies,French West Indies,United Kingdom,X,FromExporter,66,Martinique,200,United Kingdom,47228,30190.617
1904,200->Greenland & Iceland,Greenland & Iceland,United Kingdom,X,FromExporter,10,Greenland,200,United Kingdom,88834,529.97797
1904,200->Greenland & Iceland,Greenland & Iceland,United Kingdom,X,FromExporter,395,Iceland,200,United Kingdom,88834,88304.023
1904,200->Guam & Philippines,Guam & Philippines,United Kingdom,X,FromExporter,840,Philippines,200,United Kingdom,1414942,242271.73
1904,200->Guam & Philippines,Guam & Philippines,United Kingdom,X,FromExporter,985,Guam,200,United Kingdom,1414942,1172670.3
1904,200->Portuguese Western Africa,Portuguese Western Africa,United Kingdom,X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),200,United Kingdom,455722,69017.063
1904,200->Portuguese Western Africa,Portuguese Western Africa,United Kingdom,X,FromExporter,402,Cape Verde,200,United Kingdom,455722,386704.94
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,1063,Leeward Is.,21,Newfoundland and Labrador (Newfoundland),78519,1429.5779
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,51,Jamaica,21,Newfoundland and Labrador (Newfoundland),78519,1990.5804
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,1055,Windward Is.,21,Newfoundland and Labrador (Newfoundland),78519,3860.4792
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,52,Trinidad and Tobago,21,Newfoundland and Labrador (Newfoundland),78519,6923.4556
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,30,Bermuda,21,Newfoundland and Labrador (Newfoundland),78519,11066.228
1904,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,31,Bahamas,21,Newfoundland and Labrador (Newfoundland),78519,20629.852
