year,CafFob,status,value,importerLabel,exporterLabel
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Brazil"
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Canada (Province of Canada)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Denmark"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Falkland Is."
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","French India"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Italy"
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Jamaica"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Japan"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Natal"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Newfoundland and Labrador (Newfoundland)"
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Norway"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Peru"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Philippines"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Reunion (Bourbon I.)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Senegal"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","South Australia"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sri Lanka (Ceylon)"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Helena"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Pierre and Miquelon"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Straits Settlements"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sweden"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Tasmania"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Trinidad"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","United Kingdom"
1874,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","United States of America"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Uruguay"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Victoria"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Western Australia"
1874,"FromExporter","imputed zero",0,"Abuja (Suleja)","Windward Is."
1874,"FromExporter","imputed zero",0,"Aceh","Algeria (Regency of Algiers)"
1874,"FromExporter","imputed zero",0,"Aceh","Argentina (La Plata)"
1874,"FromExporter","imputed zero",0,"Aceh","Bahamas"
1874,"FromExporter","imputed zero",0,"Aceh","Belgium"
1874,"FromExporter","imputed zero",0,"Aceh","Belize (British Honduras)"
1874,"FromExporter","imputed zero",0,"Aceh","Bermuda"
1874,"FromExporter","imputed zero",0,"Aceh","Brazil"
1874,"FromExporter","imputed zero",0,"Aceh","Canada (Province of Canada)"
1874,"FromExporter","imputed zero",0,"Aceh","Cape Colony (Cape of Good Hope)"
1874,"FromExporter","imputed zero",0,"Aceh","Chile"
1874,"FromExporter","imputed zero",0,"Aceh","Denmark"
1874,"FromExporter","imputed zero",0,"Aceh","Egypt Arab Republic (Egypt)"
1874,"FromExporter","imputed zero",0,"Aceh","Falkland Is."
1874,"FromExporter","imputed zero",0,"Aceh","France"
1874,"FromExporter","imputed zero",0,"Aceh","French Guiana"
1874,"FromExporter","imputed zero",0,"Aceh","French India"
1874,"FromExporter","imputed zero",0,"Aceh","Greece"
1874,"FromExporter","imputed zero",0,"Aceh","Guadeloupe"
1874,"FromExporter","imputed zero",0,"Aceh","Guyana (British Guiana)"
1874,"FromExporter","unknown despite gravity",,"Aceh","India"
1874,"FromExporter","imputed zero",0,"Aceh","Italy"
1874,"FromExporter","imputed zero",0,"Aceh","Jamaica"
1874,"FromExporter","imputed zero",0,"Aceh","Japan"
1874,"FromExporter","imputed zero",0,"Aceh","Leeward Is."
1874,"FromExporter","imputed zero",0,"Aceh","Malta"
1874,"FromExporter","imputed zero",0,"Aceh","Martinique"
1874,"FromExporter","imputed zero",0,"Aceh","Mauritius"
1874,"FromExporter","imputed zero",0,"Aceh","Mexico"
1874,"FromExporter","imputed zero",0,"Aceh","Natal"
1874,"FromExporter","imputed zero",0,"Aceh","Netherlands"
1874,"FromExporter","imputed zero",0,"Aceh","New South Wales"
1874,"FromExporter","imputed zero",0,"Aceh","New Zealand"
1874,"FromExporter","imputed zero",0,"Aceh","Newfoundland and Labrador (Newfoundland)"
1874,"FromExporter","imputed zero",0,"Aceh","Norway"
1874,"FromExporter","imputed zero",0,"Aceh","People's Republic of China (China)"
1874,"FromExporter","imputed zero",0,"Aceh","Peru"
1874,"FromExporter","imputed zero",0,"Aceh","Philippines"
1874,"FromExporter","imputed zero",0,"Aceh","Portugal"
1874,"FromExporter","imputed zero",0,"Aceh","Queensland"
1874,"FromExporter","imputed zero",0,"Aceh","Reunion (Bourbon I.)"
1874,"FromExporter","imputed zero",0,"Aceh","Russia (USSR)"
1874,"FromExporter","imputed zero",0,"Aceh","Senegal"
1874,"FromExporter","imputed zero",0,"Aceh","Sierra Leone"
1874,"FromExporter","imputed zero",0,"Aceh","South Australia"
1874,"FromExporter","imputed zero",0,"Aceh","Spain"
1874,"FromExporter","imputed zero",0,"Aceh","Sri Lanka (Ceylon)"
1874,"FromExporter","imputed zero",0,"Aceh","St. Helena"
1874,"FromExporter","imputed zero",0,"Aceh","St. Pierre and Miquelon"
1874,"FromExporter","imputed zero",0,"Aceh","Straits Settlements"
1874,"FromExporter","imputed zero",0,"Aceh","Sweden"
1874,"FromExporter","imputed zero",0,"Aceh","Tasmania"
1874,"FromExporter","imputed zero",0,"Aceh","Trinidad"
1874,"FromExporter","imputed zero",0,"Aceh","United Kingdom"
1874,"FromExporter","unknown despite gravity",,"Aceh","United States of America"
1874,"FromExporter","imputed zero",0,"Aceh","Uruguay"
1874,"FromExporter","imputed zero",0,"Aceh","Victoria"
1874,"FromExporter","imputed zero",0,"Aceh","Western Australia"
1874,"FromExporter","imputed zero",0,"Aceh","Windward Is."
1874,"FromExporter","imputed zero",0,"Adelie Land","Algeria (Regency of Algiers)"
1874,"FromExporter","imputed zero",0,"Adelie Land","Argentina (La Plata)"
1874,"FromExporter","imputed zero",0,"Adelie Land","Bahamas"
1874,"FromExporter","unknown despite gravity",,"Adelie Land","Belgium"
1874,"FromExporter","imputed zero",0,"Adelie Land","Belize (British Honduras)"
1874,"FromExporter","imputed zero",0,"Adelie Land","Bermuda"
