year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1840,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Cuba,FromImporter,211,Belgium,40,Cuba,420297.31,,ok thanks to gravity,320,201471.8,84
1840,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Puerto Rico,FromImporter,211,Belgium,6,Puerto Rico,420297.31,,ok thanks to gravity,320,218825.5,84
1840,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Lübeck,FromImporter,211,Belgium,276,Lübeck,61906.563,,ok thanks to gravity,320,16.073551,84
1840,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Bremen,FromImporter,211,Belgium,246,Bremen,61906.563,,ok thanks to gravity,320,1685.3584,84
1840,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Hamburg,FromImporter,211,Belgium,248,Hamburg,61906.563,,ok thanks to gravity,320,60205.129,84
1840,211<-Norway & Sweden,211<-Norway & SwedenFromImporter,Belgium,Sweden,FromImporter,211,Belgium,380,Sweden,81345.273,,ok thanks to gravity,320,25915.887,84
1840,211<-Norway & Sweden,211<-Norway & SwedenFromImporter,Belgium,Norway,FromImporter,211,Belgium,385,Norway,81345.273,,ok thanks to gravity,320,55429.387,84
1840,220<-Cape Colony (Cape of Good Hope) & Mauritius,220<-Cape Colony (Cape of Good Hope) & MauritiusFromImporter,France,Cape Colony (Cape of Good Hope),FromImporter,220,France,561,Cape Colony (Cape of Good Hope),7951.9702,,ok thanks to gravity,320,1426.4421,84
1840,220<-Cape Colony (Cape of Good Hope) & Mauritius,220<-Cape Colony (Cape of Good Hope) & MauritiusFromImporter,France,Mauritius,FromImporter,220,France,590,Mauritius,7951.9702,,ok thanks to gravity,320,6525.5278,84
1840,220<-Hanover & Hanse Towns,220<-Hanover & Hanse TownsFromImporter,France,Lübeck,FromImporter,220,France,276,Lübeck,546345.81,,ok thanks to gravity,320,141.85437,84
1840,220<-Hanover & Hanse Towns,220<-Hanover & Hanse TownsFromImporter,France,Bremen,FromImporter,220,France,246,Bremen,546345.81,,ok thanks to gravity,320,14873.843,84
1840,220<-Hanover & Hanse Towns,220<-Hanover & Hanse TownsFromImporter,France,Hamburg,FromImporter,220,France,248,Hamburg,546345.81,,ok thanks to gravity,320,531330.13,84
1840,220<-Spanish America,220<-Spanish AmericaFromImporter,France,Cuba,FromImporter,220,France,40,Cuba,298198.88,,ok thanks to gravity,320,142943.25,84
1840,220<-Spanish America,220<-Spanish AmericaFromImporter,France,Puerto Rico,FromImporter,220,France,6,Puerto Rico,298198.88,,ok thanks to gravity,320,155255.63,84
1840,235<-380|385,235<-380|385FromImporter,Portugal,Sweden,FromImporter,235,Portugal,380,Sweden,74708.758,From a flow part-of reporter Porto to/from area Norway & Sweden
From a flow part-of reporter Lisbon to/from area Norway & Sweden,ok thanks to gravity,320,23801.551,84
1840,235<-380|385,235<-380|385FromImporter,Portugal,Norway,FromImporter,235,Portugal,385,Norway,74708.758,From a flow part-of reporter Porto to/from area Norway & Sweden
From a flow part-of reporter Lisbon to/from area Norway & Sweden,ok thanks to gravity,320,50907.207,84
1840,246<-Danish America & Spanish America,246<-Danish America & Spanish AmericaFromImporter,Bremen,Greenland,FromImporter,246,Bremen,10,Greenland,658940,,ok thanks to gravity,320,11799.601,84
1840,246<-Danish America & Spanish America,246<-Danish America & Spanish AmericaFromImporter,Bremen,Virgin Islands (Danish West Indies),FromImporter,246,Bremen,5,Virgin Islands (Danish West Indies),658940,,ok thanks to gravity,320,45907.141,84
1840,246<-Danish America & Spanish America,246<-Danish America & Spanish AmericaFromImporter,Bremen,Cuba,FromImporter,246,Bremen,40,Cuba,658940,,ok thanks to gravity,320,288204.44,84
1840,246<-Danish America & Spanish America,246<-Danish America & Spanish AmericaFromImporter,Bremen,Puerto Rico,FromImporter,246,Bremen,6,Puerto Rico,658940,,ok thanks to gravity,320,313028.81,84
1840,248<-Cochin China & People's Republic of China (China),248<-Cochin China & People's Republic of China (China)FromImporter,Hamburg,Vietnam,FromImporter,248,Hamburg,815,Vietnam,46797.344,,ok thanks to gravity,320,8247.2031,84
1840,248<-Cochin China & People's Republic of China (China),248<-Cochin China & People's Republic of China (China)FromImporter,Hamburg,People's Republic of China (China),FromImporter,248,Hamburg,710,People's Republic of China (China),46797.344,,ok thanks to gravity,320,38550.141,84
1840,248<-Colombia (New Granada) (Gran Colombia) & Venezuela,248<-Colombia (New Granada) (Gran Colombia) & VenezuelaFromImporter,Hamburg,Colombia (New Granada) (Gran Colombia),FromImporter,248,Hamburg,100,Colombia (New Granada) (Gran Colombia),133115.98,,ok thanks to gravity,320,7624.9844,84
1840,248<-Colombia (New Granada) (Gran Colombia) & Venezuela,248<-Colombia (New Granada) (Gran Colombia) & VenezuelaFromImporter,Hamburg,Venezuela,FromImporter,248,Hamburg,101,Venezuela,133115.98,,ok thanks to gravity,320,125491,84
1840,248<-Norway & Sweden,248<-Norway & SwedenFromImporter,Hamburg,Sweden,FromImporter,248,Hamburg,380,Sweden,83018.57,,ok thanks to gravity,320,26448.982,84
1840,248<-Norway & Sweden,248<-Norway & SwedenFromImporter,Hamburg,Norway,FromImporter,248,Hamburg,385,Norway,83018.57,,ok thanks to gravity,320,56569.586,84
1840,2<-French West Indies,2<-French West IndiesFromImporter,United States of America,Martinique,FromImporter,2,United States of America,66,Martinique,70011.695,,ok thanks to gravity,320,29432.281,84
1840,2<-French West Indies,2<-French West IndiesFromImporter,United States of America,Guadeloupe,FromImporter,2,United States of America,65,Guadeloupe,70011.695,,ok thanks to gravity,320,40579.414,84
1840,2<-Hanse Towns,2<-Hanse TownsFromImporter,United States of America,Lübeck,FromImporter,2,United States of America,276,Lübeck,526572.63,,ok thanks to gravity,320,136.72043,84
1840,2<-Hanse Towns,2<-Hanse TownsFromImporter,United States of America,Bremen,FromImporter,2,United States of America,246,Bremen,526572.63,,ok thanks to gravity,320,14335.534,84
1840,2<-Hanse Towns,2<-Hanse TownsFromImporter,United States of America,Hamburg,FromImporter,2,United States of America,248,Hamburg,526572.63,,ok thanks to gravity,320,512100.38,84
1840,2<-Norway & Sweden,2<-Norway & SwedenFromImporter,United States of America,Sweden,FromImporter,2,United States of America,380,Sweden,254341.23,,ok thanks to gravity,320,81030.875,84
1840,2<-Norway & Sweden,2<-Norway & SwedenFromImporter,United States of America,Norway,FromImporter,2,United States of America,385,Norway,254341.23,,ok thanks to gravity,320,173310.36,84
1840,300<-200|3349|338,300<-200|3349|338FromImporter,Austria-Hungary (Austrian Empire),Malta,FromImporter,300,Austria-Hungary (Austrian Empire),338,Malta,477.11819,From a flow part-of reporter 3343 to/from area Ionian Is. & Malta & United Kingdom,ok thanks to gravity,320,6.1073709,84
1840,300<-200|3349|338,300<-200|3349|338FromImporter,Austria-Hungary (Austrian Empire),Ionian Is.,FromImporter,300,Austria-Hungary (Austrian Empire),3349,Ionian Is.,477.11819,From a flow part-of reporter 3343 to/from area Ionian Is. & Malta & United Kingdom,ok thanks to gravity,320,9.921957,84
1840,300<-200|3349|338,300<-200|3349|338FromImporter,Austria-Hungary (Austrian Empire),United Kingdom,FromImporter,300,Austria-Hungary (Austrian Empire),200,United Kingdom,477.11819,From a flow part-of reporter 3343 to/from area Ionian Is. & Malta & United Kingdom,ok thanks to gravity,320,461.08884,84
1840,300<-246|248|276,300<-246|248|276FromImporter,Austria-Hungary (Austrian Empire),Lübeck,FromImporter,300,Austria-Hungary (Austrian Empire),276,Lübeck,3459.1069,From a flow part-of reporter 326 to/from area Hanse Towns,ok thanks to gravity,320,.89812982,84
