year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1907,325<-German Africa,325<-German AfricaFromImporter,Italy,German Africa,FromImporter,325,Italy,565,Namibia (South West Africa) (German South West Africa),198.55452,4.1721668,598,235
1907,325<-German Africa,325<-German AfricaFromImporter,Italy,German Africa,FromImporter,325,Italy,510,German East Africa,198.55452,95.463646,598,235
1907,325<-German Africa,325<-German AfricaFromImporter,Italy,German Africa,FromImporter,325,Italy,470,Kamerun,198.55452,98.918709,598,235
1907,325<-India & Sri Lanka (Ceylon),325<-India & Sri Lanka (Ceylon)FromImporter,Italy,India & Sri Lanka (Ceylon),FromImporter,325,Italy,780,Sri Lanka (Ceylon),5391073,165256.78,598,235
1907,325<-India & Sri Lanka (Ceylon),325<-India & Sri Lanka (Ceylon)FromImporter,Italy,India & Sri Lanka (Ceylon),FromImporter,325,Italy,750,India,5391073,5225816.5,598,235
1907,380<-British Northern America,380<-British Northern AmericaFromImporter,Sweden,British Northern America,FromImporter,380,Sweden,21,Newfoundland and Labrador (Newfoundland),31759.289,2153.9121,598,235
1907,380<-British Northern America,380<-British Northern AmericaFromImporter,Sweden,British Northern America,FromImporter,380,Sweden,20,Canada (Province of Canada),31759.289,29605.379,598,235
1907,380<-France & Monaco,380<-France & MonacoFromImporter,Sweden,France & Monaco,FromImporter,380,Sweden,221,Monaco,1263856.6,535.13458,598,235
1907,380<-France & Monaco,380<-France & MonacoFromImporter,Sweden,France & Monaco,FromImporter,380,Sweden,220,France,1263856.6,1263321.5,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,120,French Guiana,25766.467,168.11043,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,150,Paraguay,25766.467,538.47113,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,115,Surinam (Dutch Guiana),25766.467,1089.6888,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,145,Bolivia,25766.467,1579.9783,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,1163,Falkland Is.,25766.467,1712.1212,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,130,Ecuador,25766.467,1985.6575,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,110,Guyana (British Guiana),25766.467,1993.6333,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,100,Colombia (New Granada) (Gran Colombia),25766.467,7647.7842,598,235
1907,380<-Southern America (other),380<-Southern America (other)FromImporter,Sweden,Southern America (other),FromImporter,380,Sweden,135,Peru,25766.467,9051.0205,598,235
1907,385<-Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland),385<-Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland)FromImporter,Norway,Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland),FromImporter,385,Norway,21,Newfoundland and Labrador (Newfoundland),7994.1636,542.16339,598,235
1907,385<-Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland),385<-Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland)FromImporter,Norway,Canada (Province of Canada) & Newfoundland and Labrador (Newfoundland),FromImporter,385,Norway,20,Canada (Province of Canada),7994.1636,7452,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,120,French Guiana,101210.16,186.62407,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,150,Paraguay,101210.16,597.77179,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,115,Surinam (Dutch Guiana),101210.16,1209.6941,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,145,Bolivia,101210.16,1753.978,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,1163,Falkland Is.,101210.16,1900.6735,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,130,Ecuador,101210.16,2204.3337,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,110,Guyana (British Guiana),101210.16,2213.188,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,100,Colombia (New Granada) (Gran Colombia),101210.16,8490.0176,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,135,Peru,101210.16,10047.79,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,101,Venezuela,101210.16,10838.35,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,165,Uruguay,101210.16,24732.281,598,235
1907,385<-Chile & Southern America (other) & Uruguay,385<-Chile & Southern America (other) & UruguayFromImporter,Norway,Chile & Southern America (other) & Uruguay,FromImporter,385,Norway,155,Chile,101210.16,37035.449,598,235
1907,385<-Gibraltar & Malta,385<-Gibraltar & MaltaFromImporter,Norway,Gibraltar & Malta,FromImporter,385,Norway,231,Gibraltar,5.4717069,1.2706779,598,235
1907,385<-Gibraltar & Malta,385<-Gibraltar & MaltaFromImporter,Norway,Gibraltar & Malta,FromImporter,385,Norway,338,Malta,5.4717069,4.2010293,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,231,Gibraltar,141285.91,300.30444,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,352,Cyprus,141285.91,818.99731,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,338,Malta,141285.91,992.84613,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,600,Morocco,141285.91,7356.478,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,355,Bulgaria,141285.91,12733.692,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,615,Algeria (Regency of Algiers),141285.91,18530.107,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,616,Tunisia (Regency of Tunis),141285.91,22668.172,598,235
1907,390<-Black Sea & Mediterranean Sea,390<-Black Sea & Mediterranean SeaFromImporter,Denmark,Black Sea & Mediterranean Sea,FromImporter,390,Denmark,651,Egypt Arab Republic (Egypt),141285.91,77885.305,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,120,French Guiana,172585.5,100.23812,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,150,Paraguay,172585.5,321.07071,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,115,Surinam (Dutch Guiana),172585.5,649.74176,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,145,Bolivia,172585.5,942.08356,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,1163,Falkland Is.,172585.5,1020.8755,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,130,Ecuador,172585.5,1183.9752,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,110,Guyana (British Guiana),172585.5,1188.7308,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,100,Colombia (New Granada) (Gran Colombia),172585.5,4560.0952,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,135,Peru,172585.5,5396.7939,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,101,Venezuela,172585.5,5821.4136,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,165,Uruguay,172585.5,13284.019,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,155,Chile,172585.5,19892.205,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,140,Brazil,172585.5,44416.855,598,235
1907,390<-Southern America,390<-Southern AmericaFromImporter,Denmark,Southern America,FromImporter,390,Denmark,160,Argentina (La Plata),172585.5,73807.398,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,31,Bahamas,8797.3203,109.60757,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,52,Trinidad and Tobago,8797.3203,267.77438,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,51,Jamaica,8797.3203,547.02386,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,1063,Leeward Is.,8797.3203,1240.1749,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,1055,Windward Is.,8797.3203,1590.1696,598,235
1907,40<-British West Indies,40<-British West IndiesFromImporter,Cuba,British West Indies,FromImporter,40,Cuba,53,Barbados,8797.3203,5042.5698,598,235
1907,40<-French West Indies,40<-French West IndiesFromImporter,Cuba,French West Indies,FromImporter,40,Cuba,65,Guadeloupe,5.7544494,2.6920886,598,235
1907,40<-French West Indies,40<-French West IndiesFromImporter,Cuba,French West Indies,FromImporter,40,Cuba,66,Martinique,5.7544494,3.0623605,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,860,East Timor (Portuguese Timor),3469,.43621859,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,404,Guinea-Bissau (Portuguese Guinea),3469,34.157833,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,541,Mozambique (Portuguese East Africa),3469,44.466423,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,752,Portuguese India,3469,173.08293,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,402,Cape Verde,3469,272.81238,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,403,Sao Tome-Principe,3469,477.72256,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,540,Angola,3469,1121.9233,598,235
1907,420<-Portuguese Colonies,420<-Portuguese ColoniesFromImporter,Gambia,Portuguese Colonies,FromImporter,420,Gambia,721,Macao,3469,1344.3982,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,860,East Timor (Portuguese Timor),8621.8945,1.084183,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,404,Guinea-Bissau (Portuguese Guinea),8621.8945,84.896301,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,541,Mozambique (Portuguese East Africa),8621.8945,110.5174,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,752,Portuguese India,8621.8945,430.18246,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,402,Cape Verde,8621.8945,678.05121,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,403,Sao Tome-Principe,8621.8945,1187.3375,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,540,Angola,8621.8945,2788.4421,598,235
1907,430<-Portuguese Colonies,430<-Portuguese ColoniesFromImporter,French West Africa,Portuguese Colonies,FromImporter,430,French West Africa,721,Macao,8621.8945,3341.3838,598,235
1907,500<-Dutch Colonies,500<-Dutch ColoniesFromImporter,Uganda,Dutch Colonies,FromImporter,500,Uganda,68,Netherlands Antilles,17,.19158909,598,235
1907,500<-Dutch Colonies,500<-Dutch ColoniesFromImporter,Uganda,Dutch Colonies,FromImporter,500,Uganda,115,Surinam (Dutch Guiana),17,.27111024,598,235
1907,500<-Dutch Colonies,500<-Dutch ColoniesFromImporter,Uganda,Dutch Colonies,FromImporter,500,Uganda,850,Indonesia (Dutch East Indies),17,16.5373,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,860,East Timor (Portuguese Timor),14,.0017604672,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,404,Guinea-Bissau (Portuguese Guinea),14,.13785233,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,541,Mozambique (Portuguese East Africa),14,.17945516,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,752,Portuguese India,14,.69851863,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,402,Cape Verde,14,1.1010013,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,403,Sao Tome-Principe,14,1.9279667,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,540,Angola,14,4.5277972,598,235
1907,500<-Portuguese Colonies,500<-Portuguese ColoniesFromImporter,Uganda,Portuguese Colonies,FromImporter,500,Uganda,721,Macao,14,5.4256492,598,235
1907,52<-British Northern America,52<-British Northern AmericaFromImporter,Trinidad and Tobago,British Northern America,FromImporter,52,Trinidad and Tobago,21,Newfoundland and Labrador (Newfoundland),130953,8881.2197,598,235
1907,52<-British Northern America,52<-British Northern AmericaFromImporter,Trinidad and Tobago,British Northern America,FromImporter,52,Trinidad and Tobago,20,Canada (Province of Canada),130953,122071.78,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,31,Bahamas,39930,498.86066,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,30,Bermuda,39930,1109.191,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,51,Jamaica,39930,2489.6882,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,1063,Leeward Is.,39930,5644.4502,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,1055,Windward Is.,39930,7237.3926,598,235
1907,52<-British West Indies,52<-British West IndiesFromImporter,Trinidad and Tobago,British West Indies,FromImporter,52,Trinidad and Tobago,53,Barbados,39930,22950.418,598,235
1907,52<-Cuba & Puerto Rico,52<-Cuba & Puerto RicoFromImporter,Trinidad and Tobago,Cuba & Puerto Rico,FromImporter,52,Trinidad and Tobago,6,Puerto Rico,557,174.41202,598,235
1907,52<-Cuba & Puerto Rico,52<-Cuba & Puerto RicoFromImporter,Trinidad and Tobago,Cuba & Puerto Rico,FromImporter,52,Trinidad and Tobago,40,Cuba,557,382.58798,598,235
1907,52<-French West Indies,52<-French West IndiesFromImporter,Trinidad and Tobago,French West Indies,FromImporter,52,Trinidad and Tobago,65,Guadeloupe,64,29.940952,598,235
1907,52<-French West Indies,52<-French West IndiesFromImporter,Trinidad and Tobago,French West Indies,FromImporter,52,Trinidad and Tobago,66,Martinique,64,34.059052,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,150,Paraguay,9431,17.910828,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,145,Bolivia,9431,52.553833,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,130,Ecuador,9431,66.047684,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,100,Colombia (New Granada) (Gran Colombia),9431,254.38347,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,1163,Falkland Is.,9431,293.21848,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,135,Peru,9431,301.05847,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,165,Uruguay,9431,741.04474,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,155,Chile,9431,1109.6803,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,140,Brazil,9431,2477.7803,598,235
1907,52<-Southern America (other),52<-Southern America (other)FromImporter,Trinidad and Tobago,Southern America (other),FromImporter,52,Trinidad and Tobago,160,Argentina (La Plata),9431,4117.3223,598,235
1907,53<-British West Indies,53<-British West IndiesFromImporter,Barbados,British West Indies,FromImporter,53,Barbados,31,Bahamas,58237,1700.0374,598,235
1907,53<-British West Indies,53<-British West IndiesFromImporter,Barbados,British West Indies,FromImporter,53,Barbados,52,Trinidad and Tobago,58237,4153.2393,598,235
1907,53<-British West Indies,53<-British West IndiesFromImporter,Barbados,British West Indies,FromImporter,53,Barbados,51,Jamaica,58237,8484.4609,598,235
1907,53<-British West Indies,53<-British West IndiesFromImporter,Barbados,British West Indies,FromImporter,53,Barbados,1063,Leeward Is.,58237,19235.385,598,235
1907,53<-British West Indies,53<-British West IndiesFromImporter,Barbados,British West Indies,FromImporter,53,Barbados,1055,Windward Is.,58237,24663.879,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),31,Bahamas,303,3.6733763,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),30,Bermuda,303,8.1675634,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),52,Trinidad and Tobago,303,8.9741611,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),51,Jamaica,303,18.332899,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),1063,Leeward Is.,303,41.563091,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),1055,Windward Is.,303,53.292778,598,235
1907,552<-British West Indies,552<-British West IndiesFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),British West Indies,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),53,Barbados,303,168.99614,598,235
1907,552<-Portuguese Western Africa,552<-Portuguese Western AfricaFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),Portuguese Western Africa,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),404,Guinea-Bissau (Portuguese Guinea),13,1.4465634,598,235
1907,552<-Portuguese Western Africa,552<-Portuguese Western AfricaFromImporter,Zimbabwe (Rhodesia) (Southern Rhodesia),Portuguese Western Africa,FromImporter,552,Zimbabwe (Rhodesia) (Southern Rhodesia),402,Cape Verde,13,11.553437,598,235
1907,553<-German East Africa & Germany (Zollverein),553<-German East Africa & Germany (Zollverein)FromImporter,Malawi (Nyasaland) (British Central Africa Protectorate),German East Africa & Germany (Zollverein),FromImporter,553,Malawi (Nyasaland) (British Central Africa Protectorate),510,German East Africa,11558,28.174345,598,235
1907,553<-German East Africa & Germany (Zollverein),553<-German East Africa & Germany (Zollverein)FromImporter,Malawi (Nyasaland) (British Central Africa Protectorate),German East Africa & Germany (Zollverein),FromImporter,553,Malawi (Nyasaland) (British Central Africa Protectorate),255,Germany (Zollverein),11558,11529.826,598,235
1907,553<-Mozambique (Portuguese East Africa) & Portugal,553<-Mozambique (Portuguese East Africa) & PortugalFromImporter,Malawi (Nyasaland) (British Central Africa Protectorate),Mozambique (Portuguese East Africa) & Portugal,FromImporter,553,Malawi (Nyasaland) (British Central Africa Protectorate),541,Mozambique (Portuguese East Africa),2719,310.91858,598,235
1907,553<-Mozambique (Portuguese East Africa) & Portugal,553<-Mozambique (Portuguese East Africa) & PortugalFromImporter,Malawi (Nyasaland) (British Central Africa Protectorate),Mozambique (Portuguese East Africa) & Portugal,FromImporter,553,Malawi (Nyasaland) (British Central Africa Protectorate),235,Portugal,2719,2408.0813,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),31,Bahamas,2632,31.90867,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),30,Bermuda,2632,70.947281,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),52,Trinidad and Tobago,2632,77.953773,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),51,Jamaica,2632,159.24815,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),1063,Leeward Is.,2632,361.03647,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),1055,Windward Is.,2632,462.92599,598,235
1907,561<-British West Indies,561<-British West IndiesFromImporter,Cape Colony (Cape of Good Hope),British West Indies,FromImporter,561,Cape Colony (Cape of Good Hope),53,Barbados,2632,1467.9796,598,235
1907,561<-Portuguese Africa,561<-Portuguese AfricaFromImporter,Cape Colony (Cape of Good Hope),Portuguese Africa,FromImporter,561,Cape Colony (Cape of Good Hope),404,Guinea-Bissau (Portuguese Guinea),712,12.465069,598,235
1907,561<-Portuguese Africa,561<-Portuguese AfricaFromImporter,Cape Colony (Cape of Good Hope),Portuguese Africa,FromImporter,561,Cape Colony (Cape of Good Hope),541,Mozambique (Portuguese East Africa),712,16.226936,598,235
1907,561<-Portuguese Africa,561<-Portuguese AfricaFromImporter,Cape Colony (Cape of Good Hope),Portuguese Africa,FromImporter,561,Cape Colony (Cape of Good Hope),402,Cape Verde,712,99.556221,598,235
1907,561<-Portuguese Africa,561<-Portuguese AfricaFromImporter,Cape Colony (Cape of Good Hope),Portuguese Africa,FromImporter,561,Cape Colony (Cape of Good Hope),403,Sao Tome-Principe,712,174.33319,598,235
1907,561<-Portuguese Africa,561<-Portuguese AfricaFromImporter,Cape Colony (Cape of Good Hope),Portuguese Africa,FromImporter,561,Cape Colony (Cape of Good Hope),540,Angola,712,409.41858,598,235
1907,590<-Australasia,590<-AustralasiaFromImporter,Mauritius,Australasia,FromImporter,590,Mauritius,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),41484,5.6281161,598,235
1907,590<-Australasia,590<-AustralasiaFromImporter,Mauritius,Australasia,FromImporter,590,Mauritius,911,Papua (British New Guinea),41484,30.212517,598,235
1907,590<-Australasia,590<-AustralasiaFromImporter,Mauritius,Australasia,FromImporter,590,Mauritius,920,New Zealand,41484,2896.187,598,235
1907,590<-Australasia,590<-AustralasiaFromImporter,Mauritius,Australasia,FromImporter,590,Mauritius,900,Australia,41484,38551.973,598,235
1907,590<-Dutch Colonies,590<-Dutch ColoniesFromImporter,Mauritius,Dutch Colonies,FromImporter,590,Mauritius,68,Netherlands Antilles,7428,83.713158,598,235
1907,590<-Dutch Colonies,590<-Dutch ColoniesFromImporter,Mauritius,Dutch Colonies,FromImporter,590,Mauritius,115,Surinam (Dutch Guiana),7428,118.45922,598,235
1907,590<-Dutch Colonies,590<-Dutch ColoniesFromImporter,Mauritius,Dutch Colonies,FromImporter,590,Mauritius,850,Indonesia (Dutch East Indies),7428,7225.8271,598,235
