year,CafFob,status,value,importerLabel,exporterLabel
1845,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","Aden"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Anhalt Bernburg"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Anhalt Dessau"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Anhalt Köthen"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Austria-Hungary (Austrian Empire)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Baden"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bahamas"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bavaria"
1845,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","Belgium"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Belize (British Honduras)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Bermuda"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Brazil"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Brunswick"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Cape Colony (Cape of Good Hope)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Chile"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Dominica"
1845,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","France"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Frankfurt"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","French Guiana"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","French India"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Gambia"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Guadeloupe"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Hamburg"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Hesse Electoral"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Hesse Homburg"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","India"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Indonesia (Dutch East Indies)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Ionian Is."
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Leeward Is."
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Lippe"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Luxemburg"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Martinique"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Mauritius"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Moldavia"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Nassau"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","New South Wales"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Papal States"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","People’s State of Hesse (Hesse Grand Ducal)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Prussia"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Reunion (Bourbon I.)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Reuss, Older Line"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Reuss, Younger Line"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Russia (USSR)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Saxe Altenburg"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Saxe Coburg and Gotha"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Saxe Meiningen"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Saxe Weimar Eisenach"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Saxony"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Schwarzburg Rudolstadt"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Schwarzburg Sondershausen"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Senegal"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sierra Leone"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","South Australia"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","St. Pierre and Miquelon"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Sweden"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Turkey (Ottoman Empire)"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","United Kingdom"
1845,"FromExporter","unknown despite gravity",,"Abdelkader Emirate","United States of America"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Waldeck and Pyrmont"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Wallachia"
1845,"FromExporter","imputed zero",0,"Abdelkader Emirate","Windward Is."
