year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1905,1055<-65|66,Windward Is.,,I,FromImporter,1055,Windward Is.,65,Guadeloupe,38,7.5933018,511,103
1905,1055<-65|66,Windward Is.,,I,FromImporter,1055,Windward Is.,66,Martinique,38,30.406698,511,103
1905,1063<-British Northern America,Leeward Is.,British Northern America,I,FromImporter,1063,Leeward Is.,21,Newfoundland and Labrador (Newfoundland),27160,1819.8738,511,103
1905,1063<-British Northern America,Leeward Is.,British Northern America,I,FromImporter,1063,Leeward Is.,20,Canada (Province of Canada),27160,25340.127,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),31,Bahamas,26294,506.48468,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),52,Trinidad and Tobago,26294,1065.7979,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),51,Jamaica,26294,1132.8761,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),1055,Windward Is.,26294,1152.8009,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),1063,Leeward Is.,26294,6549.9219,511,103
1905,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),53,Barbados,26294,15886.119,511,103
1905,110<-French West Indies,Guyana (British Guiana),French West Indies,I,FromImporter,110,Guyana (British Guiana),65,Guadeloupe,48,9.5915394,511,103
1905,110<-French West Indies,Guyana (British Guiana),French West Indies,I,FromImporter,110,Guyana (British Guiana),66,Martinique,48,38.408459,511,103
1905,200<-British West Indies,United Kingdom,British West Indies,I,FromImporter,200,United Kingdom,52,Trinidad and Tobago,1956458,80860.406,511,103
1905,200<-British West Indies,United Kingdom,British West Indies,I,FromImporter,200,United Kingdom,51,Jamaica,1956458,85949.516,511,103
1905,200<-British West Indies,United Kingdom,British West Indies,I,FromImporter,200,United Kingdom,1055,Windward Is.,1956458,87461.18,511,103
1905,200<-British West Indies,United Kingdom,British West Indies,I,FromImporter,200,United Kingdom,1063,Leeward Is.,1956458,496932.22,511,103
1905,200<-British West Indies,United Kingdom,British West Indies,I,FromImporter,200,United Kingdom,53,Barbados,1956458,1205254.8,511,103
