year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1861,1055<-40|6,Windward Is.,,I,FromImporter,1055,Windward Is.,6,Puerto Rico,1535,231.97435
1861,1055<-40|6,Windward Is.,,I,FromImporter,1055,Windward Is.,40,Cuba,1535,1303.0256
1861,1055<-65|66,Windward Is.,,I,FromImporter,1055,Windward Is.,65,Guadeloupe,11375,3517.7893
1861,1055<-65|66,Windward Is.,,I,FromImporter,1055,Windward Is.,66,Martinique,11375,7857.2104
1861,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,276,Lübeck,86588.273,490.79742
1861,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,246,Bremen,86588.273,17186.838
1861,140<-246|248|276,Brazil,,I,FromImporter,140,Brazil,248,Hamburg,86588.273,68910.633
1861,200<-Bahamas & Turks and Caicos Is.,United Kingdom,Bahamas & Turks and Caicos Is.,I,FromImporter,200,United Kingdom,31,Bahamas,56815,18151.773
1861,200<-Bahamas & Turks and Caicos Is.,United Kingdom,Bahamas & Turks and Caicos Is.,I,FromImporter,200,United Kingdom,1032,Turks and Caicos Is.,56815,38663.227
1861,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,42,Dominican Republic (Santo Domingo),137471,7607.7959
1861,200<-Dominican Republic (Santo Domingo) & Haiti,United Kingdom,Dominican Republic (Santo Domingo) & Haiti,I,FromImporter,200,United Kingdom,41,Haiti,137471,129863.21
1861,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,276,Lübeck,6058490,34340.578
1861,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,246,Bremen,6058490,1202544.9
1861,200<-Hanse Towns,United Kingdom,Hanse Towns,I,FromImporter,200,United Kingdom,248,Hamburg,6058490,4821604.5
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),30,Bermuda,77.291664,.33873439
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),31,Bahamas,77.291664,.70784813
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),54,Dominica,77.291664,1.3259355
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),1032,Turks and Caicos Is.,77.291664,1.5077145
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),1048,Trinidad,77.291664,4.6825461
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),1063,Leeward Is.,77.291664,6.5692101
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),1055,Windward Is.,77.291664,25.679659
1861,20<-British West Indies,Canada (Province of Canada),British West Indies,I,FromImporter,20,Canada (Province of Canada),51,Jamaica,77.291664,36.480011
1861,211<-Chile & Peru,Belgium,Chile & Peru,I,FromImporter,211,Belgium,155,Chile,421808.94,83468.438
1861,211<-Chile & Peru,Belgium,Chile & Peru,I,FromImporter,211,Belgium,135,Peru,421808.94,338340.5
1861,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,6,Puerto Rico,452314.81,68355.336
1861,211<-Cuba & Puerto Rico,Belgium,Cuba & Puerto Rico,I,FromImporter,211,Belgium,40,Cuba,452314.81,383959.5
1861,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,Belgium,Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,I,FromImporter,211,Belgium,420,Gambia,2499.8401,148.58694
1861,211<-Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,Belgium,Gambia & Guinea (French Guinea) (Rivieres du Sud) & Senegal,I,FromImporter,211,Belgium,433,Senegal,2499.8401,2351.2532
1861,211<-Greece & Ionian Is.,Belgium,Greece & Ionian Is.,I,FromImporter,211,Belgium,3349,Ionian Is.,3476.3401,767.75195
1861,211<-Greece & Ionian Is.,Belgium,Greece & Ionian Is.,I,FromImporter,211,Belgium,350,Greece,3476.3401,2708.5881
1861,211<-Haiti & Venezuela,Belgium,Haiti & Venezuela,I,FromImporter,211,Belgium,101,Venezuela,135850.69,20343.762
1861,211<-Haiti & Venezuela,Belgium,Haiti & Venezuela,I,FromImporter,211,Belgium,41,Haiti,135850.69,115506.92
1861,211<-Hanover & Oldenburg,Belgium,Hanover & Oldenburg,I,FromImporter,211,Belgium,257,Oldenburg,11444.58,1726.8593
1861,211<-Hanover & Oldenburg,Belgium,Hanover & Oldenburg,I,FromImporter,211,Belgium,240,Hanover,11444.58,9717.7207
1861,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,276,Lübeck,323651.16,1834.5112
1861,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,246,Bremen,323651.16,64241.266
1861,211<-Hanse Towns,Belgium,Hanse Towns,I,FromImporter,211,Belgium,248,Hamburg,323651.16,257575.38
1861,211<-India & People's Republic of China (China) & Singapore,Belgium,India & People's Republic of China (China) & Singapore,I,FromImporter,211,Belgium,750,India,259163.09,60440.668
1861,211<-India & People's Republic of China (China) & Singapore,Belgium,India & People's Republic of China (China) & Singapore,I,FromImporter,211,Belgium,710,People's Republic of China (China),259163.09,198722.44
1861,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,380,Sweden,301777.56,125859.14
1861,211<-Norway & Sweden,Belgium,Norway & Sweden,I,FromImporter,211,Belgium,385,Norway,301777.56,175918.41
1861,220<-British Mediterranean Sea & United Kingdom,France,British Mediterranean Sea & United Kingdom,I,FromImporter,220,France,338,Malta,192636.19,44184.418
1861,220<-British Mediterranean Sea & United Kingdom,France,British Mediterranean Sea & United Kingdom,I,FromImporter,220,France,231,Gibraltar,192636.19,148451.77
1861,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,276,Lübeck,856860.81,4856.8369
1861,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,246,Bremen,856860.81,170077.66
1861,220<-Hanse Towns,France,Hanse Towns,I,FromImporter,220,France,248,Hamburg,856860.81,681926.38
1861,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,6,Puerto Rico,1903257.6,287626.66
1861,220<-Spanish America,France,Spanish America,I,FromImporter,220,France,40,Cuba,1903257.6,1615631
1861,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,380,Sweden,107782.45,44951.68
1861,235<-Norway & Sweden,Portugal,Norway & Sweden,I,FromImporter,235,Portugal,385,Norway,107782.45,62830.777
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,905,Queensland,54942.75,410.03586
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,902,Western Australia,54942.75,566.70782
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,903,South Australia,54942.75,2518.8701
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,906,Tasmania,54942.75,2872.9531
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,4,Hawaii (Sandwich Is.),54942.75,3961.6841
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,901,New South Wales,54942.75,16917.33
1861,246<-Australia & Hawaii (Sandwich Is.),Bremen,Australia & Hawaii (Sandwich Is.),I,FromImporter,246,Bremen,904,Victoria,54942.75,27695.17
1861,248<-Greece & Ionian Is.,Hamburg,Greece & Ionian Is.,I,FromImporter,248,Hamburg,3349,Ionian Is.,22081.586,4876.7324
1861,248<-Greece & Ionian Is.,Hamburg,Greece & Ionian Is.,I,FromImporter,248,Hamburg,350,Greece,22081.586,17204.854
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,905,Queensland,26575.844,211.41859
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,920,New Zealand,26575.844,289.49368
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,902,Western Australia,26575.844,292.20023
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,903,South Australia,26575.844,1298.7548
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,906,Tasmania,26575.844,1481.3235
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,901,New South Wales,26575.844,8722.7461
1861,2<-Australia & New Zealand,United States of America,Australia & New Zealand,I,FromImporter,2,United States of America,904,Victoria,26575.844,14279.907
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,30,Bermuda,382726.97,1463.0033
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,31,Bahamas,382726.97,3057.2156
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,54,Dominica,382726.97,5726.7524
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,1048,Trinidad,382726.97,20224.047
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,1063,Leeward Is.,382726.97,28372.602
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,1032,Turks and Caicos Is.,382726.97,55413.984
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,1055,Windward Is.,382726.97,110911.16
1861,2<-British West Indies,United States of America,British West Indies,I,FromImporter,2,United States of America,51,Jamaica,382726.97,157558.19
1861,2<-French West Indies,United States of America,French West Indies,I,FromImporter,2,United States of America,65,Guadeloupe,1820.3674,562.9599
1861,2<-French West Indies,United States of America,French West Indies,I,FromImporter,2,United States of America,66,Martinique,1820.3674,1257.4075
1861,2<-Norway & Sweden,United States of America,Norway & Sweden,I,FromImporter,2,United States of America,380,Sweden,132585.58,55296.055
1861,2<-Norway & Sweden,United States of America,Norway & Sweden,I,FromImporter,2,United States of America,385,Norway,132585.58,77289.523
1861,325<-Denmark & Norway & Sweden,Italy,Denmark & Norway & Sweden,I,FromImporter,325,Italy,390,Denmark,82704.539,7192.8237
1861,325<-Denmark & Norway & Sweden,Italy,Denmark & Norway & Sweden,I,FromImporter,325,Italy,380,Sweden,82704.539,31492.867
1861,325<-Denmark & Norway & Sweden,Italy,Denmark & Norway & Sweden,I,FromImporter,325,Italy,385,Norway,82704.539,44018.852
1861,325<-Hanse Towns,Italy,Hanse Towns,I,FromImporter,325,Italy,276,Lübeck,40343.98,228.67674
1861,325<-Hanse Towns,Italy,Hanse Towns,I,FromImporter,325,Italy,246,Bremen,40343.98,8007.8457
1861,325<-Hanse Towns,Italy,Hanse Towns,I,FromImporter,325,Italy,248,Hamburg,40343.98,32107.459
1861,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),276,Lübeck,1614405.5,9150.7314
1861,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),246,Bremen,1614405.5,320442.09
1861,365<-Hanse Towns,Russia (USSR),Hanse Towns,I,FromImporter,365,Russia (USSR),248,Hamburg,1614405.5,1284812.6
1861,380<-Gibraltar & Malta,Sweden,Gibraltar & Malta,I,FromImporter,380,Sweden,338,Malta,55.289246,12.681538
1861,380<-Gibraltar & Malta,Sweden,Gibraltar & Malta,I,FromImporter,380,Sweden,231,Gibraltar,55.289246,42.607704
1861,380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,Sweden,Hanse Towns & Mecklenburg Schwerin & Oldenburg,I,FromImporter,380,Sweden,276,Lübeck,1501324.1,8333.7676
1861,380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,Sweden,Hanse Towns & Mecklenburg Schwerin & Oldenburg,I,FromImporter,380,Sweden,257,Oldenburg,1501324.1,13770.151
1861,380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,Sweden,Hanse Towns & Mecklenburg Schwerin & Oldenburg,I,FromImporter,380,Sweden,280,Mecklenburg Schwerin,1501324.1,17280.367
1861,380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,Sweden,Hanse Towns & Mecklenburg Schwerin & Oldenburg,I,FromImporter,380,Sweden,246,Bremen,1501324.1,291833.47
1861,380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,Sweden,Hanse Towns & Mecklenburg Schwerin & Oldenburg,I,FromImporter,380,Sweden,248,Hamburg,1501324.1,1170106.4
1861,41<-Hanse Towns,Haiti,Hanse Towns,I,FromImporter,41,Haiti,276,Lübeck,21291.215,120.68232
1861,41<-Hanse Towns,Haiti,Hanse Towns,I,FromImporter,41,Haiti,246,Bremen,21291.215,4226.0767
1861,41<-Hanse Towns,Haiti,Hanse Towns,I,FromImporter,41,Haiti,248,Hamburg,21291.215,16944.457
1861,420<-British West Indies,Gambia,British West Indies,I,FromImporter,420,Gambia,30,Bermuda,477,2.0904753
1861,420<-British West Indies,Gambia,British West Indies,I,FromImporter,420,Gambia,31,Bahamas,477,4.3684344
1861,420<-British West Indies,Gambia,British West Indies,I,FromImporter,420,Gambia,54,Dominica,477,8.1829166
