year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade,totreat_flows,treated_flows
1908,1055->65|66,,Windward Is.,X,FromExporter,65,Guadeloupe,1055,Windward Is.,10,2.6626084,613,115
1908,1055->65|66,,Windward Is.,X,FromExporter,66,Martinique,1055,Windward Is.,10,7.3373914,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1055,Windward Is.,110,Guyana (British Guiana),67473,885.89227,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,1063,Leeward Is.,110,Guyana (British Guiana),67473,2354.2664,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,31,Bahamas,110,Guyana (British Guiana),67473,3737.7163,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,52,Trinidad and Tobago,110,Guyana (British Guiana),67473,10784.516,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,51,Jamaica,110,Guyana (British Guiana),67473,17003.838,613,115
1908,110->British West Indies,British West Indies,Guyana (British Guiana),X,FromExporter,53,Barbados,110,Guyana (British Guiana),67473,32706.771,613,115
1908,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,65,Guadeloupe,110,Guyana (British Guiana),807,214.8725,613,115
1908,110->French West Indies,French West Indies,Guyana (British Guiana),X,FromExporter,66,Martinique,110,Guyana (British Guiana),807,592.1275,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,1055,Windward Is.,2,United States of America,2537685.8,33318.75,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,1063,Leeward Is.,2,United States of America,2537685.8,88544.867,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,31,Bahamas,2,United States of America,2537685.8,140576.95,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,52,Trinidad and Tobago,2,United States of America,2537685.8,405609.84,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,51,Jamaica,2,United States of America,2537685.8,639520.94,613,115
1908,2->British West Indies,British West Indies,United States of America,X,FromExporter,53,Barbados,2,United States of America,2537685.8,1230114.5,613,115
1908,2->British Western Africa,British Western Africa,United States of America,X,FromExporter,452,Ghana (Gold Coast),2,United States of America,426711.31,137827.06,613,115
1908,2->British Western Africa,British Western Africa,United States of America,X,FromExporter,420,Gambia,2,United States of America,426711.31,288884.25,613,115
1908,2->Cyprus & Gozo & Malta,Cyprus & Gozo & Malta,United States of America,X,FromExporter,352,Cyprus,2,United States of America,112750.67,25699.758,613,115
1908,2->Cyprus & Gozo & Malta,Cyprus & Gozo & Malta,United States of America,X,FromExporter,338,Malta,2,United States of America,112750.67,87050.914,613,115
1908,2->Faeroe Is. & Greenland & Iceland,Faeroe Is. & Greenland & Iceland,United States of America,X,FromExporter,11,Faeroe Is.,2,United States of America,19.27021,1.1471626,613,115
1908,2->Faeroe Is. & Greenland & Iceland,Faeroe Is. & Greenland & Iceland,United States of America,X,FromExporter,395,Iceland,2,United States of America,19.27021,18.123047,613,115
1908,2->French West Indies,French West Indies,United States of America,X,FromExporter,65,Guadeloupe,2,United States of America,295144.09,78585.313,613,115
1908,2->French West Indies,French West Indies,United States of America,X,FromExporter,66,Martinique,2,United States of America,295144.09,216558.78,613,115
1908,2->German Africa,German Africa,United States of America,X,FromExporter,470,Kamerun,2,United States of America,24664.434,2558.7463,613,115
1908,2->German Africa,German Africa,United States of America,X,FromExporter,510,German East Africa,2,United States of America,24664.434,8792.2461,613,115
1908,2->German Africa,German Africa,United States of America,X,FromExporter,565,Namibia (South West Africa) (German South West Africa),2,United States of America,24664.434,13313.44,613,115
1908,2->Italian Africa,Italian Africa,United States of America,X,FromExporter,5200,Italian Somaliland,2,United States of America,3581.6265,468.34598,613,115
1908,2->Italian Africa,Italian Africa,United States of America,X,FromExporter,531,Eritrea,2,United States of America,3581.6265,3113.2803,613,115
1908,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),2,United States of America,1122444.8,51333.754,613,115
1908,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,402,Cape Verde,2,United States of America,1122444.8,64876.039,613,115
1908,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,541,Mozambique (Portuguese East Africa),2,United States of America,1122444.8,192007.53,613,115
1908,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,540,Angola,2,United States of America,1122444.8,194779.56,613,115
1908,2->Portuguese Africa,Portuguese Africa,United States of America,X,FromExporter,403,Sao Tome-Principe,2,United States of America,1122444.8,619447.88,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,1055,Windward Is.,20,Canada (Province of Canada),507099.59,6658.0054,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,1063,Leeward Is.,20,Canada (Province of Canada),507099.59,17693.705,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,31,Bahamas,20,Canada (Province of Canada),507099.59,28091.15,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,52,Trinidad and Tobago,20,Canada (Province of Canada),507099.59,81052.023,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,51,Jamaica,20,Canada (Province of Canada),507099.59,127793.92,613,115
1908,20->British West Indies,British West Indies,Canada (Province of Canada),X,FromExporter,53,Barbados,20,Canada (Province of Canada),507099.59,245810.77,613,115
1908,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,65,Guadeloupe,20,Canada (Province of Canada),1446.5813,385.16791,613,115
1908,20->French West Indies,French West Indies,Canada (Province of Canada),X,FromExporter,66,Martinique,20,Canada (Province of Canada),1446.5813,1061.4133,613,115
1908,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,470,Kamerun,20,Canada (Province of Canada),337.0112,34.962337,613,115
1908,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,510,German East Africa,20,Canada (Province of Canada),337.0112,120.13596,613,115
1908,20->German Africa,German Africa,Canada (Province of Canada),X,FromExporter,565,Namibia (South West Africa) (German South West Africa),20,Canada (Province of Canada),337.0112,181.9129,613,115
1908,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),20,Canada (Province of Canada),576.31396,27.973936,613,115
1908,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,541,Mozambique (Portuguese East Africa),20,Canada (Province of Canada),576.31396,104.63303,613,115
1908,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,540,Angola,20,Canada (Province of Canada),576.31396,106.14363,613,115
1908,20->Portuguese Africa,Portuguese Africa,Canada (Province of Canada),X,FromExporter,403,Sao Tome-Principe,20,Canada (Province of Canada),576.31396,337.56339,613,115
1908,200->British West Indies,British West Indies,United Kingdom,X,FromExporter,1055,Windward Is.,200,United Kingdom,2235524,31072.793,613,115
1908,200->British West Indies,British West Indies,United Kingdom,X,FromExporter,1063,Leeward Is.,200,United Kingdom,2235524,82576.211,613,115
1908,200->British West Indies,British West Indies,United Kingdom,X,FromExporter,52,Trinidad and Tobago,200,United Kingdom,2235524,378268.38,613,115
1908,200->British West Indies,British West Indies,United Kingdom,X,FromExporter,51,Jamaica,200,United Kingdom,2235524,596412,613,115
1908,200->British West Indies,British West Indies,United Kingdom,X,FromExporter,53,Barbados,200,United Kingdom,2235524,1147194.6,613,115
1908,200->Denmark & Faeroe Is.,Denmark & Faeroe Is.,United Kingdom,X,FromExporter,11,Faeroe Is.,200,United Kingdom,4649952,552724.13,613,115
1908,200->Denmark & Faeroe Is.,Denmark & Faeroe Is.,United Kingdom,X,FromExporter,390,Denmark,200,United Kingdom,4649952,4097228,613,115
1908,200->French West Indies,French West Indies,United Kingdom,X,FromExporter,65,Guadeloupe,200,United Kingdom,75062,19986.07,613,115
1908,200->French West Indies,French West Indies,United Kingdom,X,FromExporter,66,Martinique,200,United Kingdom,75062,55075.93,613,115
1908,200->Greenland & Iceland,Greenland & Iceland,United Kingdom,X,FromExporter,10,Greenland,200,United Kingdom,135037,2052.2188,613,115
1908,200->Greenland & Iceland,Greenland & Iceland,United Kingdom,X,FromExporter,395,Iceland,200,United Kingdom,135037,132984.78,613,115
1908,200->Guam & Philippines,Guam & Philippines,United Kingdom,X,FromExporter,985,Guam,200,United Kingdom,1058216,5818.3525,613,115
1908,200->Guam & Philippines,Guam & Philippines,United Kingdom,X,FromExporter,840,Philippines,200,United Kingdom,1058216,1052397.6,613,115
1908,200->Portuguese Western Africa,Portuguese Western Africa,United Kingdom,X,FromExporter,404,Guinea-Bissau (Portuguese Guinea),200,United Kingdom,486780,215027,613,115
1908,200->Portuguese Western Africa,Portuguese Western Africa,United Kingdom,X,FromExporter,402,Cape Verde,200,United Kingdom,486780,271752.97,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,1055,Windward Is.,21,Newfoundland and Labrador (Newfoundland),86891,908.54419,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,1063,Leeward Is.,21,Newfoundland and Labrador (Newfoundland),86891,2414.4639,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,31,Bahamas,21,Newfoundland and Labrador (Newfoundland),86891,3833.2883,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,52,Trinidad and Tobago,21,Newfoundland and Labrador (Newfoundland),86891,11060.271,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,51,Jamaica,21,Newfoundland and Labrador (Newfoundland),86891,17438.619,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,30,Bermuda,21,Newfoundland and Labrador (Newfoundland),86891,17692.738,613,115
1908,21->British West Indies,British West Indies,Newfoundland and Labrador (Newfoundland),X,FromExporter,53,Barbados,21,Newfoundland and Labrador (Newfoundland),86891,33543.074,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,1055,Windward Is.,210,Netherlands,56280.816,28.027191,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,1163,Falkland Is.,210,Netherlands,56280.816,49.048943,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,1063,Leeward Is.,210,Netherlands,56280.816,74.482506,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,31,Bahamas,210,Netherlands,56280.816,118.25105,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,52,Trinidad and Tobago,210,Netherlands,56280.816,341.19241,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,51,Jamaica,210,Netherlands,56280.816,537.95459,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,30,Bermuda,210,Netherlands,56280.816,545.79376,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,53,Barbados,210,Netherlands,56280.816,1034.7523,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,21,Newfoundland and Labrador (Newfoundland),210,Netherlands,56280.816,3354.1685,613,115
1908,210->British America,British America,Netherlands,X,FromExporter,20,Canada (Province of Canada),210,Netherlands,56280.816,50197.145,613,115
1908,210->Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,X,FromExporter,101,Venezuela,210,Netherlands,54156.883,7047.0415,613,115
1908,210->Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,X,FromExporter,130,Ecuador,210,Netherlands,54156.883,17782.15,613,115
1908,210->Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Colombia (New Granada) (Gran Colombia) & Ecuador & Venezuela,Netherlands,X,FromExporter,100,Colombia (New Granada) (Gran Colombia),210,Netherlands,54156.883,29327.691,613,115
1908,210->Eastern Africa,Eastern Africa,Netherlands,X,FromExporter,500,Uganda,210,Netherlands,337649.88,753.23254,613,115
1908,210->Eastern Africa,Eastern Africa,Netherlands,X,FromExporter,521,Somaliland Republic (British Somaliland),210,Netherlands,337649.88,2790.1387,613,115
1908,210->Eastern Africa,Eastern Africa,Netherlands,X,FromExporter,522,Djibouti (Afar and Issas) (French Somaliland),210,Netherlands,337649.88,4148.5029,613,115
1908,210->Eastern Africa,Eastern Africa,Netherlands,X,FromExporter,530,Ethiopia (Abyssinia),210,Netherlands,337649.88,5950.3677,613,115
1908,210->Eastern Africa,Eastern Africa,Netherlands,X,FromExporter,501,Kenya (British East Africa Protectorate),210,Netherlands,337649.88,8589.6377,613,115
