year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1846,101<-Hanse Towns,101<-Hanse TownsFromImporter,Venezuela,Lübeck,FromImporter,101,Venezuela,276,Lübeck,109088.78,,ok thanks to gravity,412,115.62648,61
1846,101<-Hanse Towns,101<-Hanse TownsFromImporter,Venezuela,Bremen,FromImporter,101,Venezuela,246,Bremen,109088.78,,ok thanks to gravity,412,28859.885,61
1846,101<-Hanse Towns,101<-Hanse TownsFromImporter,Venezuela,Hamburg,FromImporter,101,Venezuela,248,Hamburg,109088.78,,ok thanks to gravity,412,80113.266,61
1846,140<-160|165,140<-160|165FromImporter,Brazil,Uruguay,FromImporter,140,Brazil,165,Uruguay,85146.273,From a flow part-of reporter Rio de Janeiro to/from area Argentina (La Plata) & Uruguay,ok thanks to gravity,412,16016.591,61
1846,140<-160|165,140<-160|165FromImporter,Brazil,Argentina (La Plata),FromImporter,140,Brazil,160,Argentina (La Plata),85146.273,From a flow part-of reporter Rio de Janeiro to/from area Argentina (La Plata) & Uruguay,ok thanks to gravity,412,69129.688,61
1846,140<-380|385,140<-380|385FromImporter,Brazil,Sweden,FromImporter,140,Brazil,380,Sweden,69913.68,From a flow part-of reporter Rio de Janeiro to/from area Norway & Sweden
From a flow part-of reporter Bahia to/from area Norway & Sweden,ok thanks to gravity,412,13058.262,61
1846,140<-380|385,140<-380|385FromImporter,Brazil,Norway,FromImporter,140,Brazil,385,Norway,69913.68,From a flow part-of reporter Rio de Janeiro to/from area Norway & Sweden
From a flow part-of reporter Bahia to/from area Norway & Sweden,ok thanks to gravity,412,56855.418,61
1846,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Puerto Rico,FromImporter,211,Belgium,6,Puerto Rico,323041.28,,ok thanks to gravity,412,42325.355,61
1846,211<-Cuba & Puerto Rico,211<-Cuba & Puerto RicoFromImporter,Belgium,Cuba,FromImporter,211,Belgium,40,Cuba,323041.28,,ok thanks to gravity,412,280715.94,61
1846,211<-Greece & Ionian Is.,211<-Greece & Ionian Is.FromImporter,Belgium,Ionian Is.,FromImporter,211,Belgium,3349,Ionian Is.,7922.7202,,ok thanks to gravity,412,3203.4207,61
1846,211<-Greece & Ionian Is.,211<-Greece & Ionian Is.FromImporter,Belgium,Greece,FromImporter,211,Belgium,350,Greece,7922.7202,,ok thanks to gravity,412,4719.2993,61
1846,211<-Hanover & Oldenburg,211<-Hanover & OldenburgFromImporter,Belgium,Oldenburg,FromImporter,211,Belgium,257,Oldenburg,25672.66,,ok thanks to gravity,412,3201.1101,61
1846,211<-Hanover & Oldenburg,211<-Hanover & OldenburgFromImporter,Belgium,Hanover,FromImporter,211,Belgium,240,Hanover,25672.66,,ok thanks to gravity,412,22471.551,61
1846,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Lübeck,FromImporter,211,Belgium,276,Lübeck,96672.422,,ok thanks to gravity,412,102.46601,61
1846,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Bremen,FromImporter,211,Belgium,246,Bremen,96672.422,,ok thanks to gravity,412,25575.086,61
1846,211<-Hanse Towns,211<-Hanse TownsFromImporter,Belgium,Hamburg,FromImporter,211,Belgium,248,Hamburg,96672.422,,ok thanks to gravity,412,70994.867,61
