year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),31,Bahamas,9927.4053,164.8356
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),30,Bermuda,9927.4053,216.40388
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),53,Barbados,9927.4053,258.87848
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),1055,Windward Is.,9927.4053,364.69733
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),1063,Leeward Is.,9927.4053,411.54034
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),51,Jamaica,9927.4053,2902.4578
1930,100<-British West Indies,Colombia (New Granada) (Gran Colombia),British West Indies,I,FromImporter,100,Colombia (New Granada) (Gran Colombia),52,Trinidad and Tobago,9927.4053,5608.5923
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),31,Bahamas,84872.914,1440.6421
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),53,Barbados,84872.914,2262.5649
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),1055,Windward Is.,84872.914,3187.4077
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),1063,Leeward Is.,84872.914,3596.8098
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),51,Jamaica,84872.914,25367.109
1930,110<-British West Indies,Guyana (British Guiana),British West Indies,I,FromImporter,110,Guyana (British Guiana),52,Trinidad and Tobago,84872.914,49018.379
