year,CafFob,status,value,importerLabel,exporterLabel
1843,FromExporter,imputed zero,0,Aden,Argentina (La Plata)
1843,FromExporter,imputed zero,0,Aden,Austria-Hungary (Austrian Empire)
1843,FromExporter,imputed zero,0,Aden,Bahamas
1843,FromExporter,imputed zero,0,Aden,Belgium
1843,FromExporter,imputed zero,0,Aden,Bermuda
1843,FromExporter,imputed zero,0,Aden,Brazil
1843,FromExporter,ok,44,Aden,Cape Colony (Cape of Good Hope)
1843,FromExporter,imputed zero,0,Aden,Congress Poland
1843,FromExporter,imputed zero,0,Aden,Dominica
1843,FromExporter,imputed zero,0,Aden,Egypt Arab Republic (Egypt)
1843,FromExporter,imputed zero,0,Aden,France
1843,FromExporter,imputed zero,0,Aden,French Guiana
1843,FromExporter,imputed zero,0,Aden,French India
1843,FromExporter,imputed zero,0,Aden,Gambia
1843,FromExporter,imputed zero,0,Aden,Guadeloupe
1843,FromExporter,imputed zero,0,Aden,Hamburg
1843,FromExporter,unknown despite gravity,,Aden,India
1843,FromExporter,imputed zero,0,Aden,Indonesia (Dutch East Indies)
1843,FromExporter,imputed zero,0,Aden,Jamaica
1843,FromExporter,imputed zero,0,Aden,Leeward Is.
1843,FromExporter,imputed zero,0,Aden,Martinique
1843,FromExporter,imputed zero,0,Aden,New South Wales
1843,FromExporter,imputed zero,0,Aden,Papal States
1843,FromExporter,imputed zero,0,Aden,Philippines
1843,FromExporter,imputed zero,0,Aden,Portugal
1843,FromExporter,imputed zero,0,Aden,Prussia
1843,FromExporter,imputed zero,0,Aden,Reunion (Bourbon I.)
1843,FromExporter,imputed zero,0,Aden,Russia (USSR)
1843,FromExporter,imputed zero,0,Aden,Senegal
1843,FromExporter,imputed zero,0,Aden,Sierra Leone
1843,FromExporter,imputed zero,0,Aden,Spain
1843,FromExporter,imputed zero,0,Aden,St. Pierre and Miquelon
1843,FromExporter,imputed zero,0,Aden,Sweden
1843,FromExporter,imputed zero,0,Aden,Tunisia (Regency of Tunis)
1843,FromExporter,imputed zero,0,Aden,Turkey (Ottoman Empire)
1843,FromExporter,imputed zero,0,Aden,Tuscany
1843,FromExporter,imputed zero,0,Aden,Two Sicilies
1843,FromExporter,imputed zero,0,Aden,United Kingdom
1843,FromExporter,imputed zero,0,Aden,United States of America
1843,FromExporter,imputed zero,0,Aden,Venezuela
1843,FromExporter,imputed zero,0,Aden,Windward Is.
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Argentina (La Plata)
1843,FromExporter,ok,28714.402,Algeria (Regency of Algiers),Austria-Hungary (Austrian Empire)
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Bahamas
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Belgium
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Bermuda
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Brazil
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Cape Colony (Cape of Good Hope)
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Congress Poland
1843,FromExporter,imputed zero,0,Algeria (Regency of Algiers),Dominica
1843,FromExporter,unknown despite gravity,,Algeria (Regency of Algiers),Egypt Arab Republic (Egypt)
1843,FromExporter,ok,1619021.5,Algeria (Regency of Algiers),France
