year,CafFob,status,value,importerLabel,exporterLabel
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Falkland Is."
1872,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","French India"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Italy"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Natal"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Newfoundland and Labrador (Newfoundland)"
1872,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Norway"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1872,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
