year,CafFob,status,value,importerLabel,exporterLabel
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Algeria (Regency of Algiers)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Argentina (La Plata)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1881,FromExporter,imputed zero,0,Abuja (Suleja),Belgium
1881,FromExporter,imputed zero,0,Abuja (Suleja),Belize (British Honduras)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Canada (Province of Canada)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Denmark
1881,FromExporter,imputed zero,0,Abuja (Suleja),Egypt Arab Republic (Egypt)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Falkland Is.
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1881,FromExporter,imputed zero,0,Abuja (Suleja),French Guiana
1881,FromExporter,imputed zero,0,Abuja (Suleja),French India
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Germany (Zollverein)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Ghana (Gold Coast)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Greece
1881,FromExporter,imputed zero,0,Abuja (Suleja),Guadeloupe
1881,FromExporter,imputed zero,0,Abuja (Suleja),Guyana (British Guiana)
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),India
1881,FromExporter,imputed zero,0,Abuja (Suleja),Italy
1881,FromExporter,imputed zero,0,Abuja (Suleja),Jamaica
1881,FromExporter,imputed zero,0,Abuja (Suleja),Japan
1881,FromExporter,imputed zero,0,Abuja (Suleja),Kingdom of Serbia
1881,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1881,FromExporter,imputed zero,0,Abuja (Suleja),Malta
1881,FromExporter,imputed zero,0,Abuja (Suleja),Martinique
1881,FromExporter,imputed zero,0,Abuja (Suleja),Mauritius
1881,FromExporter,imputed zero,0,Abuja (Suleja),Mexico
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Natal
1881,FromExporter,imputed zero,0,Abuja (Suleja),Netherlands
1881,FromExporter,imputed zero,0,Abuja (Suleja),New South Wales
1881,FromExporter,imputed zero,0,Abuja (Suleja),New Zealand
1881,FromExporter,imputed zero,0,Abuja (Suleja),Newfoundland and Labrador (Newfoundland)
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),Norway
1881,FromExporter,imputed zero,0,Abuja (Suleja),People's Republic of China (China)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Peru
1881,FromExporter,imputed zero,0,Abuja (Suleja),Philippines
1881,FromExporter,imputed zero,0,Abuja (Suleja),Portugal
1881,FromExporter,imputed zero,0,Abuja (Suleja),Queensland
1881,FromExporter,imputed zero,0,Abuja (Suleja),Reunion (Bourbon I.)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Romania
1881,FromExporter,imputed zero,0,Abuja (Suleja),Russia (USSR)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Senegal
1881,FromExporter,imputed zero,0,Abuja (Suleja),Sierra Leone
1881,FromExporter,imputed zero,0,Abuja (Suleja),South Australia
1881,FromExporter,imputed zero,0,Abuja (Suleja),Spain
1881,FromExporter,imputed zero,0,Abuja (Suleja),Sri Lanka (Ceylon)
1881,FromExporter,imputed zero,0,Abuja (Suleja),St. Helena
1881,FromExporter,imputed zero,0,Abuja (Suleja),St. Pierre and Miquelon
1881,FromExporter,imputed zero,0,Abuja (Suleja),Straits Settlements
1881,FromExporter,imputed zero,0,Abuja (Suleja),Sweden
1881,FromExporter,imputed zero,0,Abuja (Suleja),Tasmania
1881,FromExporter,imputed zero,0,Abuja (Suleja),Trinidad
1881,FromExporter,imputed zero,0,Abuja (Suleja),Turkey (Ottoman Empire)
1881,FromExporter,imputed zero,0,Abuja (Suleja),Turks and Caicos Is.
1881,FromExporter,imputed zero,0,Abuja (Suleja),United Kingdom
1881,FromExporter,unknown despite gravity,,Abuja (Suleja),United States of America
1881,FromExporter,imputed zero,0,Abuja (Suleja),Uruguay
1881,FromExporter,imputed zero,0,Abuja (Suleja),Victoria
1881,FromExporter,imputed zero,0,Abuja (Suleja),Western Australia
1881,FromExporter,imputed zero,0,Abuja (Suleja),Windward Is.
1881,FromExporter,imputed zero,0,Aceh,Algeria (Regency of Algiers)
1881,FromExporter,imputed zero,0,Aceh,Argentina (La Plata)
1881,FromExporter,imputed zero,0,Aceh,Bahamas
1881,FromExporter,imputed zero,0,Aceh,Belgium
1881,FromExporter,imputed zero,0,Aceh,Belize (British Honduras)
1881,FromExporter,imputed zero,0,Aceh,Bermuda
1881,FromExporter,imputed zero,0,Aceh,Canada (Province of Canada)
1881,FromExporter,imputed zero,0,Aceh,Cape Colony (Cape of Good Hope)
1881,FromExporter,imputed zero,0,Aceh,Chile
1881,FromExporter,unknown despite gravity,,Aceh,Denmark
1881,FromExporter,imputed zero,0,Aceh,Egypt Arab Republic (Egypt)
1881,FromExporter,imputed zero,0,Aceh,Falkland Is.
1881,FromExporter,imputed zero,0,Aceh,France
1881,FromExporter,imputed zero,0,Aceh,French Guiana
1881,FromExporter,imputed zero,0,Aceh,French India
