year,CafFob,status,value,importerLabel,exporterLabel
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1859,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Belgium"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1859,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Brazil"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bremen"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cuba"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Dominica"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1859,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Gambia"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ghana (Gold Coast)"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Haiti"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Indonesia (Dutch East Indies)"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ionian Is."
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Sardinia"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Philippines"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Romania"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sweden"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Tuscany"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Two Sicilies"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","United Kingdom"
1859,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","United States of America"
1859,"FromExporter","imputed zero",0,"Abuja (Suleja)","Windward Is."
1859,"FromExporter","imputed zero",0,"Aceh","Algeria (Regency of Algiers)"
1859,"FromExporter","imputed zero",0,"Aceh","Bahamas"
1859,"FromExporter","imputed zero",0,"Aceh","Belgium"
1859,"FromExporter","imputed zero",0,"Aceh","Bermuda"
1859,"FromExporter","imputed zero",0,"Aceh","Brazil"
1859,"FromExporter","imputed zero",0,"Aceh","Bremen"
1859,"FromExporter","imputed zero",0,"Aceh","Cape Colony (Cape of Good Hope)"
1859,"FromExporter","imputed zero",0,"Aceh","Chile"
1859,"FromExporter","imputed zero",0,"Aceh","Cuba"
1859,"FromExporter","imputed zero",0,"Aceh","Dominica"
1859,"FromExporter","imputed zero",0,"Aceh","Egypt Arab Republic (Egypt)"
1859,"FromExporter","imputed zero",0,"Aceh","France"
1859,"FromExporter","imputed zero",0,"Aceh","Gambia"
1859,"FromExporter","imputed zero",0,"Aceh","Ghana (Gold Coast)"
1859,"FromExporter","imputed zero",0,"Aceh","Greece"
1859,"FromExporter","imputed zero",0,"Aceh","Haiti"
1859,"FromExporter","imputed zero",0,"Aceh","India"
1859,"FromExporter","imputed zero",0,"Aceh","Indonesia (Dutch East Indies)"
1859,"FromExporter","imputed zero",0,"Aceh","Ionian Is."
1859,"FromExporter","unknown despite gravity",,"Aceh","Kingdom of Sardinia"
1859,"FromExporter","imputed zero",0,"Aceh","Leeward Is."
1859,"FromExporter","imputed zero",0,"Aceh","Malta"
1859,"FromExporter","imputed zero",0,"Aceh","Mexico"
1859,"FromExporter","imputed zero",0,"Aceh","Netherlands"
1859,"FromExporter","imputed zero",0,"Aceh","Philippines"
1859,"FromExporter","imputed zero",0,"Aceh","Portugal"
1859,"FromExporter","imputed zero",0,"Aceh","Romania"
1859,"FromExporter","imputed zero",0,"Aceh","Russia (USSR)"
1859,"FromExporter","imputed zero",0,"Aceh","Sierra Leone"
1859,"FromExporter","imputed zero",0,"Aceh","Spain"
1859,"FromExporter","unknown despite gravity",,"Aceh","Sweden"
1859,"FromExporter","imputed zero",0,"Aceh","Tuscany"
1859,"FromExporter","imputed zero",0,"Aceh","Two Sicilies"
1859,"FromExporter","imputed zero",0,"Aceh","United Kingdom"
1859,"FromExporter","imputed zero",0,"Aceh","United States of America"
1859,"FromExporter","imputed zero",0,"Aceh","Windward Is."
1859,"FromExporter","imputed zero",0,"Adelie Land","Algeria (Regency of Algiers)"
1859,"FromExporter","imputed zero",0,"Adelie Land","Bahamas"
1859,"FromExporter","imputed zero",0,"Adelie Land","Belgium"
1859,"FromExporter","imputed zero",0,"Adelie Land","Bermuda"
1859,"FromExporter","imputed zero",0,"Adelie Land","Brazil"
1859,"FromExporter","imputed zero",0,"Adelie Land","Bremen"
1859,"FromExporter","imputed zero",0,"Adelie Land","Cape Colony (Cape of Good Hope)"
1859,"FromExporter","imputed zero",0,"Adelie Land","Chile"
1859,"FromExporter","imputed zero",0,"Adelie Land","Cuba"
1859,"FromExporter","imputed zero",0,"Adelie Land","Dominica"
1859,"FromExporter","imputed zero",0,"Adelie Land","Egypt Arab Republic (Egypt)"
1859,"FromExporter","unknown despite gravity",,"Adelie Land","France"
1859,"FromExporter","imputed zero",0,"Adelie Land","Gambia"
1859,"FromExporter","imputed zero",0,"Adelie Land","Ghana (Gold Coast)"
1859,"FromExporter","imputed zero",0,"Adelie Land","Greece"
1859,"FromExporter","imputed zero",0,"Adelie Land","Haiti"
1859,"FromExporter","imputed zero",0,"Adelie Land","India"
1859,"FromExporter","imputed zero",0,"Adelie Land","Indonesia (Dutch East Indies)"
