year,CafFob,status,value,importerLabel,exporterLabel
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1850,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Belgium"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1850,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Brazil"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cuba"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Denmark"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Dominica"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1850,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Gambia"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ghana (Gold Coast)"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Hamburg"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","India"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Serbia"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Morocco"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Norway"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Prussia"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1850,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
