year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1883,1032<-British Northern America,1032<-British Northern AmericaFromImporter,Turks and Caicos Is.,Newfoundland and Labrador (Newfoundland),FromImporter,1032,Turks and Caicos Is.,21,Newfoundland and Labrador (Newfoundland),1224,,ok thanks to gravity,346,359.87775,165
1883,1032<-British Northern America,1032<-British Northern AmericaFromImporter,Turks and Caicos Is.,Canada (Province of Canada),FromImporter,1032,Turks and Caicos Is.,20,Canada (Province of Canada),1224,,ok thanks to gravity,346,864.12225,165
1883,1048<-British West Indies,1048<-British West IndiesFromImporter,Trinidad,Jamaica,FromImporter,1048,Trinidad,51,Jamaica,91956,,ok thanks to gravity,346,2459.4829,165
1883,1048<-British West Indies,1048<-British West IndiesFromImporter,Trinidad,Bermuda,FromImporter,1048,Trinidad,30,Bermuda,91956,,ok thanks to gravity,346,3873.9275,165
1883,1048<-British West Indies,1048<-British West IndiesFromImporter,Trinidad,Leeward Is.,FromImporter,1048,Trinidad,1063,Leeward Is.,91956,,ok thanks to gravity,346,4076.1672,165
1883,1048<-British West Indies,1048<-British West IndiesFromImporter,Trinidad,Bahamas,FromImporter,1048,Trinidad,31,Bahamas,91956,,ok thanks to gravity,346,6340.958,165
1883,1048<-British West Indies,1048<-British West IndiesFromImporter,Trinidad,Windward Is.,FromImporter,1048,Trinidad,1055,Windward Is.,91956,,ok thanks to gravity,346,75205.469,165
1883,1048<-French West Indies,1048<-French West IndiesFromImporter,Trinidad,Guadeloupe,FromImporter,1048,Trinidad,65,Guadeloupe,5767,,ok thanks to gravity,346,327.37195,165
1883,1048<-French West Indies,1048<-French West IndiesFromImporter,Trinidad,Martinique,FromImporter,1048,Trinidad,66,Martinique,5767,,ok thanks to gravity,346,5439.6279,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,French Guiana,FromImporter,1048,Trinidad,120,French Guiana,2100,,ok thanks to gravity,346,.38406938,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Bolivia,FromImporter,1048,Trinidad,145,Bolivia,2100,,ok thanks to gravity,346,3.0962358,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Paraguay,FromImporter,1048,Trinidad,150,Paraguay,2100,,ok thanks to gravity,346,11.646007,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Colombia (New Granada) (Gran Colombia),FromImporter,1048,Trinidad,100,Colombia (New Granada) (Gran Colombia),2100,,ok thanks to gravity,346,28.902473,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Surinam (Dutch Guiana),FromImporter,1048,Trinidad,115,Surinam (Dutch Guiana),2100,,ok thanks to gravity,346,34.322102,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Falkland Is.,FromImporter,1048,Trinidad,1163,Falkland Is.,2100,,ok thanks to gravity,346,47.72646,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Chile,FromImporter,1048,Trinidad,155,Chile,2100,,ok thanks to gravity,346,105.99931,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Ecuador,FromImporter,1048,Trinidad,130,Ecuador,2100,,ok thanks to gravity,346,120.20136,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Peru,FromImporter,1048,Trinidad,135,Peru,2100,,ok thanks to gravity,346,187.69435,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Uruguay,FromImporter,1048,Trinidad,165,Uruguay,2100,,ok thanks to gravity,346,365.80658,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Brazil,FromImporter,1048,Trinidad,140,Brazil,2100,,ok thanks to gravity,346,579.2099,165
1883,1048<-Southern America (other),1048<-Southern America (other)FromImporter,Trinidad,Argentina (La Plata),FromImporter,1048,Trinidad,160,Argentina (La Plata),2100,,ok thanks to gravity,346,615.01111,165
1883,1063<-Danish Colonies,1063<-Danish ColoniesFromImporter,Leeward Is.,Faeroe Is.,FromImporter,1063,Leeward Is.,11,Faeroe Is.,13.342218,58<-Danish Colonies 219
From a flow part-of reporter 58 to/from Danish Colonies,ok thanks to gravity,346,.11020516,165
1883,1063<-Danish Colonies,1063<-Danish ColoniesFromImporter,Leeward Is.,Greenland,FromImporter,1063,Leeward Is.,10,Greenland,13.342218,58<-Danish Colonies 219
From a flow part-of reporter 58 to/from Danish Colonies,ok thanks to gravity,346,1.8922893,165
1883,1063<-Danish Colonies,1063<-Danish ColoniesFromImporter,Leeward Is.,Iceland,FromImporter,1063,Leeward Is.,395,Iceland,13.342218,58<-Danish Colonies 219
From a flow part-of reporter 58 to/from Danish Colonies,ok thanks to gravity,346,11.339725,165
1883,1063<-Dutch Colonies,1063<-Dutch ColoniesFromImporter,Leeward Is.,Surinam (Dutch Guiana),FromImporter,1063,Leeward Is.,115,Surinam (Dutch Guiana),139.07143,58<-Dutch Colonies 1298
From a flow part-of reporter 58 to/from Dutch Colonies,ok thanks to gravity,346,13.830396,165
1883,1063<-Dutch Colonies,1063<-Dutch ColoniesFromImporter,Leeward Is.,Indonesia (Dutch East Indies),FromImporter,1063,Leeward Is.,850,Indonesia (Dutch East Indies),139.07143,58<-Dutch Colonies 1298
From a flow part-of reporter 58 to/from Dutch Colonies,ok thanks to gravity,346,125.24103,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Bolivia,FromImporter,110,Guyana (British Guiana),145,Bolivia,1595,,ok thanks to gravity,346,3.4744372,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Paraguay,FromImporter,110,Guyana (British Guiana),150,Paraguay,1595,,ok thanks to gravity,346,13.068552,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Falkland Is.,FromImporter,110,Guyana (British Guiana),1163,Falkland Is.,1595,,ok thanks to gravity,346,53.556187,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Chile,FromImporter,110,Guyana (British Guiana),155,Chile,1595,,ok thanks to gravity,346,118.947,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Ecuador,FromImporter,110,Guyana (British Guiana),130,Ecuador,1595,,ok thanks to gravity,346,134.88382,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Peru,FromImporter,110,Guyana (British Guiana),135,Peru,1595,,ok thanks to gravity,346,210.62099,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Uruguay,FromImporter,110,Guyana (British Guiana),165,Uruguay,1595,,ok thanks to gravity,346,410.48938,165
1883,110<-Southern America,110<-Southern AmericaFromImporter,Guyana (British Guiana),Brazil,FromImporter,110,Guyana (British Guiana),140,Brazil,1595,,ok thanks to gravity,346,649.95966,165
