year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1860,1055->65|66,,Windward Is.,X,FromExporter,65,Guadeloupe,1055,Windward Is.,1458,646.24475
1860,1055->65|66,,Windward Is.,X,FromExporter,66,Martinique,1055,Windward Is.,1458,811.75531
1860,140->Dutch Colonies & Netherlands,Dutch Colonies & Netherlands,Brazil,X,FromExporter,115,Surinam (Dutch Guiana),140,Brazil,14113.715,3345.1931
1860,140->Dutch Colonies & Netherlands,Dutch Colonies & Netherlands,Brazil,X,FromExporter,68,Netherlands Antilles,140,Brazil,14113.715,5371.2358
1860,140->Dutch Colonies & Netherlands,Dutch Colonies & Netherlands,Brazil,X,FromExporter,850,Indonesia (Dutch East Indies),140,Brazil,14113.715,5397.2856
1860,140->Hanse Towns,Hanse Towns,Brazil,X,FromExporter,276,Lübeck,140,Brazil,612942.88,2099.1663
1860,140->Hanse Towns,Hanse Towns,Brazil,X,FromExporter,246,Bremen,140,Brazil,612942.88,151429.83
1860,140->Hanse Towns,Hanse Towns,Brazil,X,FromExporter,248,Hamburg,140,Brazil,612942.88,459413.84
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,600,Morocco,140,Brazil,61045.797,61.033859
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,616,Tunisia (Regency of Tunis),140,Brazil,61045.797,70.152702
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,350,Greece,140,Brazil,61045.797,1034.3625
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,338,Malta,140,Brazil,61045.797,1747.3452
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,327,Papal States,140,Brazil,61045.797,6387.7485
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,231,Gibraltar,140,Brazil,61045.797,6594.6279
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,651,Egypt Arab Republic (Egypt),140,Brazil,61045.797,9457.3105
1860,140->Mediterranean Sea,Mediterranean Sea,Brazil,X,FromExporter,329,Two Sicilies,140,Brazil,61045.797,35693.219
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,905,Queensland,155,Chile,24606.895,173.31575
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,902,Western Australia,155,Chile,24606.895,307.12039
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,901,New South Wales,155,Chile,24606.895,427.79553
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,906,Tasmania,155,Chile,24606.895,1346.4312
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,903,South Australia,155,Chile,24606.895,3232.1309
1860,155->Australia & Western Australia,Australia & Western Australia,Chile,X,FromExporter,904,Victoria,155,Chile,24606.895,19120.1
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,905,Queensland,2,United States of America,835644.75,5612.731
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,902,Western Australia,2,United States of America,835644.75,9945.917
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,901,New South Wales,2,United States of America,835644.75,13853.912
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,920,New Zealand,2,United States of America,835644.75,38764.668
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,906,Tasmania,2,United States of America,835644.75,43603.398
1860,2->Australia & New Zealand,Australia & New Zealand,United States of America,X,FromExporter,903,South Australia,2,United States of America,835644.75,104670.7
