year,id,full_id,importerLabel,exporterLabel,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,notes,status,totreat_flows,pred_trade,treated_flows
1862,"140<-Hanse Towns","140<-Hanse TownsFromImporter","Brazil","Lübeck","FromImporter",140,"Brazil",276,"Lübeck",463843.97,"Rio de Janeiro<-Hanse Towns 463843.9581351094
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns","ok thanks to gravity",285,1067.324,88
1862,"140<-Hanse Towns","140<-Hanse TownsFromImporter","Brazil","Bremen","FromImporter",140,"Brazil",246,"Bremen",463843.97,"Rio de Janeiro<-Hanse Towns 463843.9581351094
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns","ok thanks to gravity",285,39484.707,88
1862,"140<-Hanse Towns","140<-Hanse TownsFromImporter","Brazil","Hamburg","FromImporter",140,"Brazil",248,"Hamburg",463843.97,"Rio de Janeiro<-Hanse Towns 463843.9581351094
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns","ok thanks to gravity",285,423291.94,88
1862,"155<-900","155<-900FromImporter","Chile","Queensland","FromImporter",155,"Chile",905,"Queensland",303.0303,"","ok thanks to gravity",285,2.5393977,88
1862,"155<-900","155<-900FromImporter","Chile","Western Australia","FromImporter",155,"Chile",902,"Western Australia",303.0303,"","ok thanks to gravity",285,2.9643419,88
1862,"155<-900","155<-900FromImporter","Chile","Tasmania","FromImporter",155,"Chile",906,"Tasmania",303.0303,"","ok thanks to gravity",285,15.510344,88
1862,"155<-900","155<-900FromImporter","Chile","South Australia","FromImporter",155,"Chile",903,"South Australia",303.0303,"","ok thanks to gravity",285,43.924564,88
1862,"155<-900","155<-900FromImporter","Chile","New South Wales","FromImporter",155,"Chile",901,"New South Wales",303.0303,"","ok thanks to gravity",285,59.820923,88
1862,"155<-900","155<-900FromImporter","Chile","Victoria","FromImporter",155,"Chile",904,"Victoria",303.0303,"","ok thanks to gravity",285,178.27074,88
1862,"200<-Dominican Republic (Santo Domingo) & Haiti","200<-Dominican Republic (Santo Domingo) & HaitiFromImporter","United Kingdom","Dominican Republic (Santo Domingo)","FromImporter",200,"United Kingdom",42,"Dominican Republic (Santo Domingo)",151719,"","ok thanks to gravity",285,12019.82,88
