year,id,importerLabel,exporterLabel,reportedByIX,CafFob,newimporterId,newimporterLabel,newexporterId,newexporterLabel,valueToSplit,pred_trade
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,1063,Leeward Is.,100,Colombia (New Granada) (Gran Colombia),4043.5676,84.944412
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,1055,Windward Is.,100,Colombia (New Granada) (Gran Colombia),4043.5676,92.429665
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,30,Bermuda,100,Colombia (New Granada) (Gran Colombia),4043.5676,185.423
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,51,Jamaica,100,Colombia (New Granada) (Gran Colombia),4043.5676,523.65399
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,31,Bahamas,100,Colombia (New Granada) (Gran Colombia),4043.5676,968.91553
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,53,Barbados,100,Colombia (New Granada) (Gran Colombia),4043.5676,1053.5587
1928,100->British West Indies,British West Indies,Colombia (New Granada) (Gran Colombia),X,FromExporter,52,Trinidad and Tobago,100,Colombia (New Granada) (Gran Colombia),4043.5676,1134.6422
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,570,Lesotho (Basutoland),110,Guyana (British Guiana),118.125,.62399668
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,591,Seychelles,110,Guyana (British Guiana),118.125,1.4849092
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,9620,Pitcairn Is.,110,Guyana (British Guiana),118.125,2.3829644
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,1163,Falkland Is.,110,Guyana (British Guiana),118.125,2.5749755
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,352,Cyprus,110,Guyana (British Guiana),118.125,2.96595
1928,110->British Colonies (other),British Colonies (other),Guyana (British Guiana),X,FromExporter,4050,St. Helena,110,Guyana (British Guiana),118.125,3.1886384
