year,CafFob,status,value,importerLabel,exporterLabel
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Aden"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Algeria (Regency of Algiers)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Annam"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Argentina (La Plata)"
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Austria-Hungary (Austrian Empire)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bahamas"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Barbados"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belgium"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Belize (British Honduras)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bermuda"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Bulgaria"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cambodia (Kampuchea)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Canada (Province of Canada)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cape Colony (Cape of Good Hope)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Chile"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cochin China"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Comoros"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Congo (Brazzaville) (French Congo) (Middle Congo)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Cyprus"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Denmark"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Egypt Arab Republic (Egypt)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Falkland Is."
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","France"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","French Guiana"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","French India"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Gambia"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Germany (Zollverein)"
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Ghana (Gold Coast)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Greece"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guadeloupe"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Guyana (British Guiana)"
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","India"
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Italy"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Ivory Coast"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Jamaica"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Japan"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Kingdom of Serbia"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Lagos"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Leeward Is."
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Madagascar (Malagasy Republic)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Malta"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Martinique"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mauritius"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Mexico"
1892,"FromExporter","unknown despite gravity",,"Abuja (Suleja)","Natal"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Netherlands"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Caledonia"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","New South Wales"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","New Zealand"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Norway"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Nossi Be"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Old Dahomey"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","People's Republic of China (China)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Peru"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Philippines"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Portugal"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Queensland"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Reunion (Bourbon I.)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Romania"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Russia (USSR)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Senegal"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sierra Leone"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Society Is."
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","South Australia"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Spain"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","Sri Lanka (Ceylon)"
1892,"FromExporter","imputed zero",0,"Abuja (Suleja)","St. Helena"
