year,CafFob,status,value,importerLabel,exporterLabel
1866,FromExporter,imputed zero,0,Abuja (Suleja),Aden
1866,FromExporter,imputed zero,0,Abuja (Suleja),Algeria (Regency of Algiers)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Argentina (La Plata)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Austria-Hungary (Austrian Empire)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1866,FromExporter,unknown despite gravity,,Abuja (Suleja),Belgium
1866,FromExporter,imputed zero,0,Abuja (Suleja),Belize (British Honduras)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1866,FromExporter,unknown despite gravity,,Abuja (Suleja),Brazil
1866,FromExporter,imputed zero,0,Abuja (Suleja),Bremen
1866,FromExporter,imputed zero,0,Abuja (Suleja),British Columbia
1866,FromExporter,imputed zero,0,Abuja (Suleja),Canada (Province of Canada)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1866,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1866,FromExporter,imputed zero,0,Abuja (Suleja),Dominica
1866,FromExporter,imputed zero,0,Abuja (Suleja),Falkland Is.
1866,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1866,FromExporter,imputed zero,0,Abuja (Suleja),French Guiana
1866,FromExporter,imputed zero,0,Abuja (Suleja),French India
1866,FromExporter,imputed zero,0,Abuja (Suleja),Gambia
1866,FromExporter,imputed zero,0,Abuja (Suleja),Greece
1866,FromExporter,imputed zero,0,Abuja (Suleja),Guadeloupe
1866,FromExporter,imputed zero,0,Abuja (Suleja),Guyana (British Guiana)
1866,FromExporter,unknown despite gravity,,Abuja (Suleja),India
1866,FromExporter,imputed zero,0,Abuja (Suleja),Italy
1866,FromExporter,imputed zero,0,Abuja (Suleja),Jamaica
1866,FromExporter,imputed zero,0,Abuja (Suleja),Lagos
1866,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1866,FromExporter,imputed zero,0,Abuja (Suleja),Malta
1866,FromExporter,imputed zero,0,Abuja (Suleja),Martinique
1866,FromExporter,imputed zero,0,Abuja (Suleja),Mauritius
1866,FromExporter,imputed zero,0,Abuja (Suleja),Morocco
1866,FromExporter,imputed zero,0,Abuja (Suleja),Natal
1866,FromExporter,imputed zero,0,Abuja (Suleja),Netherlands
1866,FromExporter,imputed zero,0,Abuja (Suleja),New Brunswick
1866,FromExporter,imputed zero,0,Abuja (Suleja),New South Wales
1866,FromExporter,imputed zero,0,Abuja (Suleja),New Zealand
1866,FromExporter,imputed zero,0,Abuja (Suleja),Newfoundland and Labrador (Newfoundland)
1866,FromExporter,unknown despite gravity,,Abuja (Suleja),Norway
1866,FromExporter,imputed zero,0,Abuja (Suleja),Nova Scotia
1866,FromExporter,imputed zero,0,Abuja (Suleja),Philippines
1866,FromExporter,imputed zero,0,Abuja (Suleja),Portugal
1866,FromExporter,imputed zero,0,Abuja (Suleja),Prince Edward Is.
1866,FromExporter,imputed zero,0,Abuja (Suleja),Prussia
1866,FromExporter,imputed zero,0,Abuja (Suleja),Queensland
1866,FromExporter,imputed zero,0,Abuja (Suleja),Reunion (Bourbon I.)
