year,CafFob,status,value,importerLabel,exporterLabel
1890,FromExporter,imputed zero,0,Aceh,Algeria (Regency of Algiers)
1890,FromExporter,imputed zero,0,Aceh,Argentina (La Plata)
1890,FromExporter,imputed zero,0,Aceh,Austria-Hungary (Austrian Empire)
1890,FromExporter,imputed zero,0,Aceh,Bahamas
1890,FromExporter,imputed zero,0,Aceh,Barbados
1890,FromExporter,imputed zero,0,Aceh,Belgium
1890,FromExporter,imputed zero,0,Aceh,Belize (British Honduras)
1890,FromExporter,imputed zero,0,Aceh,Bermuda
1890,FromExporter,imputed zero,0,Aceh,Bulgaria
1890,FromExporter,imputed zero,0,Aceh,Canada (Province of Canada)
1890,FromExporter,imputed zero,0,Aceh,Cape Colony (Cape of Good Hope)
1890,FromExporter,imputed zero,0,Aceh,Chile
1890,FromExporter,imputed zero,0,Aceh,Cochin China
1890,FromExporter,imputed zero,0,Aceh,Comoros
1890,FromExporter,imputed zero,0,Aceh,Cyprus
1890,FromExporter,imputed zero,0,Aceh,Denmark
1890,FromExporter,imputed zero,0,Aceh,Egypt Arab Republic (Egypt)
1890,FromExporter,imputed zero,0,Aceh,Falkland Is.
1890,FromExporter,imputed zero,0,Aceh,France
1890,FromExporter,imputed zero,0,Aceh,French Guiana
1890,FromExporter,imputed zero,0,Aceh,French India
1890,FromExporter,imputed zero,0,Aceh,Gambia
1890,FromExporter,imputed zero,0,Aceh,Germany (Zollverein)
1890,FromExporter,imputed zero,0,Aceh,Ghana (Gold Coast)
1890,FromExporter,imputed zero,0,Aceh,Greece
1890,FromExporter,imputed zero,0,Aceh,Guadeloupe
1890,FromExporter,unknown despite gravity,,Aceh,Guyana (British Guiana)
1890,FromExporter,imputed zero,0,Aceh,India
1890,FromExporter,imputed zero,0,Aceh,Italy
1890,FromExporter,imputed zero,0,Aceh,Ivory Coast
1890,FromExporter,imputed zero,0,Aceh,Jamaica
1890,FromExporter,imputed zero,0,Aceh,Japan
1890,FromExporter,imputed zero,0,Aceh,Kingdom of Serbia
1890,FromExporter,imputed zero,0,Aceh,Lagos
1890,FromExporter,imputed zero,0,Aceh,Leeward Is.
1890,FromExporter,imputed zero,0,Aceh,Malta
1890,FromExporter,imputed zero,0,Aceh,Martinique
1890,FromExporter,imputed zero,0,Aceh,Mauritius
1890,FromExporter,imputed zero,0,Aceh,Mexico
1890,FromExporter,imputed zero,0,Aceh,Natal
1890,FromExporter,imputed zero,0,Aceh,Netherlands
1890,FromExporter,imputed zero,0,Aceh,New Caledonia
1890,FromExporter,imputed zero,0,Aceh,New South Wales
1890,FromExporter,imputed zero,0,Aceh,New Zealand
1890,FromExporter,imputed zero,0,Aceh,Newfoundland and Labrador (Newfoundland)
1890,FromExporter,imputed zero,0,Aceh,Norway
1890,FromExporter,imputed zero,0,Aceh,Nossi Be
1890,FromExporter,imputed zero,0,Aceh,People's Republic of China (China)
1890,FromExporter,imputed zero,0,Aceh,Philippines
1890,FromExporter,imputed zero,0,Aceh,Portugal
1890,FromExporter,imputed zero,0,Aceh,Queensland
1890,FromExporter,imputed zero,0,Aceh,Reunion (Bourbon I.)
1890,FromExporter,imputed zero,0,Aceh,Romania
