year,CafFob,status,value,importerLabel,exporterLabel
1851,FromExporter,imputed zero,0,Abuja (Suleja),Algeria (Regency of Algiers)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Austria-Hungary (Austrian Empire)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Bahamas
1851,FromExporter,imputed zero,0,Abuja (Suleja),Belgium
1851,FromExporter,imputed zero,0,Abuja (Suleja),Bermuda
1851,FromExporter,imputed zero,0,Abuja (Suleja),Brazil
1851,FromExporter,imputed zero,0,Abuja (Suleja),Canada (Province of Canada)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Cape Colony (Cape of Good Hope)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Chile
1851,FromExporter,imputed zero,0,Abuja (Suleja),Cuba
1851,FromExporter,imputed zero,0,Abuja (Suleja),Denmark
1851,FromExporter,imputed zero,0,Abuja (Suleja),Dominica
1851,FromExporter,unknown despite gravity,,Abuja (Suleja),France
1851,FromExporter,imputed zero,0,Abuja (Suleja),Gambia
1851,FromExporter,imputed zero,0,Abuja (Suleja),Ghana (Gold Coast)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Hamburg
1851,FromExporter,imputed zero,0,Abuja (Suleja),India
1851,FromExporter,imputed zero,0,Abuja (Suleja),Indonesia (Dutch East Indies)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Leeward Is.
1851,FromExporter,imputed zero,0,Abuja (Suleja),Mexico
1851,FromExporter,imputed zero,0,Abuja (Suleja),Moldavia
1851,FromExporter,imputed zero,0,Abuja (Suleja),Netherlands
1851,FromExporter,imputed zero,0,Abuja (Suleja),New South Wales
1851,FromExporter,imputed zero,0,Abuja (Suleja),New Zealand
1851,FromExporter,imputed zero,0,Abuja (Suleja),Papal States
1851,FromExporter,imputed zero,0,Abuja (Suleja),Portugal
1851,FromExporter,imputed zero,0,Abuja (Suleja),Russia (USSR)
1851,FromExporter,imputed zero,0,Abuja (Suleja),Sierra Leone
1851,FromExporter,imputed zero,0,Abuja (Suleja),Spain
1851,FromExporter,imputed zero,0,Abuja (Suleja),Sweden
1851,FromExporter,imputed zero,0,Abuja (Suleja),Turkey (Ottoman Empire)
1851,FromExporter,imputed zero,0,Abuja (Suleja),United Kingdom
