importerId,exporterId,exportateur,importateur,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
10,380,"Sweden","Greenland",0,"0","0",1849,"2605.0661874366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,1063,"Leeward Is.","Greenland",1,"1","0",1849,"6276.49215190111","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
10,300,"Austria-Hungary (Austrian Empire)","Greenland",0,"0","0",1849,"3851.58176916994","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,2,"United States of America","Greenland",0,"0","1",1849,"4772.67368497192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,365,"Russia (USSR)","Greenland",0,"0","0",1849,"4257.58818484787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,54,"Dominica","Greenland",1,"1","0",1849,"6453.57988172702","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,901,"New South Wales","Greenland",1,"0","0",1849,"15565.3811549212","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,230,"Spain","Greenland",0,"0","0",1849,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,51,"Jamaica","Greenland",1,"1","0",1849,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,585,"Reunion (Bourbon I.)","Greenland",0,"0","0",1849,"12438.8256240975","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,155,"Chile","Greenland",0,"0","0",1849,"11934.3041281598","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,65,"Guadeloupe","Greenland",0,"0","0",1849,"6363.85734726257","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,420,"Gambia","Greenland",1,"1","0",1849,"6712.67422915272","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,750,"India","Greenland",1,"0","0",1849,"8647.13010935455","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
