year,resolution,modularity,cafFob,nb_communities
1834,2.8000000000000003,0.48840558908502796,caf,14
1834,3.0000000000000004,0.48840558908502796,caf,14
1834,3.2000000000000006,0.4880157881913207,caf,14
1834,3.400000000000001,0.48823284639641834,caf,14
1834,3.600000000000001,0.4571801517044609,caf,15
1834,3.800000000000001,0.4559499642801812,caf,15
1834,0.2,0.43734136590627193,fob,2
1834,0.4,0.43734136590627193,fob,2
1834,0.6000000000000001,0.5567632661212069,fob,5
1834,0.8,0.5677621634189515,fob,5
1834,1,0.5738531892102109,fob,5
1834,1.2,0.5686250152374376,fob,6
1834,1.4,0.561128072410307,fob,7
1834,1.5999999999999999,0.5566451537120682,fob,8
1834,1.7999999999999998,0.511129549951968,fob,11
1834,1.9999999999999998,0.5139308649514771,fob,11
1834,2.1999999999999997,0.5128512608356426,fob,11
1834,2.4,0.507988290769029,fob,12
1834,2.6,0.507988290769029,fob,12
1834,2.8000000000000003,0.48840558908502796,fob,14
1834,3.0000000000000004,0.4880157881913207,fob,14
1834,3.2000000000000006,0.48823284639641834,fob,14
1834,3.400000000000001,0.48862264729012567,fob,14
1834,3.600000000000001,0.45688241655736483,fob,15
1834,3.800000000000001,0.45851794621608416,fob,15
1835,0.2,0.15157539702993192,caf,2
1835,0.4,0.4724640007005234,caf,3
1835,0.6000000000000001,0.5596545187493763,caf,5
1835,0.8,0.5680750368972739,caf,6
1835,1,0.578130200464168,caf,7
1835,1.2,0.578130200464168,caf,7
1835,1.4,0.5675705533561427,caf,8
1835,1.5999999999999999,0.5489219434417784,caf,9
1835,1.7999999999999998,0.531968092310264,caf,12
1835,1.9999999999999998,0.5238645291751034,caf,12
1835,2.1999999999999997,0.5172665607753797,caf,13
1835,2.4,0.4896702500537271,caf,15
1835,2.6,0.4948846282701117,caf,14
1835,2.8000000000000003,0.48594368026181156,caf,15
1835,3.0000000000000004,0.4758707516190227,caf,16
1835,3.2000000000000006,0.4715647934441314,caf,17
1835,3.400000000000001,0.4715647934441314,caf,17
1835,3.600000000000001,0.4704205374922916,caf,17
1835,3.800000000000001,0.4704205374922916,caf,17
1835,0.2,0.3916497313224727,fob,2
1835,0.4,0.4724640007005234,fob,3
1835,0.6000000000000001,0.5590180392963021,fob,5
1835,0.8,0.5751795959302665,fob,6
1835,1,0.578130200464168,fob,7
1835,1.2,0.578130200464168,fob,7
1835,1.4,0.5675705533561427,fob,8
1835,1.5999999999999999,0.5489219434417784,fob,9
1835,1.7999999999999998,0.531968092310264,fob,12
1835,1.9999999999999998,0.5238645291751034,fob,12
1835,2.1999999999999997,0.5172665607753797,fob,13
1835,2.4,0.4896702500537271,fob,15
1835,2.6,0.4953373023329456,fob,14
1835,2.8000000000000003,0.48594368026181156,fob,15
1835,3.0000000000000004,0.49962421641753296,fob,16
1835,3.2000000000000006,0.4770440950444693,fob,16
1835,3.400000000000001,0.4704205374922916,fob,17
1835,3.600000000000001,0.4704205374922916,fob,17
1835,3.800000000000001,0.47146795690666915,fob,17
1836,0.2,0.47070474629071746,caf,3
1836,0.4,0.47070474629071746,caf,3
1836,0.6000000000000001,0.5249262623468668,caf,5
1836,0.8,0.5622690733774316,caf,7
1836,1,0.5599726488572656,caf,8
1836,1.2,0.5607344238161172,caf,8
1836,1.4,0.5598485997336214,caf,8
1836,1.5999999999999999,0.5511129149080861,caf,10
1836,1.7999999999999998,0.5279752301328791,caf,11
1836,1.9999999999999998,0.521895042183894,caf,11
1836,2.1999999999999997,0.5268261090072061,caf,11
1836,2.4,0.5008797202974837,caf,13
1836,2.6,0.4656508114979028,caf,15
1836,2.8000000000000003,0.4575422877122874,caf,16
1836,3.0000000000000004,0.4536961418314766,caf,16
1836,3.2000000000000006,0.4554984789827315,caf,16
1836,3.400000000000001,0.4521848616739042,caf,16
1836,3.600000000000001,0.4521848616739042,caf,16
1836,3.800000000000001,0.4521444245549123,caf,16
1836,0.2,0.47070474629071746,fob,3
1836,0.4,0.47070474629071746,fob,3
1836,0.6000000000000001,0.5249262623468668,fob,5
1836,0.8,0.5497067569741947,fob,6
1836,1,0.5591020545076388,fob,7
1836,1.2,0.5607344238161172,fob,8
1836,1.4,0.5607344238161172,fob,8
1836,1.5999999999999999,0.5511129149080861,fob,10
1836,1.7999999999999998,0.5299615701999841,fob,11
1836,1.9999999999999998,0.521895042183894,fob,11
1836,2.1999999999999997,0.5288124490743111,fob,11
1836,2.4,0.4958109678820822,fob,13
1836,2.6,0.4653751540752876,fob,15
1836,2.8000000000000003,0.4575422877122874,fob,16
1836,3.0000000000000004,0.4536961418314766,fob,16
1836,3.2000000000000006,0.4554984789827315,fob,16
1836,3.400000000000001,0.4521848616739042,fob,16
1836,3.600000000000001,0.4521444245549123,fob,16
1836,3.800000000000001,0.4559905704357231,fob,16
1837,0.2,0.4742784476328347,caf,3
1837,0.4,0.5120413894270649,caf,3
1837,0.6000000000000001,0.5120413894270649,caf,3
1837,0.8,0.5437081310382095,caf,5
1837,1,0.5489668006962795,caf,6
1837,1.2,0.547084654890224,caf,6
1837,1.4,0.5227220545730868,caf,8
1837,1.5999999999999999,0.5138152013625934,caf,10
1837,1.7999999999999998,0.5138152013625934,caf,10
1837,1.9999999999999998,0.5100053369023974,caf,10
1837,2.1999999999999997,0.47408221362136754,caf,12
1837,2.4,0.4713266327819174,caf,12
1837,2.6,0.4684678293421369,caf,13
1837,2.8000000000000003,0.4649808569116943,caf,14
1837,3.0000000000000004,0.4649808569116943,caf,14
1837,3.2000000000000006,0.4152182957451686,caf,16
1837,3.400000000000001,0.4649808569116943,caf,14
1837,3.600000000000001,0.41563391629531615,caf,16
1837,3.800000000000001,0.41563391629531615,caf,16
1837,0.2,0.4742784476328347,fob,3
1837,0.4,0.5120413894270649,fob,3
1837,0.6000000000000001,0.5120413894270649,fob,3
1837,0.8,0.5437081310382095,fob,5
1837,1,0.5483244753844182,fob,6
1837,1.2,0.5477269802020852,fob,6
1837,1.4,0.5227220545730868,fob,8
1837,1.5999999999999999,0.5138152013625934,fob,10
1837,1.7999999999999998,0.5138152013625934,fob,10
1837,1.9999999999999998,0.512915624749406,fob,10
1837,2.1999999999999997,0.48214770873612695,fob,11
1837,2.4,0.4713266327819174,fob,12
1837,2.6,0.4649808569116943,fob,14
1837,2.8000000000000003,0.4649808569116943,fob,14
1837,3.0000000000000004,0.4190535902593288,fob,16
1837,3.2000000000000006,0.4649808569116943,fob,14
1837,3.400000000000001,0.4152182957451686,fob,16
1837,3.600000000000001,0.4152182957451686,fob,16
1837,3.800000000000001,0.4152182957451686,fob,16
1838,0.2,0.39703686207489786,caf,2
1838,0.4,0.5585716600480494,caf,4
1838,0.6000000000000001,0.5540795120003031,caf,4
1838,0.8,0.5829012888660942,caf,6
1838,1,0.5865906110544967,caf,7
1838,1.2,0.5865906110544967,caf,7
1838,1.4,0.5750832517173667,caf,8
1838,1.5999999999999999,0.5621790933871632,caf,9
1838,1.7999999999999998,0.5433410541726347,caf,10
1838,1.9999999999999998,0.5380684223049854,caf,11
1838,2.1999999999999997,0.5380684223049854,caf,11
1838,2.4,0.5334926427130062,caf,12
1838,2.6,0.5146349338161953,caf,14
1838,2.8000000000000003,0.5070312713794651,caf,15
1838,3.0000000000000004,0.5087522305162419,caf,15
1838,3.2000000000000006,0.5087522305162419,caf,15
1838,3.400000000000001,0.49813926537385156,caf,16
1838,3.600000000000001,0.4962502094022167,caf,16
1838,3.800000000000001,0.4836361720319883,caf,17
1838,0.2,0.39703686207489786,fob,2
1838,0.4,0.5402301520865332,fob,4
1838,0.6000000000000001,0.5540795120003031,fob,4
1838,0.8,0.5829012888660942,fob,6
1838,1,0.5865906110544967,fob,7
1838,1.2,0.5865906110544967,fob,7
1838,1.4,0.5750832517173667,fob,8
1838,1.5999999999999999,0.5621790933871632,fob,9
1838,1.7999999999999998,0.5433410541726347,fob,10
1838,1.9999999999999998,0.5380476236346953,fob,11
1838,2.1999999999999997,0.5380684223049854,fob,11
1838,2.4,0.5334926427130062,fob,12
1838,2.6,0.5137312717351389,fob,14
1838,2.8000000000000003,0.5092868425547893,fob,15
1838,3.0000000000000004,0.5092868425547893,fob,15
1838,3.2000000000000006,0.5079349334605215,fob,15
1838,3.400000000000001,0.49813926537385156,fob,16
1838,3.600000000000001,0.4962502094022167,fob,16
1838,3.800000000000001,0.4836361720319883,fob,17
1839,0.2,0.4339954179012768,caf,2
1839,0.4,0.5305349338771774,caf,3
1839,0.6000000000000001,0.5844251239468852,caf,4
1839,0.8,0.600343105031736,caf,6
1839,1,0.601743835456388,caf,7
1839,1.2,0.5967220187609393,caf,7
1839,1.4,0.6002328835138931,caf,8
1839,1.5999999999999999,0.5955991534325117,caf,9
1839,1.7999999999999998,0.5791088541367243,caf,10
1839,1.9999999999999998,0.5439563897614371,caf,12
1839,2.1999999999999997,0.5589657457420208,caf,12
1839,2.4,0.5439563897614371,caf,12
1839,2.6,0.5199836827371469,caf,13
1839,2.8000000000000003,0.5245318499114417,caf,13
1839,3.0000000000000004,0.5158190042690379,caf,14
1839,3.2000000000000006,0.5149978316330787,caf,14
1839,3.400000000000001,0.511270837094743,caf,14
1839,3.600000000000001,0.4992527935993615,caf,16
1839,3.800000000000001,0.4955257990610258,caf,16
1839,0.2,0.4339954179012768,fob,2
1839,0.4,0.5305349338771774,fob,3
1839,0.6000000000000001,0.5844251239468852,fob,4
1839,0.8,0.600343105031736,fob,6
1839,1,0.601743835456388,fob,7
1839,1.2,0.5967220187609393,fob,7
1839,1.4,0.6002328835138931,fob,8
1839,1.5999999999999999,0.5864042570363383,fob,10
1839,1.7999999999999998,0.5889902899763306,fob,10
1839,1.9999999999999998,0.5806086632876446,fob,11
1839,2.1999999999999997,0.5419980005617304,fob,12
1839,2.4,0.5439563897614371,fob,12
1839,2.6,0.5199836827371469,fob,13
1839,2.8000000000000003,0.5245318499114417,fob,13
1839,3.0000000000000004,0.5158190042690379,fob,14
1839,3.2000000000000006,0.5149978316330787,fob,14
1839,3.400000000000001,0.5149978316330787,fob,14
1839,3.600000000000001,0.4992527935993615,fob,16
1839,3.800000000000001,0.49240585890097355,fob,16
1840,0.2,0.32537769521162335,caf,2
1840,0.4,0.5548286105735075,caf,4
1840,0.6000000000000001,0.5783132718117404,caf,4
1840,0.8,0.5949834757205739,caf,6
1840,1,0.5972662635853693,caf,8
1840,1.2,0.5972662635853693,caf,8
1840,1.4,0.596872646547661,caf,8
1840,1.5999999999999999,0.5931829381683391,caf,9
1840,1.7999999999999998,0.5828724046586681,caf,10
1840,1.9999999999999998,0.5751188235297267,caf,10
1840,2.1999999999999997,0.5240471944066188,caf,12
1840,2.4,0.52306502299622,caf,12
1840,2.6,0.4999805709524908,caf,15
1840,2.8000000000000003,0.4999805709524908,caf,15
1840,3.0000000000000004,0.4896037263415908,caf,15
1840,3.2000000000000006,0.4910808732320582,caf,15
1840,3.400000000000001,0.4910808732320582,caf,15
1840,3.600000000000001,0.4910808732320582,caf,15
1840,3.800000000000001,0.4910808732320582,caf,15
1840,0.2,0.32537769521162335,fob,2
1840,0.4,0.5282449912948111,fob,3
1840,0.6000000000000001,0.5783132718117404,fob,4
1840,0.8,0.5949834757205739,fob,6
1840,1,0.5968905632072732,fob,8
1840,1.2,0.5968905632072732,fob,8
1840,1.4,0.5972483469257571,fob,8
1840,1.5999999999999999,0.5931829381683391,fob,9
1840,1.7999999999999998,0.5751188235297267,fob,10
1840,1.9999999999999998,0.5751188235297267,fob,10
1840,2.1999999999999997,0.5312770037082093,fob,11
1840,2.4,0.5225976024565461,fob,12
1840,2.6,0.4999805709524908,fob,15
1840,2.8000000000000003,0.4999805709524908,fob,15
1840,3.0000000000000004,0.4903870801923208,fob,15
1840,3.2000000000000006,0.4910808732320582,fob,15
1840,3.400000000000001,0.4910808732320582,fob,15
1840,3.600000000000001,0.4903870801923208,fob,15
1840,3.800000000000001,0.4910808732320582,fob,15
1841,0.2,0.4123602968668926,caf,2
1841,0.4,0.5741947104508326,caf,4
1841,0.6000000000000001,0.6180141758014867,caf,5
1841,0.8,0.6285601706093512,caf,7
1841,1,0.6285601706093512,caf,7
1841,1.2,0.6285601706093512,caf,7
1841,1.4,0.6220680888166067,caf,8
1841,1.5999999999999999,0.624636270181359,caf,8
1841,1.7999999999999998,0.6179587058942899,caf,9
1841,1.9999999999999998,0.6068478580206723,caf,11
1841,2.1999999999999997,0.6050260583861115,caf,11
1841,2.4,0.5696818408281895,caf,12
1841,2.6,0.5573756967492477,caf,13
1841,2.8000000000000003,0.5512695029064965,caf,14
1841,3.0000000000000004,0.5513601068364267,caf,14
1841,3.2000000000000006,0.5507340323905623,caf,14
1841,3.400000000000001,0.5388158421987163,caf,15
1841,3.600000000000001,0.523089992931649,caf,15
1841,3.800000000000001,0.5168710510280291,caf,16
1841,0.2,0.39769636186268903,fob,2
1841,0.4,0.5741947104508326,fob,4
1841,0.6000000000000001,0.6178837707410679,fob,5
1841,0.8,0.6280906241432491,fob,7
1841,1,0.6285601706093512,fob,7
1841,1.2,0.6285601706093512,fob,7
1841,1.4,0.6220680888166067,fob,8
1841,1.5999999999999999,0.624636270181359,fob,8
1841,1.7999999999999998,0.6133951173443628,fob,10
1841,1.9999999999999998,0.6068478580206723,fob,11
1841,2.1999999999999997,0.6050260583861115,fob,11
1841,2.4,0.5696818408281895,fob,12
1841,2.6,0.5572850928193175,fob,13
1841,2.8000000000000003,0.5512695029064965,fob,14
1841,3.0000000000000004,0.5507340323905623,fob,14
1841,3.2000000000000006,0.5498922330227395,fob,14
1841,3.400000000000001,0.5388158421987163,fob,15
1841,3.600000000000001,0.5239910796102041,fob,15
1841,3.800000000000001,0.5168710510280291,fob,16
1842,0.2,0.41495112980763116,caf,2
1842,0.4,0.6200444625527819,caf,5
1842,0.6000000000000001,0.6200444625527819,caf,5
1842,0.8,0.6226476920341583,caf,6
1842,1,0.6226476920341583,caf,6
1842,1.2,0.6149940902060447,caf,7
1842,1.4,0.6218275457323208,caf,7
1842,1.5999999999999999,0.6083580315961129,caf,8
1842,1.7999999999999998,0.5958030721546881,caf,11
1842,1.9999999999999998,0.5901408647979781,caf,12
1842,2.1999999999999997,0.5766325770276466,caf,13
1842,2.4,0.5705243879759493,caf,14
1842,2.6,0.5553694964802416,caf,13
1842,2.8000000000000003,0.5269229097774561,caf,15
1842,3.0000000000000004,0.5269229097774561,caf,15
1842,3.2000000000000006,0.5269229097774561,caf,15
1842,3.400000000000001,0.5269234884074269,caf,15
1842,3.600000000000001,0.5269229097774561,caf,15
1842,3.800000000000001,0.5269229097774561,caf,15
1842,0.2,0.3882324503973538,fob,2
1842,0.4,0.6200444625527819,fob,5
1842,0.6000000000000001,0.6200444625527819,fob,5
1842,0.8,0.6226476920341583,fob,6
1842,1,0.6233406233524382,fob,7
1842,1.2,0.6233406233524382,fob,7
1842,1.4,0.6228368762642361,fob,7
1842,1.5999999999999999,0.6083580315961129,fob,8
1842,1.7999999999999998,0.5968966889081548,fob,11
1842,1.9999999999999998,0.5901408647979781,fob,12
1842,2.1999999999999997,0.5851262924997476,fob,13
1842,2.4,0.5912344815514449,fob,12
1842,2.6,0.5705243879759493,fob,14
1842,2.8000000000000003,0.522339977495357,fob,15
1842,3.0000000000000004,0.5269229097774561,fob,15
1842,3.2000000000000006,0.5269229097774561,fob,15
1842,3.400000000000001,0.5269229097774561,fob,15
1842,3.600000000000001,0.5116373644274248,fob,16
1842,3.800000000000001,0.5195287559500226,fob,15
1843,0.2,0.3632014872018219,caf,2
1843,0.4,0.5515285120786313,caf,4
1843,0.6000000000000001,0.5957541155146029,caf,5
1843,0.8,0.6105795776916554,caf,6
1843,1,0.6043364131942643,caf,6
1843,1.2,0.608503150610061,caf,7
1843,1.4,0.6027434800548024,caf,9
1843,1.5999999999999999,0.6016699437675409,caf,9
1843,1.7999999999999998,0.5954669279310691,caf,10
1843,1.9999999999999998,0.5888644492933324,caf,12
1843,2.1999999999999997,0.5915442839579959,caf,11
1843,2.4,0.5874840170193836,caf,12
1843,2.6,0.5757498333613247,caf,12
1843,2.8000000000000003,0.5707266084445427,caf,13
1843,3.0000000000000004,0.5297665280693589,caf,16
1843,3.2000000000000006,0.5360626725426533,caf,15
1843,3.400000000000001,0.5248560470517099,caf,16
1843,3.600000000000001,0.5081852782606284,caf,18
1843,3.800000000000001,0.5156780719257082,caf,17
1843,0.2,0.3632014872018219,fob,2
1843,0.4,0.5515285120786313,fob,4
1843,0.6000000000000001,0.5957541155146029,fob,5
1843,0.8,0.6117798033401421,fob,6
1843,1,0.610967862798078,fob,7
1843,1.2,0.6027332716005176,fob,7
1843,1.4,0.6061389507743911,fob,8
1843,1.5999999999999999,0.6016699437675409,fob,9
1843,1.7999999999999998,0.5942967045929195,fob,10
1843,1.9999999999999998,0.591201811344389,fob,11
1843,2.1999999999999997,0.5874840170193836,fob,12
1843,2.4,0.5873536623643877,fob,12
1843,2.6,0.5756064769323798,fob,12
1843,2.8000000000000003,0.5707266084445427,fob,13
1843,3.0000000000000004,0.5439194670677955,fob,16
1843,3.2000000000000006,0.5297665280693589,fob,16
1843,3.400000000000001,0.5248560470517099,fob,16
1843,3.600000000000001,0.5081847094121582,fob,18
1843,3.800000000000001,0.5156775030772381,fob,17
1844,0.2,0.36899783471970404,caf,2
1844,0.4,0.5899824806577104,caf,5
1844,0.6000000000000001,0.612208207104526,caf,6
1844,0.8,0.612208207104526,caf,6
1844,1,0.6240847774386465,caf,8
1844,1.2,0.6144255418853983,caf,9
1844,1.4,0.6104546663024442,caf,10
1844,1.5999999999999999,0.6081097804552719,caf,11
1844,1.7999999999999998,0.6150564108058895,caf,11
1844,1.9999999999999998,0.5887915878259841,caf,14
1844,2.1999999999999997,0.5871467780869916,caf,14
1844,2.4,0.5853391413356384,caf,15
1844,2.6,0.5829797455101955,caf,15
1844,2.8000000000000003,0.58331317395186,caf,15
1844,3.0000000000000004,0.581035720465636,caf,15
1844,3.2000000000000006,0.581035720465636,caf,15
1844,3.400000000000001,0.5807159981287991,caf,15
1844,3.600000000000001,0.5807159981287991,caf,15
1844,3.800000000000001,0.5807159981287991,caf,15
1844,0.2,0.36899783471970404,fob,2
1844,0.4,0.5899824806577104,fob,5
1844,0.6000000000000001,0.6154943167790987,fob,6
1844,0.8,0.6206035313230733,fob,7
1844,1,0.6160395529890615,fob,8
1844,1.2,0.6145560289436961,fob,9
1844,1.4,0.6104546663024442,fob,10
1844,1.5999999999999999,0.6113409185394983,fob,10
1844,1.7999999999999998,0.6042202669788125,fob,12
1844,1.9999999999999998,0.6051771581246026,fob,12
1844,2.1999999999999997,0.5871604841918192,fob,14
1844,2.4,0.5853391413356384,fob,15
1844,2.6,0.58331317395186,fob,15
1844,2.8000000000000003,0.5853391413356384,fob,15
1844,3.0000000000000004,0.5810494265704637,fob,15
1844,3.2000000000000006,0.5807159981287991,fob,15
1844,3.400000000000001,0.5807159981287991,fob,15
1844,3.600000000000001,0.5807159981287991,fob,15
1844,3.800000000000001,0.5792583765630541,fob,15
1845,0.2,0.4181173993648164,caf,2
1845,0.4,0.5445457026769633,caf,4
1845,0.6000000000000001,0.6181508977964386,caf,7
1845,0.8,0.6211952653072171,caf,8
1845,1,0.6318817102379685,caf,8
1845,1.2,0.6320847059256169,caf,9
1845,1.4,0.629180913326113,caf,9
1845,1.5999999999999999,0.6283601352904481,caf,9
1845,1.7999999999999998,0.629180913326113,caf,9
1845,1.9999999999999998,0.6191907467194276,caf,11
1845,2.1999999999999997,0.6108778216162244,caf,12
1845,2.4,0.6033975941435825,caf,13
1845,2.6,0.5755257342544117,caf,14
1845,2.8000000000000003,0.5757396976055558,caf,14
1845,3.0000000000000004,0.5755257342544117,caf,14
1845,3.2000000000000006,0.5746711583182662,caf,14
1845,3.400000000000001,0.5743772813257376,caf,14
1845,3.600000000000001,0.5746711583182662,caf,14
1845,3.800000000000001,0.5755257342544117,caf,14
1845,0.2,0.4181173993648164,fob,2
1845,0.4,0.5445457026769633,fob,4
1845,0.6000000000000001,0.6181508977964386,fob,7
1845,0.8,0.6271328614359506,fob,8
1845,1,0.6318817102379685,fob,8
1845,1.2,0.6320847059256169,fob,9
1845,1.4,0.6283601352904481,fob,9
1845,1.5999999999999999,0.6283601352904481,fob,9
1845,1.7999999999999998,0.6283601352904481,fob,9
1845,1.9999999999999998,0.6191907467194276,fob,11
1845,2.1999999999999997,0.6033975941435825,fob,13
1845,2.4,0.6042521700797279,fob,13
1845,2.6,0.5746711583182662,fob,14
1845,2.8000000000000003,0.5754322307037264,fob,14
1845,3.0000000000000004,0.5746711583182662,fob,14
1845,3.2000000000000006,0.5755257342544117,fob,14
1845,3.400000000000001,0.5743772813257376,fob,14
1845,3.600000000000001,0.5746711583182662,fob,14
1845,3.800000000000001,0.564614214035483,fob,16
1846,0.2,0.38681504915267095,caf,2
1846,0.4,0.5805190649874128,caf,5
1846,0.6000000000000001,0.6085807801165294,caf,6
1846,0.8,0.6245153995325196,caf,7
1846,1,0.6190557809962662,caf,7
1846,1.2,0.6240603337915682,caf,9
1846,1.4,0.6173428217659394,caf,10
1846,1.5999999999999999,0.6118073818705496,caf,10
1846,1.7999999999999998,0.6088636147016604,caf,11
1846,1.9999999999999998,0.5918385376355199,caf,13
1846,2.1999999999999997,0.5861379042567164,caf,14
1846,2.4,0.5827330632358203,caf,14
1846,2.6,0.5827330632358203,caf,14
1846,2.8000000000000003,0.5804329673395291,caf,15
1846,3.0000000000000004,0.5804329673395291,caf,15
1846,3.2000000000000006,0.5793393060930593,caf,15
1846,3.400000000000001,0.5763145719233008,caf,16
1846,3.600000000000001,0.5763145719233008,caf,16
1846,3.800000000000001,0.5774082331697706,caf,16
1846,0.2,0.2026093792902438,fob,2
1846,0.4,0.5805190649874128,fob,5
1846,0.6000000000000001,0.6255885914438883,fob,7
1846,0.8,0.6255885914438883,fob,7
1846,1,0.6255885914438883,fob,7
1846,1.2,0.6240603337915682,fob,9
1846,1.4,0.6173428217659394,fob,10
1846,1.5999999999999999,0.6118073818705496,fob,10
1846,1.7999999999999998,0.6088636147016604,fob,11
1846,1.9999999999999998,0.5918385376355199,fob,13
1846,2.1999999999999997,0.5830258188571076,fob,14
1846,2.4,0.5827330632358203,fob,14
1846,2.6,0.5827330632358203,fob,14
1846,2.8000000000000003,0.5804329673395291,fob,15
1846,3.0000000000000004,0.5804329673395291,fob,15
1846,3.2000000000000006,0.5793393060930593,fob,15
1846,3.400000000000001,0.5763145719233008,fob,16
1846,3.600000000000001,0.5747769337321035,fob,16
1846,3.800000000000001,0.5756973818313541,fob,16
1847,0.2,0.46616874831042676,caf,3
1847,0.4,0.589449832717815,caf,4
1847,0.6000000000000001,0.630572943293529,caf,6
1847,0.8,0.6388953469267928,caf,7
1847,1,0.6388953469267928,caf,7
1847,1.2,0.6383210645005492,caf,9
1847,1.4,0.6342283819430198,caf,9
1847,1.5999999999999999,0.6321954523447703,caf,9
1847,1.7999999999999998,0.6233756234398178,caf,10
1847,1.9999999999999998,0.6230999825228002,caf,10
1847,2.1999999999999997,0.6193371048201626,caf,11
1847,2.4,0.6199755480790309,caf,11
1847,2.6,0.6163085041270624,caf,12
1847,2.8000000000000003,0.6163085041270624,caf,12
1847,3.0000000000000004,0.6159463087118816,caf,12
1847,3.2000000000000006,0.6147615702194293,caf,13
1847,3.400000000000001,0.6148665182110469,caf,13
1847,3.600000000000001,0.6139403131819247,caf,13
1847,3.800000000000001,0.5925163894672635,caf,15
1847,0.2,0.3725138015385353,fob,2
1847,0.4,0.6138644494899927,fob,5
1847,0.6000000000000001,0.6292039433617644,fob,6
1847,0.8,0.6388953469267928,fob,7
1847,1,0.6404284745731477,fob,8
1847,1.2,0.6394363883697678,fob,9
1847,1.4,0.6342137484772404,fob,9
1847,1.5999999999999999,0.6321954523447703,fob,9
1847,1.7999999999999998,0.6233756234398178,fob,10
1847,1.9999999999999998,0.622545072881652,fob,10
1847,2.1999999999999997,0.6189749094049818,fob,11
1847,2.4,0.6204426914858292,fob,11
1847,2.6,0.6159463087118816,fob,12
1847,2.8000000000000003,0.6163085041270624,fob,12
1847,3.0000000000000004,0.6163085041270624,fob,12
1847,3.2000000000000006,0.6143993748042486,fob,13
1847,3.400000000000001,0.6139403131819247,fob,13
1847,3.600000000000001,0.6139403131819247,fob,13
1847,3.800000000000001,0.5940328045141221,fob,14
1848,0.4,0.5946541077822215,caf,5
1848,0.6000000000000001,0.5946541077822215,caf,5
1848,0.8,0.6057101615536508,caf,7
1848,1,0.598706093421837,caf,8
1848,1.2,0.5976419079615516,caf,9
1848,1.4,0.5894065977224904,caf,11
1848,1.5999999999999999,0.5774537829107715,caf,12
1848,1.7999999999999998,0.5772167883720444,caf,12
1848,1.9999999999999998,0.5772167883720444,caf,12
1848,2.1999999999999997,0.5494532002028143,caf,14
1848,2.4,0.5572329100246972,caf,15
1848,2.6,0.5460855617137381,caf,15
1848,2.8000000000000003,0.5396642924256201,caf,16
1848,3.0000000000000004,0.5378509042683277,caf,16
1848,3.2000000000000006,0.5302437209162829,caf,17
1848,3.400000000000001,0.5309344015263289,caf,17
1848,3.600000000000001,0.5291832716530582,caf,17
1848,3.800000000000001,0.5304166635798713,caf,17
1848,0.2,0.2675464692918742,fob,2
1848,0.4,0.5946541077822215,fob,5
1848,0.6000000000000001,0.5807396164598733,fob,5
1848,0.8,0.6045711417525151,fob,7
1848,1,0.598706093421837,fob,8
1848,1.2,0.5969520936095588,fob,9
1848,1.4,0.5883790589891312,fob,11
1848,1.5999999999999999,0.5772167883720444,fob,12
1848,1.7999999999999998,0.5772221909221931,fob,12
1848,1.9999999999999998,0.5772221909221931,fob,12
