importerId,exporterId,exportateur,importateur,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
10,130,"Ecuador","Greenland",1,"0","0",1911,"8559.01440327601","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,41,"Haiti","Greenland",1,"0","0",1911,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,7110,"Kwanchowan","Greenland",1,"0","0",1911,"9424.82084619162","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
10,70,"Mexico","Greenland",1,"0","0",1911,"6641.17982286082","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,101,"Venezuela","Greenland",1,"0","0",1911,"7359.07986940942","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,651,"Egypt Arab Republic (Egypt)","Greenland",1,"0","0",1911,"6452.59614479645","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,42,"Dominican Republic (Santo Domingo)","Greenland",1,"0","0",1911,"6232.91508766487","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,780,"Sri Lanka (Ceylon)","Greenland",1,"0","0",1911,"10287.1269050685","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,990,"Samoa (Western Samoa) (German Samoa)","Greenland",1,"0","0",1911,"12837.33089004","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,6,"Puerto Rico","Greenland",1,"0","0",1911,"6224.01720932503","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,985,"Guam","Greenland",1,"0","0",1911,"10512.9499569615","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,210,"Netherlands","Greenland",0,"0","0",1911,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,6802,"Perim I.","Greenland",1,"0","0",1911,"8453.3312489058","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
