importerId,exporterId,exportateur,importateur,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
10,210,"Netherlands","Greenland",1,"NA","0",2000,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,481,"Gabon","Greenland",1,"NA","0",2000,"8857.83830298794","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,54,"Dominica","Greenland",1,"NA","0",2000,"6453.57988172702","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,355,"Bulgaria","Greenland",0,"NA","0",2000,"4708.35770395646","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,52,"Trinidad and Tobago","Greenland",1,"NA","0",2000,"6980.44578662908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,433,"Senegal","Greenland",1,"NA","0",2000,"6637.2218509295","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,395,"Iceland","Greenland",1,"NA","0",2000,"1147.05552747846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,703,"Kyrgyzstan","Greenland",0,"NA","0",2000,"6490.5609403303","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,11,"Faeroe Is.","Greenland",1,"NA","0",2000,"1785.46158731762","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,517,"Rwanda","Greenland",1,"NA","0",2000,"9556.35359061391","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,660,"Lebanon","Greenland",1,"NA","0",2000,"5972.8902004239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,370,"Belarus (Byelorussia)","Greenland",0,"NA","0",2000,"3734.06583272826","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,372,"Georgia","Greenland",0,"NA","0",2000,"5418.00065430688","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,531,"Eritrea","Greenland",1,"NA","0",2000,"7977.94791935667","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,679,"Yemen","Greenland",1,"NA","0",2000,"8493.96822901667","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,1069,"Aruba","Greenland",1,"NA","0",2000,"6917.08660590554","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
10,51,"Jamaica","Greenland",1,"NA","0",2000,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,338,"Malta","Greenland",0,"NA","0",2000,"5047.75439270593","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,325,"Italy","Greenland",0,"NA","0",2000,"4300.0100731426","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,42,"Dominican Republic (Santo Domingo)","Greenland",1,"NA","0",2000,"6232.91508766487","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,200,"United Kingdom","Greenland",1,"NA","0",2000,"2628.25677827517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,1163,"Falkland Is.","Greenland",0,"NA","0",2000,"13855.7311892892","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
10,920,"New Zealand","Greenland",1,"NA","0",2000,"16141.9661711494","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,450,"Liberia","Greenland",1,"NA","0",2000,"7577.89500751988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,840,"Philippines","Greenland",1,"NA","0",2000,"10602.0243487381","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,475,"Nigeria","Greenland",1,"NA","0",2000,"7717.64373379694","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,343,"North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia)","Greenland",0,"NA","0",2000,"4691.44565809211","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,205,"Ireland","Greenland",1,"NA","0",2000,"2612.80962538688","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,985,"Guam","Greenland",1,"NA","0",2000,"10512.9499569615","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,541,"Mozambique (Portuguese East Africa)","Greenland",1,"NA","0",2000,"11525.2818919105","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,20,"Canada (Province of Canada)","Greenland",1,"NA","1",2000,"3533.96495285992","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,140,"Brazil","Greenland",1,"NA","0",2000,"9622.5980236522","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,698,"Oman (Sultanate of Muscat and Oman)","Greenland",1,"NA","0",2000,"8037.43797676787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,790,"Nepal","Greenland",1,"NA","0",2000,"8115.9901561363","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,310,"Hungary","Greenland",0,"NA","0",2000,"4060.52668571754","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,365,"Russia (USSR)","Greenland",0,"NA","0",2000,"4257.58818484787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,403,"Sao Tome-Principe","Greenland",1,"NA","0",2000,"8619.84325164859","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,663,"Jordan (Transjordan)","Greenland",1,"NA","0",2000,"6173.28245127918","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,565,"Namibia (South West Africa) (German South West Africa)","Greenland",0,"NA","0",2000,"11411.8438842452","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,484,"Congo (Brazzaville) (French Congo) (Middle Congo)","Greenland",1,"NA","0",2000,"8973.91921534035","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,349,"Slovenia","Greenland",0,"NA","0",2000,"4026.55574372286","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,438,"Guinea (French Guinea) (Rivieres du Sud)","Greenland",1,"NA","0",2000,"7174.42133484493","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,317,"Slovakia","Greenland",0,"NA","0",2000,"3896.33658074759","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,955,"Tonga (Haʻapai)","Greenland",1,"NA","0",2000,"13644.2500981582","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,580,"Madagascar (Malagasy Republic)","Greenland",1,"NA","0",2000,"12029.6561378382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,41,"Haiti","Greenland",1,"NA","0",2000,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,501,"Kenya (British East Africa Protectorate)","Greenland",1,"NA","0",2000,"10094.5210727155","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,230,"Spain","Greenland",0,"NA","0",2000,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,231,"Gibraltar","Greenland",0,"NA","0",2000,"4451.33725975107","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,451,"Sierra Leone","Greenland",1,"NA","0",2000,"7319.57062746321","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,620,"Libya","Greenland",0,"NA","0",2000,"6114.34692608954","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,540,"Angola","Greenland",0,"NA","0",2000,"10277.4984527811","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,328,"Vatican City","Greenland",0,"NA","0",2000,"4359.58070208181","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,850,"Indonesia (Dutch East Indies)","Greenland",1,"NA","0",2000,"12093.1539478239","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,331,"San Marino","Greenland",0,"NA","0",2000,"4152.5899788521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,704,"Uzbekistan","Greenland",0,"NA","0",2000,"6230.25414544104","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,770,"Pakistan","Greenland",1,"NA","0",2000,"7535.17893517828","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,371,"Armenia","Greenland",0,"NA","0",2000,"5614.77359079033","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,110,"Guyana (British Guiana)","Greenland",1,"NA","0",2000,"7496.88098766382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,690,"Kuwait","Greenland",1,"NA","0",2000,"6863.26557676619","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,360,"Romania","Greenland",0,"NA","0",2000,"4364.65160239074","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,115,"Surinam (Dutch Guiana)","Greenland",1,"NA","0",2000,"7651.66199829931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,581,"Comoros","Greenland",1,"NA","0",2000,"11104.9155174353","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,710,"People's Republic of China (China)","Greenland",1,"NA","0",2000,"7699.29217182886","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,366,"Estonia","Greenland",1,"NA","0",2000,"3157.44341124351","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,694,"Qatar","Greenland",1,"NA","0",2000,"7393.55839179314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,780,"Sri Lanka (Ceylon)","Greenland",1,"NA","0",2000,"10287.1269050685","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,59,"Montserrat","Greenland",1,"NA","0",2000,"6319.14876377585","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,344,"Croatia","Greenland",0,"NA","0",2000,"4117.56717623892","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,520,"Somalia","Greenland",1,"NA","0",2000,"9280.45349057003","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,255,"Germany (Zollverein)","Greenland",0,"NA","0",2000,"3363.89858409664","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,590,"Mauritius","Greenland",1,"NA","0",2000,"12410.4151153819","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,367,"Latvia","Greenland",0,"NA","0",2000,"3304.65154096017","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,402,"Cape Verde","Greenland",1,"NA","0",2000,"6402.81720107516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,721,"Macao","Greenland",1,"NA","0",2000,"9360.370637037","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,483,"Chad","Greenland",1,"NA","0",2000,"7357.59146562891","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,212,"Luxemburg","Greenland",1,"NA","0",2000,"3360.18279971285","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,70,"Mexico","Greenland",1,"NA","0",2000,"6641.17982286082","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,53,"Barbados","Greenland",1,"NA","0",2000,"6677.48751291649","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,530,"Ethiopia (Abyssinia)","Greenland",1,"NA","0",2000,"8722.89199045899","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
