importerId,exporterId,exportateur,importateur,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
100,616,"Tunisia (Regency of Tunis)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"9147.26053101788","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,120,"French Guiana","Colombia (New Granada) (Gran Colombia)",0,"0","1",1836,"2248.67085544803","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,65,"Guadeloupe","Colombia (New Granada) (Gran Colombia)",0,"0","1",1836,"1869.84957770009","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,68,"Netherlands Antilles","Colombia (New Granada) (Gran Colombia)",0,"0","1",1836,"1459.7647247695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,2901,"Congress Poland","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"9956.95493440569","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
100,248,"Hamburg","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"9214.43464006046","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,710,"People's Republic of China (China)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"15588.6985100454","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,136,"Bolivia-Peru Confederation","Colombia (New Granada) (Gran Colombia)",0,"0","1",1836,"1880.52446212646","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,235,"Portugal","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,3349,"Ionian Is.","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"10092.3832405117","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
100,327,"Papal States","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"9365.64918388972","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,640,"Turkey (Ottoman Empire)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"11379.2642263933","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
100,1025,"Quebec (Lower Canada)","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"5344.58983158288","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
100,329,"Two Sicilies","Colombia (New Granada) (Gran Colombia)",0,"0","0",1836,"9517.33909079365","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
