key,target,source,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm
"100-101","Colombia (New Granada) (Gran Colombia)","Venezuela",1,"NA","1",1955,"822.70345000825","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-110","Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",1,"NA","1",1955,"1557.37129551373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-115","Colombia (New Granada) (Gran Colombia)","Surinam (Dutch Guiana)",1,"NA","1",1955,"1915.54803212069","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-130","Colombia (New Granada) (Gran Colombia)","Ecuador",1,"NA","1",1955,"767.480592844524","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-135","Colombia (New Granada) (Gran Colombia)","Peru",1,"NA","1",1955,"1522.56033804714","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-140","Brazil","Colombia (New Granada) (Gran Colombia)",1,"NA","1",1955,"3002.48617639081","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0"
"100-145","Bolivia","Colombia (New Granada) (Gran Colombia)",1,"NA","1",1955,"2513.76555342844","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-150","Colombia (New Granada) (Gran Colombia)","Paraguay",1,"NA","1",1955,"3480.14175216729","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-155","Chile","Colombia (New Granada) (Gran Colombia)",1,"NA","1",1955,"4125.65222626532","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-160","Argentina (La Plata)","Colombia (New Granada) (Gran Colombia)",1,"NA","1",1955,"4340.33957718411","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-165","Colombia (New Granada) (Gran Colombia)","Uruguay",1,"NA","1",1955,"4502.56345064772","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-2","Colombia (New Granada) (Gran Colombia)","United States of America",1,"NA","0",1955,"4732.51400555514","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-20","Canada (Province of Canada)","Colombia (New Granada) (Gran Colombia)",1,"NA","0",1955,"6601.18102660332","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-200","Colombia (New Granada) (Gran Colombia)","United Kingdom",0,"NA","0",1955,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-205","Colombia (New Granada) (Gran Colombia)","Ireland",0,"NA","0",1955,"8028.17713917908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-210","Colombia (New Granada) (Gran Colombia)","Netherlands",0,"NA","0",1955,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-220","Colombia (New Granada) (Gran Colombia)","France",0,"NA","0",1955,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-225","Colombia (New Granada) (Gran Colombia)","Switzerland",0,"NA","0",1955,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-230","Colombia (New Granada) (Gran Colombia)","Spain",0,"NA","0",1955,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-235","Colombia (New Granada) (Gran Colombia)","Portugal",0,"NA","0",1955,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-255","Colombia (New Granada) (Gran Colombia)","Germany (Zollverein)",0,"NA","0",1955,"9200.11019698896","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-265","Colombia (New Granada) (Gran Colombia)","German Democratic Republic",0,"NA","0",1955,"9369.26528690768","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-290","Colombia (New Granada) (Gran Colombia)","Poland",0,"NA","0",1955,"9821.91291758909","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-305","Austria","Colombia (New Granada) (Gran Colombia)",0,"NA","0",1955,"9483.22529336101","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-310","Colombia (New Granada) (Gran Colombia)","Hungary",0,"NA","0",1955,"9863.70713141764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-315","Colombia (New Granada) (Gran Colombia)","Czechoslovakia",0,"NA","0",1955,"9510.75632597449","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-325","Colombia (New Granada) (Gran Colombia)","Italy",0,"NA","0",1955,"9369.40890116434","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-339","Albania","Colombia (New Granada) (Gran Colombia)",0,"NA","0",1955,"9999.09671879192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-345","Colombia (New Granada) (Gran Colombia)","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",0,"NA","0",1955,"9997.33948390756","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-350","Colombia (New Granada) (Gran Colombia)","Greece",0,"NA","0",1955,"10283.9578445842","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-352","Colombia (New Granada) (Gran Colombia)","Cyprus",0,"NA","0",1955,"11229.2659548988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-355","Bulgaria","Colombia (New Granada) (Gran Colombia)",0,"NA","0",1955,"10427.7758815595","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-360","Colombia (New Granada) (Gran Colombia)","Romania",0,"NA","0",1955,"10333.0488095717","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-365","Colombia (New Granada) (Gran Colombia)","Russia (USSR)",0,"NA","0",1955,"12134.8290686786","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-375","Colombia (New Granada) (Gran Colombia)","Finland",0,"NA","0",1955,"10094.0062476306","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-380","Colombia (New Granada) (Gran Colombia)","Sweden",0,"NA","0",1955,"9534.95715445846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-385","Colombia (New Granada) (Gran Colombia)","Norway",0,"NA","0",1955,"9344.86915896987","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-390","Colombia (New Granada) (Gran Colombia)","Denmark",0,"NA","0",1955,"9229.70188721542","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-395","Colombia (New Granada) (Gran Colombia)","Iceland",0,"NA","0",1955,"8011.53618889846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100-40","Colombia (New Granada) (Gran Colombia)","Cuba",0,"NA","1",1955,"2114.27680071552","NA","0","0","0","0","0","0","0","1","1","0","0","1","1","0"
"100-41","Colombia (New Granada) (Gran Colombia)","Haiti",1,"NA","1",1955,"1670.50910734756","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-42","Colombia (New Granada) (Gran Colombia)","Dominican Republic (Santo Domingo)",1,"NA","1",1955,"1680.60405246683","5","0","0","1","0","0","0","0","1","1","0","0","1","1","0"
"100-450","Colombia (New Granada) (Gran Colombia)","Liberia",1,"NA","0",1955,"7040.53775072674","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
