id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
1026<-200,1884,1026,Ontario (Upper Canada),GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2944722.635889799,1026,,,,,,ignore_resolved,
1026<-2,1884,1026,Ontario (Upper Canada),GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,4941037.271448663,1026,,,,,,ignore_resolved,
1026<-220,1884,1026,Ontario (Upper Canada),GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,94825.01861504094,1026,,,,,,ignore_resolved,
1026<-255,1884,1026,Ontario (Upper Canada),GPH,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,98657.64871349382,1026,,,,,,ignore_resolved,
1026<-230,1884,1026,Ontario (Upper Canada),GPH,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,30146.85198974104,1026,,,,,,ignore_resolved,
1026<-235,1884,1026,Ontario (Upper Canada),GPH,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,,,,2358.318854968147,1026,,,,,,ignore_resolved,
1026<-225,1884,1026,Ontario (Upper Canada),GPH,1,,,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,12027.798461156613,1026,,,,,,ignore_resolved,
1026<-325,1884,1026,Ontario (Upper Canada),GPH,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,2309.506080913378,1026,,,,,,ignore_resolved,
1026<-210,1884,1026,Ontario (Upper Canada),GPH,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,8684.330272193265,1026,,,,,,ignore_resolved,
1026<-211,1884,1026,Ontario (Upper Canada),GPH,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,11281.748986514436,1026,,,,,,ignore_resolved,
