"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"620->390",1971,"390","Denmark","GPH","620","Libya","GPH",3811475.40983607,"620",NA,NA,NA,NA,NA,"ok",NA
"625->900",1971,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",184836.06557377,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",1971,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",7377.04918032787,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1971,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",347950.819672131,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1971,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1658196.72131148,"625",NA,NA,NA,NA,NA,"ok",NA
"625->500",1971,"500","Uganda","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",6147.54098360656,"625",NA,NA,NA,NA,NA,"ok",NA
"625->522",1971,"522","Djibouti (Afar and Issas) (French Somaliland)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",397950.819672131,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",1971,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",549180.327868852,"625",NA,NA,NA,NA,NA,"ok",NA
"625->360",1971,"360","Romania","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",2526229.50819672,"625",NA,NA,NA,NA,NA,"ok",NA
"338->40",1971,"40","Cuba","GPH","338","Malta","GPH",12295.0819672131,"338",NA,NA,NA,NA,NA,"ok",NA
"451->380",1971,"380","Sweden","GPH","451","Sierra Leone","GPH",11065.5737704918,"451",NA,NA,NA,NA,NA,"ok",NA
