id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
220->615,1837,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,464256.20647598064,220,,,,,,ok,
220<-615,1837,220,France,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,31474.997049219026,220,,,,,,ok,
220->200,1837,200,United Kingdom,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,2458984.1444702363,220,,,,,,ok,
220<-200,1837,220,France,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1876696.6990596843,220,,,,,,ok,
220->255,1837,255,Germany (Zollverein),GPH,220,France,GPH-AUTONOMOUS-CITED,1510799.8583625131,220,,946440.7465380013,,241|242|243|245|247|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_only_partial,
220<-255,1837,220,France,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH,1353424.873116418,220,,1110765.3630374642,,241|242|243|245|247|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_only_partial,
220->300,1837,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,137703.11209033322,220,,,,,,ok,
220<-300,1837,220,France,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,165243.73450839988,220,,,,,,ok,
220->211,1837,211,Belgium,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,1475390.4866821417,220,,,,,,ok,
220<-211,1837,220,France,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,2817012.235905103,220,,,,,,ok,
220->140,1837,140,Brazil,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,491796.82889404724,220,,,,,,ok,
220<-140,1837,220,France,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,251799.9763937522,220,,,,,,ok,
220->Cayenne,1837,Cayenne,Cayenne,RIC,220,France,GPH-AUTONOMOUS-CITED,121965.61356572372,220,,,,,,ignore_resolved,
220<-Cayenne,1837,220,France,GPH-AUTONOMOUS-CITED,Cayenne,Cayenne,RIC,66884.36872959042,220,,,,,,ignore_resolved,
220->155,1837,155,Chile,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,184915.60766416177,220,,,,,,ok,
220<-155,1837,220,France,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,94424.99114765707,220,,,,,,ok,
220->Africa (other) & Western Africa,1837,Africa (other) & Western Africa,Africa (other) & Western Africa,RIC,220,France,GPH-AUTONOMOUS-CITED,23606.247786914268,220,,23606.247786914268,,402|403|411|413|432|450|451|483|500|511|516|517|520|530|540|541|570|572|580|698|4041|4042|4044|4050|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5614|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6151|6251|6255,,split_failed_no_ratio,
220<-Africa (other) & Western Africa,1837,220,France,GPH-AUTONOMOUS-CITED,Africa (other) & Western Africa,Africa (other) & Western Africa,RIC,15737.498524609513,220,,15737.498524609513,,402|403|411|413|432|450|451|483|500|511|516|517|520|530|540|541|570|572|580|698|4041|4042|4044|4050|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5614|5621|5796|5799|5803|5811|5812|5813|5814|5901|5902|5903|6151|6251|6255,,split_failed_no_ratio,
220->390,1837,390,Denmark,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,47212.495573828535,220,,,,,,ok,
220<-390,1837,220,France,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,51146.870204980914,220,,,,,,ok,
220->329,1837,329,Two Sicilies,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,184915.60766416177,220,,,,,,ok,
220<-329,1837,220,France,GPH-AUTONOMOUS-CITED,329,Two Sicilies,GPH-AUTONOMOUS-CITED,507534.3274186568,220,,,,,,ok,
220->651,1837,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,106228.11504111422,220,,,,,,ok,
220<-651,1837,220,France,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,157374.98524609514,220,,,,,,ok,
220->230,1837,230,Spain,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,1798009.2064366369,220,,,,,,ok,
220<-230,1837,220,France,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,1062281.150411142,220,,,,,,ok,
220->Barbary Coast,1837,Barbary Coast,Barbary Coast,RIC,220,France,GPH-AUTONOMOUS-CITED,90490.6165165047,220,,90490.6165165047,,600|616|6062|6064,,split_failed_no_ratio,
220<-Barbary Coast,1837,220,France,GPH-AUTONOMOUS-CITED,Barbary Coast,Barbary Coast,RIC,149506.23598379036,220,,149506.23598379036,,600|616|6062|6064,,split_failed_no_ratio,
220->Lucca & Monaco & Papal States,1837,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,220,France,GPH-AUTONOMOUS-CITED,35409.371680371405,220,,35409.371680371405,,221|327|335,,split_failed_no_ratio,
220<-Lucca & Monaco & Papal States,1837,220,France,GPH-AUTONOMOUS-CITED,Lucca & Monaco & Papal States,Lucca & Monaco & Papal States,RIC,11803.123893457134,220,,11803.123893457134,,221|327|335,,split_failed_no_ratio,
220->324,1837,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,1290474.8790179798,220,,,,,,ok,
220<-324,1837,220,France,GPH-AUTONOMOUS-CITED,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,2565212.2595113507,220,,,,,,ok,
220->2,1837,2,United States of America,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,2305543.5338552934,220,,,,,,ok,
220<-2,1837,220,France,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,3411102.805209112,220,,,,,,ok,
220->350,1837,350,Greece,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,66884.36872959042,220,,,,,,ok,
220<-350,1837,220,France,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,27540.622418066647,220,,,,,,ok,
220->65,1837,65,Guadeloupe,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,692449.9350828185,220,,,,,,ok,
220<-65,1837,220,France,GPH-AUTONOMOUS-CITED,65,Guadeloupe,GPH-AUTONOMOUS-CITED,716056.1828697328,220,,,,,,ok,
220->Ecuador & Guatemala,1837,Ecuador & Guatemala,Ecuador & Guatemala,RIC,220,France,GPH-AUTONOMOUS-CITED,11803.123893457134,220,,11803.123893457134,,89|130,,split_failed_no_ratio,
220->41,1837,41,Haiti,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,118031.23893457135,220,,,,,,ok,
220<-41,1837,220,France,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,177046.85840185703,220,,,,,,ok,
220->585,1837,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,424912.46016445686,220,,,,,,ok,
220<-585,1837,220,France,GPH-AUTONOMOUS-CITED,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,546878.0737301805,220,,,,,,ok,
220->Cape Colony (Cape of Good Hope) & Mauritius,1837,Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,RIC,220,France,GPH-AUTONOMOUS-CITED,141637.48672148562,220,,141637.48672148562,,561|590,,ignore_resolved,
220<-Cape Colony (Cape of Good Hope) & Mauritius,1837,220,France,GPH-AUTONOMOUS-CITED,Cape Colony (Cape of Good Hope) & Mauritius,Cape Colony (Cape of Good Hope) & Mauritius,RIC,11803.123893457134,220,,11803.123893457134,,561|590,,ignore_resolved,
220->750,1837,750,India,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,133768.73745918085,220,,,,,,ok,
220<-750,1837,220,France,GPH-AUTONOMOUS-CITED,750,India,GPH-AUTONOMOUS-CITED,845890.5456977612,220,,,,,,ok,
220->850,1837,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,55081.24483613329,220,,,,,,ok,
220<-850,1837,220,France,GPH-AUTONOMOUS-CITED,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,208521.85545107603,220,,,,,,ok,
220->66,1837,66,Martinique,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,680646.8111893614,220,,,,,,ok,
220<-66,1837,220,France,GPH-AUTONOMOUS-CITED,66,Martinique,GPH-AUTONOMOUS-CITED,491796.82889404724,220,,,,,,ok,
220->280,1837,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,7868.7492623047565,220,,,,,,ok,
220<-280,1837,220,France,GPH-AUTONOMOUS-CITED,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,31474.997049219026,220,,,,,,ok,
220->385,1837,385,Norway,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,66884.36872959042,220,,,,,,ok,
220<-385,1837,220,France,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,440649.95868906635,220,,,,,,ok,
220->Colombia (New Granada) (Gran Colombia) (other),1837,Colombia (New Granada) (Gran Colombia) (other),Colombia (New Granada) (Gran Colombia) (other),RIC,220,France,GPH-AUTONOMOUS-CITED,15737.498524609513,220,,,,,,ignore_resolved,
220<-Colombia (New Granada) (Gran Colombia) (other),1837,220,France,GPH-AUTONOMOUS-CITED,Colombia (New Granada) (Gran Colombia) (other),Colombia (New Granada) (Gran Colombia) (other),RIC,7868.7492623047565,220,,,,,,ignore_resolved,
220->210,1837,210,Netherlands,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,598024.9439351615,220,,,,,,ok,
220<-210,1837,220,France,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,377699.9645906283,220,,,,,,ok,
220->135,1837,135,Peru,GPH,220,France,GPH-AUTONOMOUS-CITED,51146.870204980914,220,,,,,,ignore_resolved,
220<-135,1837,220,France,GPH-AUTONOMOUS-CITED,135,Peru,GPH,3934.3746311523782,220,,,,,,ignore_resolved,
220->Cochin China & Oceania & People's Republic of China (China) & Philippines,1837,Cochin China & Oceania & People's Republic of China (China) & Philippines,Cochin China & Oceania & People's Republic of China (China) & Philippines,RIC,220,France,GPH-AUTONOMOUS-CITED,27540.622418066647,220,,27540.622418066647,,4|710|815|840|901|902|903|906|930|955|960|970|9002|9004|9006|9007|9203|9205|9206|9253|9322|9324|9552|9604|9606|9621|9810|9820|9900|9974|9984,,split_failed_no_ratio,
220<-Cochin China & Oceania & People's Republic of China (China) & Philippines,1837,220,France,GPH-AUTONOMOUS-CITED,Cochin China & Oceania & People's Republic of China (China) & Philippines,Cochin China & Oceania & People's Republic of China (China) & Philippines,RIC,66884.36872959042,220,,66884.36872959042,,4|710|815|840|901|902|903|906|930|955|960|970|9002|9004|9006|9007|9203|9205|9206|9253|9322|9324|9552|9604|9606|9621|9810|9820|9900|9974|9984,,split_failed_no_ratio,
220->235,1837,235,Portugal,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,47212.495573828535,220,,,,,,ok,
220<-235,1837,220,France,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,39343.746311523784,220,,,,,,ok,
220->British America,1837,British America,British America,RIC,220,France,GPH-AUTONOMOUS-CITED,3934.3746311523782,220,,3934.3746311523782,,21|30|31|51|54|110|1022|1023|1024|1025|1026|1048|1055|1063|1163,,split_failed_no_ratio,
220->5,1837,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,153440.61061494274,220,,,,,,ok,
220<-5,1837,220,France,GPH-AUTONOMOUS-CITED,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,23606.247786914268,220,,,,,,ok,
220->Spanish America,1837,Spanish America,Spanish America,RIC,220,France,GPH-AUTONOMOUS-CITED,365896.84069717117,220,,365896.84069717117,,6|40,,ignore_resolved,
220<-Spanish America,1837,220,France,GPH-AUTONOMOUS-CITED,Spanish America,Spanish America,RIC,177046.85840185703,220,,177046.85840185703,,6|40,,ignore_resolved,
