id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
66->220,1846,220,France,GPH-AUTONOMOUS-CITED,66,Martinique,GPH-AUTONOMOUS-CITED,672181.0334726399,66,,,,,,ok,
65->220,1846,220,France,GPH-AUTONOMOUS-CITED,65,Guadeloupe,GPH-AUTONOMOUS-CITED,697721.9075889544,65,,,,,,ok,
120->220,1846,220,France,GPH-AUTONOMOUS-CITED,120,French Guiana,GPH-AUTONOMOUS-CITED,102988.2045072843,120,,,,,,ok,
585->220,1846,220,France,GPH-AUTONOMOUS-CITED,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,416477.5612232941,585,,,,,,ok,
Saint-Louis (Senegal)->220,1846,220,France,GPH-AUTONOMOUS-CITED,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,197742.21770886224,Saint-Louis (Senegal),,,,,,ignore_resolved,
4338->220,1846,220,France,GPH-AUTONOMOUS-CITED,4338,Goree,GPH,27356.872241534194,4338,,,,,,ignore_resolved,
751->220,1846,220,France,GPH-AUTONOMOUS-CITED,751,French India,GPH-AUTONOMOUS-CITED,522061.32093895244,751,,,,,,ok,
66<-220,1846,66,Martinique,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,887981.7990079287,66,,,,,,ok,
66->French Colonies,1846,French Colonies,French Colonies,RIC,66,Martinique,GPH-AUTONOMOUS-CITED,749.9902355192751,66,,749.9902355192751,,65|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
65<-220,1846,65,Guadeloupe,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,393870.757333125,65,,,,,,ok,
65->French Colonies,1846,French Colonies,French Colonies,RIC,65,Guadeloupe,GPH-AUTONOMOUS-CITED,557.5518493926493,65,,557.5518493926493,,66|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
120<-220,1846,120,French Guiana,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,101829.08252939107,120,,,,,,ok,
120->French Colonies,1846,French Colonies,French Colonies,RIC,120,French Guiana,GPH-AUTONOMOUS-CITED,507.7529976955825,120,,507.7529976955825,,65|66|433|585|615|751|1029|5801,,split_failed_no_ratio,
585<-220,1846,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,584990.7823301957,585,,,,,,ok,
585->French Colonies,1846,French Colonies,French Colonies,RIC,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,1546.5765730578446,585,,1546.5765730578446,,65|66|120|433|615|751|1029|5801,,split_failed_no_ratio,
Saint-Louis (Senegal)<-220,1846,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,220,France,GPH-AUTONOMOUS-CITED,192754.16943326953,Saint-Louis (Senegal),,,,,,ignore_resolved,
Saint-Louis (Senegal)->French Colonies,1846,French Colonies,French Colonies,RIC,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,3555.598953247666,Saint-Louis (Senegal),,3555.598953247666,,65|66|120|433|585|615|751|1029|5801,,ignore_resolved,flow part-of reporter with an area which has been aggregated at the aggregated reporter level
4338<-220,1846,4338,Goree,GPH,220,France,GPH-AUTONOMOUS-CITED,45273.21017068312,4338,,,,,,ignore_resolved,
751<-220,1846,751,French India,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,25416.162168495877,751,,,,,,ok,
751->French Colonies,1846,French Colonies,French Colonies,RIC,751,French India,GPH-AUTONOMOUS-CITED,28321.056126235206,751,,28321.056126235206,,65|66|120|433|585|615|1029|5801,,split_failed_no_ratio,
66<-French Colonies,1846,66,Martinique,GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,70609.53794477209,66,,70609.53794477209,,65|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
65<-French Colonies,1846,65,Guadeloupe,GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,87411.43615982501,65,,87411.43615982501,,66|120|433|585|615|751|1029|5801,,split_failed_no_ratio,
120<-French Colonies,1846,120,French Guiana,GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,163.4574073350779,120,,163.4574073350779,,65|66|433|585|615|751|1029|5801,,split_failed_no_ratio,
585<-French Colonies,1846,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,77519.04073741358,585,,77519.04073741358,,65|66|120|433|615|751|1029|5801,,split_failed_no_ratio,
Saint-Louis (Senegal)<-French Colonies,1846,Saint-Louis (Senegal),Saint-Louis (Senegal),RIC,French Colonies,French Colonies,RIC,41020.50540952232,Saint-Louis (Senegal),,41020.50540952232,,65|66|120|433|585|615|751|1029|5801,,ignore_resolved,flow part-of reporter with an area which has been aggregated at the aggregated reporter level
4338<-French Colonies,1846,4338,Goree,GPH,French Colonies,French Colonies,RIC,29034.995898918092,4338,,29034.995898918092,,65|66|120|433|585|615|751|1029|5801,,ignore_resolved,flow part-of reporter with an area which has been aggregated at the aggregated reporter level
1029<-220,1846,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,38897.746357848686,1029,,,,,,ok,
1029->220,1846,220,France,GPH-AUTONOMOUS-CITED,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,50301.488106862475,1029,,,,,,ok,
1029<-French Colonies,1846,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,2149.943366011795,1029,,2149.943366011795,,65|66|120|433|585|615|751|5801,,split_failed_no_ratio,
1029->French Colonies,1846,French Colonies,French Colonies,RIC,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,162265.16423856578,1029,,162265.16423856578,,65|66|120|433|585|615|751|5801,,split_failed_no_ratio,
751<-French Colonies,1846,751,French India,GPH-AUTONOMOUS-CITED,French Colonies,French Colonies,RIC,9820.724133890559,751,,9820.724133890559,,65|66|120|433|585|615|1029|5801,,split_failed_no_ratio,
54<-200,1846,54,Dominica,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,38030,54,,,,,,ok,
54<-British West Indies,1846,54,Dominica,GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,17974,54,,17974,,30|31|51|1048|1055|1063,,split_failed_no_ratio,
54<-British Northern America,1846,54,Dominica,GPH-AUTONOMOUS-CITED,British Northern America,British Northern America,RIC,3285,54,,3285,,20|21|1022|1023|1024,,split_failed_no_ratio,
54<-2,1846,54,Dominica,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,2650,54,,,,,,ok,
54->200,1846,200,United Kingdom,GPH-AUTONOMOUS-CITED,54,Dominica,GPH-AUTONOMOUS-CITED,70432,54,,,,,,ok,
54->British West Indies,1846,British West Indies,British West Indies,RIC,54,Dominica,GPH-AUTONOMOUS-CITED,5900,54,,5900,,30|31|51|1048|1055|1063,,split_failed_no_ratio,
54->British Northern America,1846,British Northern America,British Northern America,RIC,54,Dominica,GPH-AUTONOMOUS-CITED,801,54,,801,,20|21|1022|1023|1024,,ignore_resolved,
54->2,1846,2,United States of America,GPH-AUTONOMOUS-CITED,54,Dominica,GPH-AUTONOMOUS-CITED,25,54,,,,,,ok,
220->615,1846,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,3690973.7140178885,220,,,,,,ok,
220<-615,1846,220,France,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,148420.10701870875,220,,,,,,ok,
220->200,1846,200,United Kingdom,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,4413545.287661602,220,,,,,,ok,
220<-200,1846,220,France,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3097293.285943053,220,,,,,,ok,
220->255,1846,255,Germany (Zollverein),GPH,220,France,GPH-AUTONOMOUS-CITED,2405968.050619068,220,,2405968.050619068,,212|239|241|242|243|244|245|247|252|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,
220<-255,1846,220,France,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH,1870874.5068937233,220,,1870874.5068937233,,212|239|241|242|243|244|245|247|252|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,
220->Africa (other),1846,Africa (other),Africa (other),RIC,220,France,GPH-AUTONOMOUS-CITED,3905.7922899660193,220,,3905.7922899660193,,403|411|481|483|500|511|516|517|520|530|540|541|570|572|580|698|4050|4060|4070|4114|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4343|4349|4352|4354|4362|4382|4392|4394|4395|4396|4397|4501|4515|4527|4528|4529|4534|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4791|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5221|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5516|5517|5522|5606|5611|5614|5618|5621|5796|5801|5803|5811|5812|5813|5814|5901|5902|5903|6151|6251|restOfTheWorld,,split_failed_no_ratio,
220->300,1846,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,109362.18411904854,220,,,,,,ok,
220<-300,1846,220,France,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,378861.8521267039,220,,,,,,ok,
220->211,1846,211,Belgium,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,1894309.2606335194,220,,,,,,ok,
220<-211,1846,220,France,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,3972190.758895442,220,,,,,,ok,
220->145,1846,145,Bolivia,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,7811.584579932039,220,,,,,,ok,
220<-145,1846,220,France,GPH-AUTONOMOUS-CITED,145,Bolivia,GPH-AUTONOMOUS-CITED,11717.376869898058,220,,,,,,ok,
220->140,1846,140,Brazil,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,679607.8584540874,220,,,,,,ok,
220<-140,1846,220,France,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,371050.26754677185,220,,,,,,ok,
220->Cayenne,1846,Cayenne,Cayenne,RIC,220,France,GPH-AUTONOMOUS-CITED,101550.5995391165,220,,,,,,ignore_resolved,
220<-Cayenne,1846,220,France,GPH-AUTONOMOUS-CITED,Cayenne,Cayenne,RIC,74210.05350935437,220,,,,,,ignore_resolved,
220->155,1846,155,Chile,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,410108.19044643204,220,,,,,,ok,
220<-155,1846,220,France,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,226535.95281802912,220,,,,,,ok,
