id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,valueGeneratedBy,notes
451<-200,1835,451,Sierra Leone,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,59891,451,,,,,,ok,,
451<-British Northern America,1835,451,Sierra Leone,GPH-AUTONOMOUS-CITED,British Northern America,British Northern America,RIC,2239,451,,2239,,21|1022|1023|1024|1025|1026,,split_failed_no_ratio,,
451<-British Colonies (other),1835,451,Sierra Leone,GPH-AUTONOMOUS-CITED,British Colonies (other),British Colonies (other),RIC,4860,451,,4860,,110|231|338|561|590|750|780|901|902|906|1163|2249|4044|4050|4383|7501|9004,,split_failed_no_ratio,,
451<-2,1835,451,Sierra Leone,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,1158,451,,,,,,ok,,
451->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,60547,451,,,,,,ok,,
451->British West Indies,1835,British West Indies,British West Indies,RIC,451,Sierra Leone,GPH-AUTONOMOUS-CITED,4817,451,,4817,,30|31|51|54|1048|1055|1063,,split_failed_no_ratio,,
451->British Colonies (other),1835,British Colonies (other),British Colonies (other),RIC,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1539,451,,1539,,110|231|338|561|590|750|780|901|902|906|1163|2249|4044|4050|4383|7501|9004,,split_failed_no_ratio,,
3291<-British Colonies & United Kingdom,1835,3291,Sicily,GPH,British Colonies & United Kingdom,British Colonies & United Kingdom,RIC,398865,3291,,,,,,ignore_duplicate,,
3291<-220,1835,3291,Sicily,GPH,220,France,GPH-AUTONOMOUS-CITED,24623,3291,,,,,,ignore_duplicate,,
3291<-325,1835,3291,Sicily,GPH,325,Italy,GPH,171761,3291,,,,,,ignore_duplicate,,
3291<-Belgium & Central Europe & Netherlands,1835,3291,Sicily,GPH,Belgium & Central Europe & Netherlands,Belgium & Central Europe & Netherlands,RIC,113060,3291,,,,,,ignore_duplicate,,
3291<-Northern Europe,1835,3291,Sicily,GPH,Northern Europe,Northern Europe,RIC,11579,3291,,,,,,ignore_duplicate,,
3291<-Eastern Europe,1835,3291,Sicily,GPH,Eastern Europe,Eastern Europe,RIC,5365,3291,,,,,,ignore_duplicate,,
3291<-Northern America,1835,3291,Sicily,GPH,Northern America,Northern America,RIC,19833,3291,,,,,,ignore_duplicate,,
3291->British Colonies & United Kingdom,1835,British Colonies & United Kingdom,British Colonies & United Kingdom,RIC,3291,Sicily,GPH,482117,3291,,,,,,ignore_duplicate,,
3291->220,1835,220,France,GPH-AUTONOMOUS-CITED,3291,Sicily,GPH,152290,3291,,,,,,ignore_duplicate,,
3291->325,1835,325,Italy,GPH,3291,Sicily,GPH,75752,3291,,,,,,ignore_duplicate,,
3291->Belgium & Central Europe & Netherlands,1835,Belgium & Central Europe & Netherlands,Belgium & Central Europe & Netherlands,RIC,3291,Sicily,GPH,112127,3291,,,,,,ignore_duplicate,,
3291->Northern Europe,1835,Northern Europe,Northern Europe,RIC,3291,Sicily,GPH,61212,3291,,,,,,ignore_duplicate,,
3291->Eastern Europe,1835,Eastern Europe,Eastern Europe,RIC,3291,Sicily,GPH,7416,3291,,,,,,ignore_duplicate,,
3291->Northern America,1835,Northern America,Northern America,RIC,3291,Sicily,GPH,152739,3291,,,,,,ignore_duplicate,,
3291->Southern America,1835,Southern America,Southern America,RIC,3291,Sicily,GPH,5511,3291,,,,,,ignore_duplicate,,
248->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,3757622.251072033,248,,,,,,ok,,
248->239,1835,239,Prussia,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,4907785.514772414,248,,,,,,ok,,
248->240,1835,240,Hanover,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,3526417.2469412643,248,,,,,,ok,,
248->West Indies,1835,West Indies,West Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,676855.8951965065,248,,676855.8951965065,,5|6|30|31|40|42|51|54|65|66|68|89|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
248->140,1835,140,Brazil,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,432275.069829655,248,,,,,,ok,,
248->2,1835,2,United States of America,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,407726.5037963728,248,,,,,,ok,,
248->220,1835,220,France,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,383925.4101262835,248,,,,,,ok,,
248->41,1835,41,Haiti,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,120500.4130768323,248,,,,,,ok,,
248->210,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,239191.1562217239,248,,,,,,ok,,
248->390,1835,390,Denmark,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,134781.06927888587,248,,,,,,ok,,
248->Hanse Towns,1835,Hanse Towns,Hanse Towns,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,133954.91561430425,248,,133954.91561430425,,246|276,,split_failed_no_ratio,,
248->211,1835,211,Belgium,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,121877.33585113498,248,,,,,,ok,,
248->235,1835,235,Portugal,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,65069.43624847555,248,,,,,,ok,,
248->Norway & Sweden,1835,Norway & Sweden,Norway & Sweden,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,194146.11117667885,248,,194146.11117667885,,380|385,,split_failed_no_ratio,,
248->230,1835,230,Spain,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,45005.70439435068,248,,,,,,ok,,
248->East Indies,1835,East Indies,East Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,25020.65384161454,248,,5152.603453102616,,721|750|751|752|775|780|781|790|800|811|815|835|840|850|860|7501|7502|7506|7531|7588|7693|8201|8202|8203|8210|8221|8223|8401|8501|8510|8531|8532|8560,,split_only_partial,,
248->Colombia (New Granada) (Gran Colombia) & Venezuela,1835,Colombia (New Granada) (Gran Colombia) & Venezuela,Colombia (New Granada) (Gran Colombia) & Venezuela,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,60033.83295959715,248,,60033.83295959715,,100|101,,split_failed_no_ratio,,
248->160,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,99138.43974979346,248,,,,,,ok,,
248<-200,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,6824304.653998977,248,,,,,,ok,,
248<-239,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,3742161.375349148,248,,,,,,ok,,
248<-240,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,240,Hanover,GPH-AUTONOMOUS-CITED,2697785.121365907,248,,,,,,ok,,
248<-West Indies,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,West Indies,West Indies,RIC,1327353.5544277902,248,,1327353.5544277902,,5|6|30|31|40|42|51|54|65|66|68|89|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
248<-140,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,916204.4140210078,248,,,,,,ok,,
248<-2,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,660096.7780007081,248,,,,,,ok,,
248<-220,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,608088.437782761,248,,,,,,ok,,
248<-41,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,523978.1265982139,248,,,,,,ok,,
248<-210,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,370195.523033951,248,,,,,,ok,,
248<-390,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,346787.8358708053,248,,,,,,ok,,
248<-Hanse Towns,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,Hanse Towns,Hanse Towns,RIC,234470.2781384004,248,,234470.2781384004,,246|276,,split_failed_no_ratio,,
248<-211,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,218812.69916204413,248,,,,,,ok,,
248<-235,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,196231.16566348006,248,,,,,,ok,,
248<-Norway & Sweden,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,133482.8278059719,248,,133482.8278059719,,380|385,,split_failed_no_ratio,,
248<-230,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,139737.99126637555,248,,,,,,ok,,
248<-East Indies,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,East Indies,East Indies,RIC,97958.22022896259,248,,76901.78036666222,,721|750|751|752|775|780|781|790|800|811|815|835|840|850|860|7501|7502|7506|7531|7588|7693|8201|8202|8203|8210|8221|8223|8401|8501|8510|8531|8532|8560,,split_only_partial,,
248<-Colombia (New Granada) (Gran Colombia) & Venezuela,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,Colombia (New Granada) (Gran Colombia) & Venezuela,Colombia (New Granada) (Gran Colombia) & Venezuela,RIC,53936.032101970966,248,,53936.032101970966,,100|101,,split_failed_no_ratio,,
248<-160,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,43156.693811715646,248,,,,,,ok,,
246->2,1835,2,United States of America,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,442188.9138046343,246,,,,,,ok,,
246->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,157362.60277744994,246,,,,,,ok,,
246->40,1835,40,Cuba,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,102285.69180534246,246,,,,,,ok,,
246->41,1835,41,Haiti,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,78681.30138872497,246,,,,,,ok,,
246->210,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,62945.041110979975,246,,,,,,ok,,
246->365,1835,365,Russia (USSR),GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,55076.91097210748,246,,,,,,ok,,
246->100,1835,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,39340.650694362485,246,,,,,,ok,,
246->St. Thomas,1835,St. Thomas,St. Thomas,RIC,246,Bremen,GPH-AUTONOMOUS-CITED,31472.520555489988,246,,,,,,ignore_resolved,,
246->239,1835,239,Prussia,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,28325.26849994099,246,,,,,,ok,,
246->230,1835,230,Spain,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,18883.51233329399,246,,,,,,ok,,
246->140,1835,140,Brazil,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,15736.260277744994,246,,,,,,ok,,
246->248,1835,248,Hamburg,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,15736.260277744994,246,,,,,,ok,,
246->6,1835,6,Puerto Rico,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,14162.634249970495,246,,,,,,ok,,
246->325,1835,325,Italy,GPH,246,Bremen,GPH-AUTONOMOUS-CITED,9441.756166646996,246,,9441.756166646996,,324|329|335|337,,split_failed_no_ratio,,
246->410,1835,410,Canary Is.,GPH,246,Bremen,GPH-AUTONOMOUS-CITED,7868.130138872497,246,,,,,,ignore_resolved,,
246->70,1835,70,Mexico,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,7868.130138872497,246,,,,,,ok,,
246->155,1835,155,Chile,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,7868.130138872497,246,,,,,,ok,,
246->51,1835,51,Jamaica,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,7868.130138872497,246,,,,,,ok,,
246->211,1835,211,Belgium,GPH-AUTONOMOUS-CITED,246,Bremen,GPH-AUTONOMOUS-CITED,7868.130138872497,246,,,,,,ok,,
291->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH,124241.70895786615,291,,,,,,ignore_resolved,,
291->220,1835,220,France,GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH,84039.49801329714,291,,,,,,ignore_resolved,,
291->210,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH,51072.03273142138,291,,,,,,ignore_resolved,,
291->Hanse Towns,1835,Hanse Towns,Hanse Towns,RIC,291,Danzig (Free City of Danzig),GPH,5515.55922734962,291,,,,,,ignore_resolved,,
291->Norway & Sweden,1835,Norway & Sweden,Norway & Sweden,RIC,291,Danzig (Free City of Danzig),GPH,7329.1632243597305,291,,,,,,ignore_resolved,,
291->365,1835,365,Russia (USSR),GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH,14131.161729415004,291,,,,,,ignore_resolved,,
291->390,1835,390,Denmark,GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH,8202.525669774577,291,,,,,,ignore_resolved,,
291<-200,1835,291,Danzig (Free City of Danzig),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,163362.05200834022,291,,,,,,ignore_resolved,,
291<-220,1835,291,Danzig (Free City of Danzig),GPH,220,France,GPH-AUTONOMOUS-CITED,95755.14379007829,291,,,,,,ignore_resolved,,
291<-210,1835,291,Danzig (Free City of Danzig),GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,38994.452968252095,291,,,,,,ignore_resolved,,
291<-Hanse Towns,1835,291,Danzig (Free City of Danzig),GPH,Hanse Towns,Hanse Towns,RIC,69023.17164325897,291,,,,,,ignore_resolved,,
291<-Norway & Sweden,1835,291,Danzig (Free City of Danzig),GPH,Norway & Sweden,Norway & Sweden,RIC,26983.752311263226,291,,,,,,ignore_resolved,,
291<-365,1835,291,Danzig (Free City of Danzig),GPH,365,Russia (USSR),GPH-AUTONOMOUS-CITED,16444.39199024352,291,,,,,,ignore_resolved,,
291<-390,1835,291,Danzig (Free City of Danzig),GPH,390,Denmark,GPH-AUTONOMOUS-CITED,6872.811676305126,291,,,,,,ignore_resolved,,
Szczecin->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,Szczecin,Szczecin,RIC,119721.46819308391,Szczecin,,,,,,ignore_resolved,,
Szczecin->365,1835,365,Russia (USSR),GPH-AUTONOMOUS-CITED,Szczecin,Szczecin,RIC,26519.53263306975,Szczecin,,,,,,ignore_resolved,,
Szczecin->220,1835,220,France,GPH-AUTONOMOUS-CITED,Szczecin,Szczecin,RIC,112258.54675636334,Szczecin,,,,,,ignore_resolved,,
Szczecin->Hanse Towns,1835,Hanse Towns,Hanse Towns,RIC,Szczecin,Szczecin,RIC,5196.899956725284,Szczecin,,,,,,ignore_resolved,,
Szczecin->210,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,Szczecin,Szczecin,RIC,15303.513120107007,Szczecin,,,,,,ignore_resolved,,
Szczecin->Norway & Sweden,1835,Norway & Sweden,Norway & Sweden,RIC,Szczecin,Szczecin,RIC,10405.602108658877,Szczecin,,,,,,ignore_resolved,,
Szczecin->390,1835,390,Denmark,GPH-AUTONOMOUS-CITED,Szczecin,Szczecin,RIC,27086.03800306857,Szczecin,,,,,,ignore_resolved,,
Szczecin<-200,1835,Szczecin,Szczecin,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,448412.60474448244,Szczecin,,,,,,ignore_resolved,,
Szczecin<-365,1835,Szczecin,Szczecin,RIC,365,Russia (USSR),GPH-AUTONOMOUS-CITED,228498.36736299618,Szczecin,,,,,,ignore_resolved,,
Szczecin<-220,1835,Szczecin,Szczecin,RIC,220,France,GPH-AUTONOMOUS-CITED,227750.8949998033,Szczecin,,,,,,ignore_resolved,,
Szczecin<-Hanse Towns,1835,Szczecin,Szczecin,RIC,Hanse Towns,Hanse Towns,RIC,77300.44454935285,Szczecin,,,,,,ignore_resolved,,
Szczecin<-210,1835,Szczecin,Szczecin,RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,70022.42417089579,Szczecin,,,,,,ignore_resolved,,
Szczecin<-Norway & Sweden,1835,Szczecin,Szczecin,RIC,Norway & Sweden,Norway & Sweden,RIC,67170.2269955545,Szczecin,,,,,,ignore_resolved,,
Szczecin<-2,1835,Szczecin,Szczecin,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,67087.61162909634,Szczecin,,,,,,ignore_resolved,,
Szczecin<-211,1835,Szczecin,Szczecin,RIC,211,Belgium,GPH-AUTONOMOUS-CITED,55143.79007828789,Szczecin,,,,,,ignore_resolved,,
Szczecin<-390,1835,Szczecin,Szczecin,RIC,390,Denmark,GPH-AUTONOMOUS-CITED,53664.58161217986,Szczecin,,,,,,ignore_resolved,,
Szczecin<-329,1835,Szczecin,Szczecin,RIC,329,Two Sicilies,GPH-AUTONOMOUS-CITED,20728.588850859593,Szczecin,,,,,,ignore_resolved,,
160->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,280354.4925219774,160,,,,,,ok,,
160->140,1835,140,Brazil,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,61859.230505765496,160,,,,,,ok,,
160->2,1835,2,United States of America,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,132164.05982418085,160,,,,,,ok,,
160->220,1835,220,France,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,54586.7108117365,160,,,,,,ok,,
160->230,1835,230,Spain,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,40849.41203333714,160,,,,,,ok,,
160->255,1835,255,Germany (Zollverein),GPH,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,65615.36705103322,160,,65615.36705103322,,239|241|242|243|245|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,,
160->Genoa,1835,Genoa,Genoa,RIC,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,16620.0479506793,160,,,,,,ignore_resolved,,
160->165,1835,165,Uruguay,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,31376.298664231075,160,,,,,,ok,,
160->Havana,1835,Havana,Havana,RIC,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,23458.728165315675,160,,,,,,ignore_resolved,,
160<-200,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,626093.1613197853,160,,,,,,ok,,
160<-140,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,205451.53556342048,160,,,,,,ok,,
160<-2,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,48695.627354720855,160,,,,,,ok,,
160<-220,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,119876.69825322524,160,,,,,,ok,,
160<-230,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,117753.16816988241,160,,,,,,ok,,
160<-255,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH,44140.3128210983,160,,44140.3128210983,,239|241|242|243|245|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,,
160<-Genoa,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,Genoa,Genoa,RIC,22802.260532024204,160,,,,,,ignore_resolved,,
160<-Havana,1835,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,Havana,Havana,RIC,6202.1920310537735,160,,,,,,ignore_resolved,,
41->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,272040.5995515166,41,,,,,,ok,,
41->2,1835,2,United States of America,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,341169.9909516503,41,,,,,,ok,,
41->Hanse Towns,1835,Hanse Towns,Hanse Towns,RIC,41,Haiti,GPH-AUTONOMOUS-CITED,97458.59396514419,41,,97458.59396514419,,246|248|276,,split_failed_no_ratio,,
41->220,1835,220,France,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,206349.5810220701,41,,,,,,ok,,
41<-200,1835,41,Haiti,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,287627.365356623,41,,,,,,ok,,
41<-2,1835,41,Haiti,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,185825.5635548212,41,,,,,,ok,,
41<-Hanse Towns,1835,41,Haiti,GPH-AUTONOMOUS-CITED,Hanse Towns,Hanse Towns,RIC,122616.94008418899,41,,122616.94008418899,,246|248|276,,split_failed_no_ratio,,
41<-220,1835,41,Haiti,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,111231.75577324048,41,,,,,,ok,,
210->Germany (Zollverein) (Rhine),1835,Germany (Zollverein) (Rhine),Germany (Zollverein) (Rhine),RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,4070238.797749715,210,,4070238.797749715,,241|242|243|245|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,,
210->200,1835,200,United Kingdom,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,805291.3175183918,210,,,,,,ok,,
210->2,1835,2,United States of America,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,248510.95637121837,210,,,,,,ok,,
210->Hanse Towns,1835,Hanse Towns,Hanse Towns,RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,531303.3557575042,210,,531303.3557575042,,246|248|276,,split_failed_no_ratio,,
210->220,1835,220,France,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,308230.06412526063,210,,,,,,ok,,
210->365,1835,365,Russia (USSR),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,223785.35740981155,210,,,,,,ok,,
210->West Indies,1835,West Indies,West Indies,RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,70494.51197922813,210,,70494.51197922813,,5|6|30|31|40|41|42|51|54|65|66|89|100|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
210->240,1835,240,Hanover,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,16412.91946968803,210,,,,,,ok,,
210->Norway & Sweden,1835,Norway & Sweden,Norway & Sweden,RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,69455.91880089696,210,,,,,,ignore_resolved,,
210->239,1835,239,Prussia,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,29273.378181675125,210,,,,,,ok,,
210->211,1835,211,Belgium,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,119450.0177032928,210,,,,,,ok,,
210->325,1835,325,Italy,GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,90782.48554231087,210,,90782.48554231087,,324|329|335|337,,split_failed_no_ratio,,
210->235,1835,235,Portugal,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,60501.986702860064,210,,,,,,ok,,
210->390,1835,390,Denmark,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,34895.15716589952,210,,,,,,ok,,
210->68,1835,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,314540.3044966364,210,,,,,,ok,,
210->850,1835,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,170966.5997875605,210,,,,,,ok,,
210<-Germany (Zollverein) (Rhine),1835,210,Netherlands,GPH-AUTONOMOUS-CITED,Germany (Zollverein) (Rhine),Germany (Zollverein) (Rhine),RIC,284539.12427711557,210,,284539.12427711557,,241|242|243|245|254|258|259|261|262|264|266|267|268|269|270|271|272|273|275|277,,split_failed_no_ratio,,
210<-200,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3370085.3692120067,210,,,,,,ok,,
210<-2,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,797088.7918486171,210,,,,,,ok,,
210<-Hanse Towns,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,Hanse Towns,Hanse Towns,RIC,435528.5416420788,210,,435528.5416420788,,246|248|276,,split_failed_no_ratio,,
210<-220,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,565887.7217829183,210,,,,,,ok,,
210<-365,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,339014.1232935993,210,,,,,,ok,,
210<-West Indies,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,West Indies,West Indies,RIC,390648.72732995,210,,390648.72732995,,5|6|30|31|40|41|42|51|54|65|66|89|100|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
210<-240,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,240,Hanover,GPH-AUTONOMOUS-CITED,436256.34367992444,210,,,,,,ok,,
210<-Norway & Sweden,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,351296.27444037923,210,,,,,,ignore_resolved,,
210<-239,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,185392.8163971832,210,,,,,,ok,,
210<-211,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,75514.37900782879,210,,,,,,ok,,
210<-325,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,325,Italy,GPH,88799.716747315,210,,88799.716747315,,324|329|335|337,,split_failed_no_ratio,,
210<-140,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,155501.78999960658,210,,,,,,ok,,
210<-235,1835,210,Netherlands,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,74507.2583500531,210,,,,,,ok,,
