id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
355<-300,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,409292.4935630818,355,,,,,,ok,
355<-200,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,440349.01960784313,355,,,,,,ok,
355<-211,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,18330.045553574964,355,,,,,,ok,
355<-255,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,77246.74192909486,355,,,,,,ok,
355<-350,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,14978.451178451178,355,,,,,,ok,
355<-325,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,10231.055654585067,355,,,,,,ok,
355<-360,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,360,Romania,GPH-AUTONOMOUS-CITED,35618.26104179045,355,,,,,,ok,
355<-365,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,134308.21944939593,355,,,,,,ok,
355<-2,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,70528.73836403248,355,,,,,,ok,
355<-342,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,23087.30441671618,355,,,,,,ok,
355<-640,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,9878.867102396514,355,,,,,,ok,
355<-220,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,190090.23569023568,355,,,,,,ok,
355<-210,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,79027.09447415329,355,,,,,,ok,
355<-225,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,1683.0263418498712,355,,,,,,ok,
355<-Norway & Sweden,1885,355,Bulgaria,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,23542.24598930481,355,,23542.24598930481,,380|385,,ignore_resolved,
355->300,1885,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,36273.123390770445,355,,,,,,ok,
355->200,1885,200,United Kingdom,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,486340.10695187165,355,,,,,,ok,
355->211,1885,211,Belgium,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,21889.641513170925,355,,,,,,ok,
355->255,1885,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,39386.45276292335,355,,,,,,ok,
355->350,1885,350,Greece,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,4148.068924539512,355,,,,,,ok,
355->325,1885,325,Italy,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,163866.5082194494,355,,,,,,ok,
355->360,1885,360,Romania,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,66503.66409189938,355,,,,,,ok,
355->365,1885,365,Russia (USSR),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,132620.04357298475,355,,,,,,ok,
355->2,1885,2,United States of America,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,389.2652010299069,355,,,,,,ok,
355->342,1885,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,2883.9770251534956,355,,,,,,ok,
355->220,1885,220,France,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,326861.8340265399,355,,,,,,ok,
355->210,1885,210,Netherlands,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,206231.49138443256,355,,,,,,ok,
355->Norway & Sweden,1885,Norway & Sweden,Norway & Sweden,RIC,355,Bulgaria,GPH-AUTONOMOUS-CITED,90.71103188750247,355,,90.71103188750247,,380|385,,ignore_resolved,
380<-385,1885,380,Sweden,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,1302923.0135858378,380,,,,,,ok,
380<-Arctic & Greenland & North Sea,1885,380,Sweden,GPH-AUTONOMOUS-CITED,Arctic & Greenland & North Sea,Arctic & Greenland & North Sea,RIC,3183.7518869219157,380,,3183.7518869219157,,10|2249|restOfTheWorld,,split_failed_no_ratio,
380<-375,1885,380,Sweden,GPH-AUTONOMOUS-CITED,375,Finland,GPH,430520.1042953204,380,,,,,,ignore_resolved,
