id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
200<-Russia (North Ports),1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,Russia (North Ports),Russia (North Ports),RIC,9737373,200,,,,,,ignore_resolved,
200<-Russia (South Ports),1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,Russia (South Ports),Russia (South Ports),RIC,5385304,200,,,,,,ignore_resolved,
200<-380,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,8230064,200,,,,,,ok,
200<-385,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,3576615,200,,,,,,ok,
200<-Denmark & Greenland & Iceland,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,RIC,8041662,200,,8041662,,10|390|395,,ignore_resolved,
200<-5,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,1048,200,,,,,,ok,
200<-255,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,25726738,200,,,,,,ok,
200<-210,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,28820921,200,,,,,,ok,
200<-Java,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,Java,Java,RIC,1534726,200,,,,,,ignore_resolved,
200<-Dutch Oceania (other),1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,Dutch Oceania (other),Dutch Oceania (other),RIC,18441,200,,,,,,ignore_resolved,
200<-68,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,19195,200,,,,,,ok,
200<-115,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,20826,200,,,,,,ok,
200<-211,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,17013967,200,,,,,,ok,
200<-220,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,43519130,200,,,,,,ok,
200<-615,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,674087,200,,,,,,ok,
200<-430,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,430,French West Africa,GPH,44328,200,,,,,,split_failed_error,
200<-751,1892,200,United Kingdom,GPH-AUTONOMOUS-CITED,751,French India,GPH-AUTONOMOUS-CITED,4145,200,,,,,,ok,
