id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
56<-200,1934,56,St. Lucia,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,93059,56,,,,,,ignore_resolved,
56<-1062,1934,56,St. Lucia,GPH,1062,Anguilla,GPH,73,56,,,,,,ignore_resolved,
56<-900,1934,56,St. Lucia,GPH,900,Australia,GPH-AUTONOMOUS-CITED,231,56,,,,,,ignore_resolved,
56<-53,1934,56,St. Lucia,GPH,53,Barbados,GPH-AUTONOMOUS-CITED,1196,56,,,,,,ignore_resolved,
56<-30,1934,56,St. Lucia,GPH,30,Bermuda,GPH-AUTONOMOUS-CITED,77,56,,,,,,ignore_resolved,
56<-110,1934,56,St. Lucia,GPH,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,2803,56,,,,,,ignore_resolved,
56<-20,1934,56,St. Lucia,GPH,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,29044,56,,,,,,ignore_resolved,
56<-Carriacou,1934,56,St. Lucia,GPH,Carriacou,Carriacou,RIC,3,56,,,,,,ignore_resolved,
56<-780,1934,56,St. Lucia,GPH,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,132,56,,,,,,ignore_resolved,
56<-54,1934,56,St. Lucia,GPH,54,Dominica,GPH,1,56,,,,,,ignore_resolved,
56<-750,1934,56,St. Lucia,GPH,750,India,GPH-AUTONOMOUS-CITED,3897,56,,,,,,ignore_resolved,
56<-645,1934,56,St. Lucia,GPH,645,Iraq (Mesopotamia),GPH-AUTONOMOUS-CITED,6,56,,,,,,ignore_resolved,
56<-720,1934,56,St. Lucia,GPH,720,Hong Kong,GPH-AUTONOMOUS-CITED,1313,56,,,,,,ignore_resolved,
56<-51,1934,56,St. Lucia,GPH,51,Jamaica,GPH-AUTONOMOUS-CITED,28,56,,,,,,ignore_resolved,
56<-338,1934,56,St. Lucia,GPH,338,Malta,GPH-AUTONOMOUS-CITED,18,56,,,,,,ignore_resolved,
56<-59,1934,56,St. Lucia,GPH,59,Montserrat,GPH,84,56,,,,,,ignore_resolved,
56<-21,1934,56,St. Lucia,GPH,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,1336,56,,,,,,ignore_resolved,
56<-920,1934,56,St. Lucia,GPH,920,New Zealand,GPH-AUTONOMOUS-CITED,478,56,,,,,,ignore_resolved,
56<-827,1934,56,St. Lucia,GPH,827,Straits Settlements,GPH-AUTONOMOUS-CITED,479,56,,,,,,ignore_resolved,
56<-1075,1934,56,St. Lucia,GPH,1075,St. Kitts,GPH,1,56,,,,,,ignore_resolved,
56<-57,1934,56,St. Lucia,GPH,57,St. Vincent and the Grenadines,GPH,19,56,,,,,,ignore_resolved,
56<-1048,1934,56,St. Lucia,GPH,1048,Trinidad,GPH,7597,56,,,,,,ignore_resolved,
56<-1032,1934,56,St. Lucia,GPH,1032,Turks and Caicos Is.,GPH-AUTONOMOUS-CITED,48,56,,,,,,ignore_resolved,
56<-160,1934,56,St. Lucia,GPH,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,95,56,,,,,,ignore_resolved,
56<-305,1934,56,St. Lucia,GPH,305,Austria,GPH-AUTONOMOUS-CITED,17,56,,,,,,ignore_resolved,
56<-211,1934,56,St. Lucia,GPH,211,Belgium,GPH-AUTONOMOUS-CITED,172,56,,,,,,ignore_resolved,
56<-1066,1934,56,St. Lucia,GPH,1066,Bonaire,GPH,166,56,,,,,,ignore_resolved,
56<-140,1934,56,St. Lucia,GPH,140,Brazil,GPH-AUTONOMOUS-CITED,70,56,,,,,,ignore_resolved,
56<-Cayenne,1934,56,St. Lucia,GPH,Cayenne,Cayenne,RIC,5,56,,,,,,ignore_resolved,
56<-710,1934,56,St. Lucia,GPH,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,225,56,,,,,,ignore_resolved,
56<-155,1934,56,St. Lucia,GPH,155,Chile,GPH-AUTONOMOUS-CITED,28,56,,,,,,ignore_resolved,
56<-315,1934,56,St. Lucia,GPH,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,2038,56,,,,,,ignore_resolved,
56<-390,1934,56,St. Lucia,GPH,390,Denmark,GPH-AUTONOMOUS-CITED,65,56,,,,,,ignore_resolved,
56<-651,1934,56,St. Lucia,GPH,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,228,56,,,,,,ignore_resolved,
56<-220,1934,56,St. Lucia,GPH,220,France,GPH-AUTONOMOUS-CITED,2843,56,,,,,,ignore_resolved,
56<-255,1934,56,St. Lucia,GPH,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,2107,56,,,,,,ignore_resolved,
56<-350,1934,56,St. Lucia,GPH,350,Greece,GPH-AUTONOMOUS-CITED,24,56,,,,,,ignore_resolved,
56<-210,1934,56,St. Lucia,GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,1628,56,,,,,,ignore_resolved,
56<-325,1934,56,St. Lucia,GPH,325,Italy,GPH-AUTONOMOUS-CITED,296,56,,,,,,ignore_resolved,
56<-740,1934,56,St. Lucia,GPH,740,Japan,GPH-AUTONOMOUS-CITED,4316,56,,,,,,ignore_resolved,
56<-367,1934,56,St. Lucia,GPH,367,Latvia,GPH-AUTONOMOUS-CITED,4,56,,,,,,ignore_resolved,
56<-401,1934,56,St. Lucia,GPH,401,Madeira Isles,GPH,110,56,,,,,,split_failed_error,
56<-66,1934,56,St. Lucia,GPH,66,Martinique,GPH-AUTONOMOUS-CITED,43,56,,,,,,ignore_resolved,
