id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
200<-355,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,21283,200,,,,,,ok,
200<-360,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,360,Romania,GPH-AUTONOMOUS-CITED,2118505,200,,,,,,ok,
200<-European Turkey,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,European Turkey,European Turkey,RIC,1601684,200,,,,,,ignore_resolved,
200<-Asian Turkey & Cyprus,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Asian Turkey & Cyprus,Asian Turkey & Cyprus,RIC,4149853,200,,,,,,ignore_resolved,
200<-651,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,9524507,200,,,,,,ok,
200<-6203,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,6203,Tripolitania (Regency of Tripoli),GPH,229982,200,,,,,,ignore_resolved,
200<-616,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,72273,200,,,,,,ok,
200<-600,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,600,Morocco,GPH-AUTONOMOUS-CITED,404400,200,,,,,,ok,
200<-490,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),GPH-AUTONOMOUS-CITED,21064,200,,,,,,ok,
200<-Western Africa,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Western Africa,Western Africa,RIC,52123,200,,52123,,432|433|434|437|438|450|460|4381|4383|4391|4521|4559|4782|4783|4784,,split_failed_no_ratio,
200<-580,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,580,Madagascar (Malagasy Republic),GPH-AUTONOMOUS-CITED,139005,200,,,,,,ok,
200<-630,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,630,Iran (Persia),GPH-AUTONOMOUS-CITED,175857,200,,,,,,ok,
200<-800,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,157994,200,,,,,,ok,
200<-710,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,3343865,200,,,,,,ok,
200<-Japan & Republic of China (Taiwan) (Formosa),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Japan & Republic of China (Taiwan) (Formosa),Japan & Republic of China (Taiwan) (Formosa),RIC,1143382,200,,1143382,,713|740,,split_failed_no_ratio,
200<-Pacific Islands,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Pacific Islands,Pacific Islands,RIC,190529,200,,190529,,925|930|940|945|955|960|970|983|9004|9007|9201|9253|9321|9462|9601|9602|9603|9610|9620|9810|9900|restOfTheWorld,,split_failed_no_ratio,
200<-United States of America (Atlantic Coast),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,United States of America (Atlantic Coast),United States of America (Atlantic Coast),RIC,81795563,200,,,,,,ignore_resolved,
200<-United States of America (Pacific Coast),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,United States of America (Pacific Coast),United States of America (Pacific Coast),RIC,4753297,200,,,,,,ignore_resolved,
200<-Dominican Republic (Santo Domingo) & Haiti,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Dominican Republic (Santo Domingo) & Haiti,Dominican Republic (Santo Domingo) & Haiti,RIC,53216,200,,53216,,41|42,,split_failed_no_ratio,
200<-70,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,467331,200,,,,,,ok,
200<-Central America,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Central America,Central America,RIC,976014,200,,976014,,90|91|92|93|94|1103,,split_failed_no_ratio,
200<-100,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,434893,200,,,,,,ok,
200<-101,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,101,Venezuela,GPH-AUTONOMOUS-CITED,53410,200,,,,,,ok,
200<-130,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,130,Ecuador,GPH-AUTONOMOUS-CITED,117957,200,,,,,,ok,
200<-135,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,1371088,200,,,,,,ok,
200<-Chile & Patagonia (Pacific Coast),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Chile & Patagonia (Pacific Coast),Chile & Patagonia (Pacific Coast),RIC,3436142,200,,,,,,ignore_resolved,
200<-140,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,3614155,200,,,,,,ok,
200<-165,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,165,Uruguay,GPH-AUTONOMOUS-CITED,460946,200,,,,,,ok,
200<-Argentina (La Plata) & Patagonia (Atlantic Coast),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Argentina (La Plata) & Patagonia (Atlantic Coast),Argentina (La Plata) & Patagonia (Atlantic Coast),RIC,9084497,200,,,,,,ignore_resolved,
200<-2003,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,2003,Channel Is.,GPH-AUTONOMOUS-CITED,1184212,200,,,,,,ok,
200<-231,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,231,Gibraltar,GPH-AUTONOMOUS-CITED,44037,200,,,,,,ok,
200<-Gozo & Malta,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Gozo & Malta,Gozo & Malta,RIC,90167,200,,,,,,ignore_resolved,
200<-420,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,37193,200,,,,,,ok,
200<-451,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,219509,200,,,,,,ok,
200<-452,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,394189,200,,,,,,ok,
200<-4781,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,4781,Lagos,GPH-AUTONOMOUS-CITED,1034650,200,,,,,,ok,
200<-436,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,436,Niger,GPH,428963,200,,,,,,ignore_resolved,
200<-4070,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,4070,Ascension I.,GPH-AUTONOMOUS-CITED,129,200,,,,,,ok,
200<-4050,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,4050,St. Helena,GPH-AUTONOMOUS-CITED,571,200,,,,,,ok,
200<-561,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,4709259,200,,,,,,ok,
200<-562,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,562,Natal,GPH-AUTONOMOUS-CITED,716745,200,,,,,,ok,
200<-Pemba Island & Zanzibar,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Pemba Island & Zanzibar,Pemba Island & Zanzibar,RIC,225113,200,,,,,,ignore_resolved,
200<-British Eastern Africa,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,British Eastern Africa,British Eastern Africa,RIC,2660,200,,,,,,split_failed_error,
200<-590,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,590,Mauritius,GPH-AUTONOMOUS-CITED,97795,200,,,,,,ok,
200<-681,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,681,Aden,GPH-AUTONOMOUS-CITED,259204,200,,,,,,ok,
200<-Mumbai (Bombay),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Mumbai (Bombay),Mumbai (Bombay),RIC,5867665,200,,,,,,ignore_resolved,
200<-Chennai (Madras),1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Chennai (Madras),Chennai (Madras),RIC,4007846,200,,,,,,ignore_resolved,
200<-Bengal,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Bengal,Bengal,RIC,14872776,200,,,,,,ignore_resolved,
200<-775,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,775,Myanmar (Burma),GPH,1683028,200,,,,,,ignore_resolved,
200<-827,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,827,Straits Settlements,GPH-AUTONOMOUS-CITED,4645446,200,,,,,,ok,
200<-780,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,4524843,200,,,,,,ok,
200<-British Borneo,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,British Borneo,British Borneo,RIC,290,200,,,,,,split_failed_error,
200<-8231,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,8231,Labuan I.,GPH,137,200,,,,,,ignore_resolved,
200<-720,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,720,Hong Kong,GPH-AUTONOMOUS-CITED,759441,200,,,,,,ok,
200<-902,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,902,Western Australia,GPH-AUTONOMOUS-CITED,336120,200,,,,,,ok,
200<-Australian Northern Territory & South Australia,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,Australian Northern Territory & South Australia,Australian Northern Territory & South Australia,RIC,2618389,200,,,,,,ignore_resolved,
200<-904,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,904,Victoria,GPH-AUTONOMOUS-CITED,7236248,200,,,,,,ok,
200<-901,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,901,New South Wales,GPH-AUTONOMOUS-CITED,11310785,200,,,,,,ok,
200<-905,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,905,Queensland,GPH-AUTONOMOUS-CITED,3178796,200,,,,,,ok,
200<-906,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,906,Tasmania,GPH-AUTONOMOUS-CITED,274441,200,,,,,,ok,
200<-920,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,920,New Zealand,GPH-AUTONOMOUS-CITED,8383058,200,,,,,,ok,
200<-950,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,950,Fiji,GPH-AUTONOMOUS-CITED,24960,200,,,,,,ok,
200<-20,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,12798469,200,,,,,,ok,
200<-21,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,602101,200,,,,,,ok,
200<-30,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,30,Bermuda,GPH-AUTONOMOUS-CITED,1006,200,,,,,,ok,
200<-British West Indies,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,1863673,200,,1863673,,31|51|52|53|1055|1063,,split_failed_no_ratio,
200<-80,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,80,Belize (British Honduras),GPH-AUTONOMOUS-CITED,201553,200,,,,,,ok,
200<-110,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,765111,200,,,,,,ok,
200<-1163,1895,200,United Kingdom,GPH-AUTONOMOUS-CITED,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,129632,200,,,,,,ok,
200->Russia (North Ports),1895,Russia (North Ports),Russia (North Ports),RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,5978121,200,,,,,,ignore_resolved,
200->Russia (South Ports),1895,Russia (South Ports),Russia (South Ports),RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,1026416,200,,,,,,ignore_resolved,
200->380,1895,380,Sweden,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3020555,200,,,,,,ok,
200->385,1895,385,Norway,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1895889,200,,,,,,ok,
200->Denmark & Greenland & Iceland,1895,Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,2699734,200,,2699734,,10|390|395,,split_failed_no_ratio,
200->5,1895,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,60023,200,,,,,,ok,
200->255,1895,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,20580866,200,,,,,,ok,
200->German Western Africa,1895,German Western Africa,German Western Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,66418,200,,,,,,split_failed_error,
200->510,1895,510,German East Africa,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,5475,200,,,,,,ok,
200->912,1895,912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,88,200,,,,,,ok,
200->210,1895,210,Netherlands,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,7374125,200,,,,,,ok,
200->Java,1895,Java,Java,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,1739730,200,,,,,,ignore_resolved,
200->Dutch Oceania (other),1895,Dutch Oceania (other),Dutch Oceania (other),RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,224254,200,,,,,,ignore_resolved,
200->Dutch Borneo,1895,Dutch Borneo,Dutch Borneo,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,349,200,,,,,,split_failed_error,
200->68,1895,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,65158,200,,,,,,ok,
200->115,1895,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,63066,200,,,,,,ok,
200->211,1895,211,Belgium,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,7324871,200,,,,,,ok,
200->220,1895,220,France,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,13869863,200,,,,,,ok,
200->615,1895,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,264905,200,,,,,,ok,
200->430,1895,430,French West Africa,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,282727,200,,,,,,ok,
200->French Eastern Africa,1895,French Eastern Africa,French Eastern Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,3835,200,,,,,,ignore_resolved,
200->585,1895,585,Reunion (Bourbon I.),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,4160,200,,,,,,ok,
200->751,1895,751,French India,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,4640,200,,,,,,ok,
200->Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,1895,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,196722,200,,196722,,811|8151|8152|8153,,split_failed_no_ratio,
200->French Northern America,1895,French Northern America,French Northern America,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,9024,200,,,,,,ignore_resolved,
200->French West Indies,1895,French West Indies,French West Indies,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,106909,200,,106909,,65|66,,split_failed_no_ratio,
200->120,1895,120,French Guiana,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,4085,200,,,,,,ok,
200->235,1895,235,Portugal,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1461501,200,,,,,,ok,
200->400,1895,400,Azores (Western Isles),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,43807,200,,,,,,ignore_resolved,
200->401,1895,401,Madeira Isles,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,80572,200,,,,,,ignore_resolved,
200->Portuguese Western Africa,1895,Portuguese Western Africa,Portuguese Western Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,406473,200,,406473,,402|404,,split_failed_no_ratio,
200->541,1895,541,Mozambique (Portuguese East Africa),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,586517,200,,,,,,ok,
200->752,1895,752,Portuguese India,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,11158,200,,,,,,ok,
200->East Timor (Portuguese Timor) & Macao,1895,East Timor (Portuguese Timor) & Macao,East Timor (Portuguese Timor) & Macao,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,1281,200,,,,,,ignore_resolved,
200->721,1895,721,Macao,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,814,200,,,,,,ok,
200->230,1895,230,Spain,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3638453,200,,,,,,ok,
200->410,1895,410,Canary Is.,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,398000,200,,,,,,ignore_resolved,
200->Spanish Northern Africa,1895,Spanish Northern Africa,Spanish Northern Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,44114,200,,,,,,ignore_resolved,
200->Spanish Western Africa,1895,Spanish Western Africa,Spanish Western Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,10008,200,,,,,,split_failed_error,
200->Mariana Is. & Philippines,1895,Mariana Is. & Philippines,Mariana Is. & Philippines,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,415803,200,,415803,,840|9820,,split_failed_no_ratio,
200->Spanish West Indies,1895,Spanish West Indies,Spanish West Indies,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,943793,200,,,,,,ignore_resolved,
200->325,1895,325,Italy,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,5545947,200,,,,,,ok,
200->Italian Eastern Africa,1895,Italian Eastern Africa,Italian Eastern Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,8,200,,,,,,split_failed_error,
200->300,1895,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1715605,200,,,,,,ok,
200->350,1895,350,Greece,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,806328,200,,,,,,ok,
200->341,1895,341,Montenegro,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,51,200,,,,,,ok,
200->355,1895,355,Bulgaria,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,159026,200,,,,,,ok,
200->342,1895,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,7411,200,,,,,,ok,
200->360,1895,360,Romania,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,891917,200,,,,,,ok,
200->European Turkey,1895,European Turkey,European Turkey,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,2483369,200,,,,,,ignore_resolved,
200->Asian Turkey & Cyprus,1895,Asian Turkey & Cyprus,Asian Turkey & Cyprus,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,2864416,200,,,,,,ignore_resolved,
200->651,1895,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,3348061,200,,,,,,ok,
200->6203,1895,6203,Tripolitania (Regency of Tripoli),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,66459,200,,,,,,ignore_resolved,
200->616,1895,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,303384,200,,,,,,ok,
200->600,1895,600,Morocco,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,629783,200,,,,,,ok,
200->490,1895,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,99882,200,,,,,,ok,
200->Western Africa,1895,Western Africa,Western Africa,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,53729,200,,53729,,432|433|434|437|438|450|460|4381|4383|4391|4521|4559|4782|4783|4784,,split_failed_no_ratio,
200->530,1895,530,Ethiopia (Abyssinia),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,10416,200,,,,,,ok,
200->580,1895,580,Madagascar (Malagasy Republic),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,66277,200,,,,,,ok,
200->698,1895,698,Oman (Sultanate of Muscat and Oman),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,33304,200,,,,,,ok,
