"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"625->900",1950,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",107142.857142857,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",1950,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35714.2857142857,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1950,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",214285.714285714,"625",NA,NA,NA,NA,NA,"ok",NA
"625->560",1950,"560","South Africa","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35714.2857142857,"625",NA,NA,NA,NA,NA,"ok",NA
"52->375",1950,"375","Finland","GPH","52","Trinidad and Tobago","GPH",35714.2857142857,"52",NA,NA,NA,NA,NA,"ok",NA
"52->560",1950,"560","South Africa","GPH","52","Trinidad and Tobago","GPH",107142.857142857,"52",NA,NA,NA,NA,NA,"ok",NA
"615->960",1950,"960","French Polynesia","GPH","615","Algeria (Regency of Algiers)","GPH",107142.857142857,"615",NA,NA,NA,NA,NA,"ok",NA
"380->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","380","Sweden","GPH",214285.714285714,"380",NA,NA,NA,NA,NA,"ok",NA
"230->315",1950,"315","Czechoslovakia","GPH","230","Spain","GPH",35714.2857142857,"230",NA,NA,NA,NA,NA,"ok",NA
"380->315",1950,"315","Czechoslovakia","GPH","380","Sweden","GPH",6892857.14285714,"380",NA,NA,NA,NA,NA,"ok",NA
"380->365",1950,"365","Russia (USSR)","GPH","380","Sweden","GPH",7785714.28571429,"380",NA,NA,NA,NA,NA,"ok",NA
"390->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","390","Denmark","GPH",71428.5714285714,"390",NA,NA,NA,NA,NA,"ok",NA
"615->365",1950,"365","Russia (USSR)","GPH","615","Algeria (Regency of Algiers)","GPH",107142.857142857,"615",NA,NA,NA,NA,NA,"ok",NA
"900->365",1950,"365","Russia (USSR)","GPH","900","Australia","GPH",8428571.42857143,"900",NA,NA,NA,NA,NA,"ok",NA
"452->365",1950,"365","Russia (USSR)","GPH","452","Ghana (Gold Coast)","GPH",1750000,"452",NA,NA,NA,NA,NA,"ok",NA
"390->365",1950,"365","Russia (USSR)","GPH","390","Denmark","GPH",357142.857142857,"390",NA,NA,NA,NA,NA,"ok",NA
"390->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","390","Denmark","GPH",392857.142857143,"390",NA,NA,NA,NA,NA,"ok",NA
"900->315",1950,"315","Czechoslovakia","GPH","900","Australia","GPH",2357142.85714286,"900",NA,NA,NA,NA,NA,"ok",NA
"20->315",1950,"315","Czechoslovakia","GPH","20","Canada (Province of Canada)","GPH",714285.714285714,"20",NA,NA,NA,NA,NA,"ok",NA
"900->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","900","Australia","GPH",1678571.42857143,"900",NA,NA,NA,NA,NA,"ok",NA
"770->315",1950,"315","Czechoslovakia","GPH","770","Pakistan","GPH",1821428.57142857,"770",NA,NA,NA,NA,NA,"ok",NA
"2->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","2","United States of America","GPH",14285714.2857143,"2",NA,NA,NA,NA,NA,"ok",NA
"200->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","200","United Kingdom","GPH",6857142.85714286,"200",NA,NA,NA,NA,NA,"ok",NA
"325->315",1950,"315","Czechoslovakia","GPH","325","Italy","GPH",4035714.28571429,"325",NA,NA,NA,NA,NA,"ok",NA
"512->160",1950,"160","Argentina (La Plata)","GPH","512","Tanzania (Tanganyika)","GPH",71428.5714285714,"512",NA,NA,NA,NA,NA,"ok",NA
"2->365",1950,"365","Russia (USSR)","GPH","2","United States of America","GPH",357142.857142857,"2",NA,NA,NA,NA,NA,"ok",NA
"325->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","325","Italy","GPH",8035714.28571429,"325",NA,NA,NA,NA,NA,"ok",NA
"325->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","325","Italy","GPH",928571.428571429,"325",NA,NA,NA,NA,NA,"ok",NA
"200->68",1950,"68","Netherlands Antilles","GPH","200","United Kingdom","GPH",3571428.57142857,"200",NA,NA,NA,NA,NA,"ok",NA
"2->315",1950,"315","Czechoslovakia","GPH","2","United States of America","GPH",3928571.42857143,"2",NA,NA,NA,NA,NA,"ok",NA
"600->315",1950,"315","Czechoslovakia","GPH","600","Morocco","GPH",35714.2857142857,"600",NA,NA,NA,NA,NA,"ok",NA
"325->365",1950,"365","Russia (USSR)","GPH","325","Italy","GPH",7142857.14285714,"325",NA,NA,NA,NA,NA,"ok",NA
"615->666",1950,"666","Israel","GPH","615","Algeria (Regency of Algiers)","GPH",285714.285714286,"615",NA,NA,NA,NA,NA,"ok",NA
"385->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","385","Norway","GPH",35714.2857142857,"385",NA,NA,NA,NA,NA,"ok",NA
"660->315",1950,"315","Czechoslovakia","GPH","660","Lebanon","GPH",250000,"660",NA,NA,NA,NA,NA,"ok",NA
"20->365",1950,"365","Russia (USSR)","GPH","20","Canada (Province of Canada)","GPH",35714.2857142857,"20",NA,NA,NA,NA,NA,"ok",NA
"651->365",1950,"365","Russia (USSR)","GPH","651","Egypt Arab Republic (Egypt)","GPH",9e+06,"651",NA,NA,NA,NA,NA,"ok",NA
"651->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","651","Egypt Arab Republic (Egypt)","GPH",3357142.85714286,"651",NA,NA,NA,NA,NA,"ok",NA
"395->315",1950,"315","Czechoslovakia","GPH","395","Iceland","GPH",357142.857142857,"395",NA,NA,NA,NA,NA,"ok",NA
"385->365",1950,"365","Russia (USSR)","GPH","385","Norway","GPH",2857142.85714286,"385",NA,NA,NA,NA,NA,"ok",NA
"770->365",1950,"365","Russia (USSR)","GPH","770","Pakistan","GPH",4071428.57142857,"770",NA,NA,NA,NA,NA,"ok",NA
"235->365",1950,"365","Russia (USSR)","GPH","235","Portugal","GPH",392857.142857143,"235",NA,NA,NA,NA,NA,"ok",NA
"640->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","640","Turkey (Ottoman Empire)","GPH",321428.571428571,"640",NA,NA,NA,NA,NA,"ok",NA
"235->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","235","Portugal","GPH",357142.857142857,"235",NA,NA,NA,NA,NA,"ok",NA
"41->652",1950,"652","Syria","GPH","41","Haiti","GPH",35714.2857142857,"41",NA,NA,NA,NA,NA,"ok",NA
"352->315",1950,"315","Czechoslovakia","GPH","352","Cyprus","GPH",178571.428571429,"352",NA,NA,NA,NA,NA,"ok",NA
"200->315",1950,"315","Czechoslovakia","GPH","200","United Kingdom","GPH",5035714.28571429,"200",NA,NA,NA,NA,NA,"ok",NA
"70->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","70","Mexico","GPH",214285.714285714,"70",NA,NA,NA,NA,NA,"ok",NA
"200->365",1950,"365","Russia (USSR)","GPH","200","United Kingdom","GPH",14178571.4285714,"200",NA,NA,NA,NA,NA,"ok",NA
"616->315",1950,"315","Czechoslovakia","GPH","616","Tunisia (Regency of Tunis)","GPH",35714.2857142857,"616",NA,NA,NA,NA,NA,"ok",NA
"616->365",1950,"365","Russia (USSR)","GPH","616","Tunisia (Regency of Tunis)","GPH",71428.5714285714,"616",NA,NA,NA,NA,NA,"ok",NA
"220->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","220","France","GPH",964285.714285714,"220",NA,NA,NA,NA,NA,"ok",NA
"220->365",1950,"365","Russia (USSR)","GPH","220","France","GPH",928571.428571429,"220",NA,NA,NA,NA,NA,"ok",NA
"740->365",1950,"365","Russia (USSR)","GPH","740","Japan","GPH",250000,"740",NA,NA,NA,NA,NA,"ok",NA
"375->315",1950,"315","Czechoslovakia","GPH","375","Finland","GPH",928571.428571429,"375",NA,NA,NA,NA,NA,"ok",NA
"375->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","375","Finland","GPH",71428.5714285714,"375",NA,NA,NA,NA,NA,"ok",NA
"375->365",1950,"365","Russia (USSR)","GPH","375","Finland","GPH",23035714.2857143,"375",NA,NA,NA,NA,NA,"ok",NA
"20->68",1950,"68","Netherlands Antilles","GPH","20","Canada (Province of Canada)","GPH",1428571.42857143,"20",NA,NA,NA,NA,NA,"ok",NA
"640->352",1950,"352","Cyprus","GPH","640","Turkey (Ottoman Empire)","GPH",1142857.14285714,"640",NA,NA,NA,NA,NA,"ok",NA
"235->315",1950,"315","Czechoslovakia","GPH","235","Portugal","GPH",392857.142857143,"235",NA,NA,NA,NA,NA,"ok",NA
"640->315",1950,"315","Czechoslovakia","GPH","640","Turkey (Ottoman Empire)","GPH",3607142.85714286,"640",NA,NA,NA,NA,NA,"ok",NA
"640->365",1950,"365","Russia (USSR)","GPH","640","Turkey (Ottoman Empire)","GPH",142857.142857143,"640",NA,NA,NA,NA,NA,"ok",NA
"616->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","616","Tunisia (Regency of Tunis)","GPH",71428.5714285714,"616",NA,NA,NA,NA,NA,"ok",NA
"220->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","220","France","GPH",1892857.14285714,"220",NA,NA,NA,NA,NA,"ok",NA
"220->315",1950,"315","Czechoslovakia","GPH","220","France","GPH",4285714.28571429,"220",NA,NA,NA,NA,NA,"ok",NA
"70->365",1950,"365","Russia (USSR)","GPH","70","Mexico","GPH",321428.571428571,"70",NA,NA,NA,NA,NA,"ok",NA
"645->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","645","Iraq (Mesopotamia)","GPH",392857.142857143,"645",NA,NA,NA,NA,NA,"ok",NA
"500->165",1950,"165","Uruguay","GPH","500","Uganda","GPH",107142.857142857,"500",NA,NA,NA,NA,NA,"ok",NA
"255->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","255","Germany (Zollverein)","GPH",1071428.57142857,"255",NA,NA,NA,NA,NA,"ok",NA
"750->315",1950,"315","Czechoslovakia","GPH","750","India","GPH",642857.142857143,"750",NA,NA,NA,NA,NA,"ok",NA
"205->315",1950,"315","Czechoslovakia","GPH","205","Ireland","GPH",35714.2857142857,"205",NA,NA,NA,NA,NA,"ok",NA
"625->666",1950,"666","Israel","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",428571.428571429,"625",NA,NA,NA,NA,NA,"ok",NA
"40->395",1950,"395","Iceland","GPH","40","Cuba","GPH",71428.5714285714,"40",NA,NA,NA,NA,NA,"ok",NA
"255->68",1950,"68","Netherlands Antilles","GPH","255","Germany (Zollverein)","GPH",357142.857142857,"255",NA,NA,NA,NA,NA,"ok",NA
"140->315",1950,"315","Czechoslovakia","GPH","140","Brazil","GPH",2857142.85714286,"140",NA,NA,NA,NA,NA,"ok",NA
"350->315",1950,"315","Czechoslovakia","GPH","350","Greece","GPH",142857.142857143,"350",NA,NA,NA,NA,NA,"ok",NA
"40->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","40","Cuba","GPH",357142.857142857,"40",NA,NA,NA,NA,NA,"ok",NA
"625->205",1950,"205","Ireland","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",35714.2857142857,"625",NA,NA,NA,NA,NA,"ok",NA
"140->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","140","Brazil","GPH",392857.142857143,"140",NA,NA,NA,NA,NA,"ok",NA
"40->652",1950,"652","Syria","GPH","40","Cuba","GPH",428571.428571429,"40",NA,NA,NA,NA,NA,"ok",NA
"40->305",1950,"305","Austria","GPH","40","Cuba","GPH",1571428.57142857,"40",NA,NA,NA,NA,NA,"ok",NA
"40->365",1950,"365","Russia (USSR)","GPH","40","Cuba","GPH",35714.2857142857,"40",NA,NA,NA,NA,NA,"ok",NA
"165->490",1950,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","165","Uruguay","GPH",35714.2857142857,"165",NA,NA,NA,NA,NA,"ok",NA
"40->616",1950,"616","Tunisia (Regency of Tunis)","GPH","40","Cuba","GPH",142857.142857143,"40",NA,NA,NA,NA,NA,"ok",NA
"750->365",1950,"365","Russia (USSR)","GPH","750","India","GPH",1035714.28571429,"750",NA,NA,NA,NA,NA,"ok",NA
"666->315",1950,"315","Czechoslovakia","GPH","666","Israel","GPH",178571.428571429,"666",NA,NA,NA,NA,NA,"ok",NA
"920->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","920","New Zealand","GPH",571428.571428571,"920",NA,NA,NA,NA,NA,"ok",NA
"165->625",1950,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","165","Uruguay","GPH",71428.5714285714,"165",NA,NA,NA,NA,NA,"ok",NA
"155->315",1950,"315","Czechoslovakia","GPH","155","Chile","GPH",71428.5714285714,"155",NA,NA,NA,NA,NA,"ok",NA
"210->365",1950,"365","Russia (USSR)","GPH","210","Netherlands","GPH",178571.428571429,"210",NA,NA,NA,NA,NA,"ok",NA
"920->315",1950,"315","Czechoslovakia","GPH","920","New Zealand","GPH",1e+06,"920",NA,NA,NA,NA,NA,"ok",NA
"225->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","225","Switzerland","GPH",2250000,"225",NA,NA,NA,NA,NA,"ok",NA
"652->780",1950,"780","Sri Lanka (Ceylon)","GPH","652","Syria","GPH",250000,"652",NA,NA,NA,NA,NA,"ok",NA
"652->352",1950,"352","Cyprus","GPH","652","Syria","GPH",285714.285714286,"652",NA,NA,NA,NA,NA,"ok",NA
"652->380",1950,"380","Sweden","GPH","652","Syria","GPH",71428.5714285714,"652",NA,NA,NA,NA,NA,"ok",NA
"920->365",1950,"365","Russia (USSR)","GPH","920","New Zealand","GPH",1035714.28571429,"920",NA,NA,NA,NA,NA,"ok",NA
"305->345",1950,"345","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)","GPH","305","Austria","GPH",4357142.85714286,"305",NA,NA,NA,NA,NA,"ok",NA
"471->315",1950,"315","Czechoslovakia","GPH","471","Cameroun (French Cameroon)","GPH",107142.857142857,"471",NA,NA,NA,NA,NA,"ok",NA
"93->68",1950,"68","Netherlands Antilles","GPH","93","Nicaragua","GPH",35714.2857142857,"93",NA,NA,NA,NA,NA,"ok",NA
"225->315",1950,"315","Czechoslovakia","GPH","225","Switzerland","GPH",8428571.42857143,"225",NA,NA,NA,NA,NA,"ok",NA
"210->315",1950,"315","Czechoslovakia","GPH","210","Netherlands","GPH",4750000,"210",NA,NA,NA,NA,NA,"ok",NA
"305->315",1950,"315","Czechoslovakia","GPH","305","Austria","GPH",6642857.14285714,"305",NA,NA,NA,NA,NA,"ok",NA
"652->315",1950,"315","Czechoslovakia","GPH","652","Syria","GPH",107142.857142857,"652",NA,NA,NA,NA,NA,"ok",NA
