id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
901->200,1853,200,United Kingdom,GPH-AUTONOMOUS-CITED,901,New South Wales,GPH-AUTONOMOUS-CITED,2980763,901,,,,,,ok,
901->British Colonies,1853,British Colonies,British Colonies,RIC,901,New South Wales,GPH-AUTONOMOUS-CITED,1482660,901,,1482660,,20|21|30|31|51|54|110|231|338|420|451|452|561|564|590|720|750|780|902|903|904|906|920|1022|1023|1024|1028|1032|1048|1055|1063|1163|2249|4044|4050|4383|7501|8231|9004|9620,,split_failed_no_ratio,
901->2,1853,2,United States of America,GPH-AUTONOMOUS-CITED,901,New South Wales,GPH-AUTONOMOUS-CITED,3028,901,,,,,,ok,
901<-200,1853,901,New South Wales,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,4679435,901,,,,,,ok,
901<-British Colonies,1853,901,New South Wales,GPH-AUTONOMOUS-CITED,British Colonies,British Colonies,RIC,629179,901,,629179,,20|21|30|31|51|54|110|231|338|420|451|452|561|564|590|720|750|780|902|903|904|906|920|1022|1023|1024|1028|1032|1048|1055|1063|1163|2249|4044|4050|4383|7501|8231|9004|9620,,split_failed_no_ratio,
901<-2,1853,901,New South Wales,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,218795,901,,,,,,ok,
380<-385,1853,380,Sweden,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,240306.1224489796,380,,,,,,ok,
380<-375,1853,380,Sweden,GPH-AUTONOMOUS-CITED,375,Finland,GPH,37329.93197278912,380,,,,,,ignore_resolved,
380<-365,1853,380,Sweden,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,270748.29931972787,380,,,,,,ok,
380<-239,1853,380,Sweden,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,40391.15646258504,380,,,,,,ok,
380<-Hanover & Hanse Towns & Mecklenburg Schwerin,1853,380,Sweden,GPH-AUTONOMOUS-CITED,Hanover & Hanse Towns & Mecklenburg Schwerin,Hanover & Hanse Towns & Mecklenburg Schwerin,RIC,961139.4557823129,380,,961139.4557823129,,240|246|248|276|280,,ignore_resolved,
380<-390,1853,380,Sweden,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,179931.97278911565,380,,,,,,ok,
380<-210,1853,380,Sweden,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,33418.36734693878,380,,,,,,ok,
380<-211,1853,380,Sweden,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,8333.333333333334,380,,,,,,ok,
380<-200,1853,380,Sweden,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,482397.9591836735,380,,,,,,ok,
380<-220,1853,380,Sweden,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,40391.15646258504,380,,,,,,ok,
