id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,valueGeneratedBy,notes
2<-Spain (Atlantic Coast),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,70581.08192816399,2,,,,,,ignore_resolved,,
2<-Spain (Mediterranean Coast),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,168560.56332142337,2,,,,,,ignore_resolved,,
2<-Canary Is. & Tenerife,1833,2,United States of America,GPH-AUTONOMOUS-CITED,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,30942.978332184124,2,,,,,,ignore_resolved,,
2<-840,1833,2,United States of America,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,105413.40186798721,2,,,,,,ok,,
2<-40,1833,2,United States of America,GPH-AUTONOMOUS-CITED,40,Cuba,GPH-AUTONOMOUS-CITED,2038234.6058212668,2,,,,,,ok,,
2<-Spanish West Indies (other),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Spanish West Indies (other),Spanish West Indies (other),RIC,392679.3288618651,2,,,,,,ignore_resolved,,
2<-235,1833,2,United States of America,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,35560.5006372887,2,,,,,,ok,,
2<-401,1833,2,United States of America,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH-AUTONOMOUS-CITED,66727.05238304185,2,,,,,,ok,,
2<-400,1833,2,United States of America,GPH-AUTONOMOUS-CITED,400,Azores (Western Isles),GPH,5491.339142063144,2,,,,,,ignore_resolved,,
2<-402,1833,2,United States of America,GPH-AUTONOMOUS-CITED,402,Cape Verde,GPH-AUTONOMOUS-CITED,8215.382686642011,2,,,,,,ok,,
2<-325,1833,2,United States of America,GPH-AUTONOMOUS-CITED,325,Italy,GPH,208766.16728306067,2,,208766.16728306067,,324|335|337,,ignore_resolved,,
2<-3291,1833,2,United States of America,GPH-AUTONOMOUS-CITED,3291,Sicily,GPH,34625.46229549301,2,,,,,,ignore_resolved,,
2<-Fiume & Republic of St. Mark & Trieste,1833,2,United States of America,GPH-AUTONOMOUS-CITED,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,65737.06094987359,2,,,,,,ignore_resolved,,
2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),RIC,164241.62644434694,2,,164241.62644434694,,640|651|652,,ignore_resolved,,
2<-41,1833,2,United States of America,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,363580.0998767212,2,,,,,,ok,,
2<-70,1833,2,United States of America,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,1139350.5923650723,2,,,,,,ok,,
2<-89,1833,2,United States of America,GPH-AUTONOMOUS-CITED,89,United States of Central America,GPH-AUTONOMOUS-CITED,55943.500699972836,2,,,,,,ok,,
2<-91,1833,2,United States of America,GPH-AUTONOMOUS-CITED,91,Honduras,GPH,21232.16114001546,2,,,,,,ignore_resolved,,
2<-100,1833,2,United States of America,GPH-AUTONOMOUS-CITED,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,318565.3691050795,2,,,,,,ok,,
2<-140,1833,2,United States of America,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,1063476.671054556,2,,,,,,ok,,
2<-160,1833,2,United States of America,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,287744.62483545416,2,,,,,,ok,,
2<-155,1833,2,United States of America,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,69815.49969702668,2,,,,,,ok,,
2<-135,1833,2,United States of America,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,136783.05020999187,2,,,,,,ok,,
2<-Southern America (other),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Southern America (other),Southern America (other),RIC,3846.507448964667,2,,3846.507448964667,,101|130|145|150|165|1163,,split_failed_no_ratio,,
2<-710,1833,2,United States of America,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1575789.2977287448,2,,,,,,ok,,
2<-Asia (other),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Asia (other),Asia (other),RIC,56295.576589565186,2,,56295.576589565186,,630|670|672|678|690|692|694|696|700|705|721|730|740|741|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7575|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2<-Africa (other),1833,2,United States of America,GPH-AUTONOMOUS-CITED,Africa (other),Africa (other),RIC,92314.71614534361,2,,92314.71614534361,,403|411|413|432|433|450|451|483|500|511|516|517|520|530|540|541|570|572|580|600|615|616|698|4041|4042|4044|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4750|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5797|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6203|6251|6255,,split_failed_no_ratio,,
2<-Pacific Islands,1833,2,United States of America,GPH-AUTONOMOUS-CITED,Pacific Islands,Pacific Islands,RIC,4504.27296851167,2,,4504.27296851167,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2<-4,1833,2,United States of America,GPH-AUTONOMOUS-CITED,4,Hawaii (Sandwich Is.),GPH-AUTONOMOUS-CITED,228.58814434066738,2,,,,,,ok,,
2<-Unknown,1833,2,United States of America,GPH-AUTONOMOUS-CITED,Unknown,Unknown,RIC,378.4032261434631,2,,,,,,split_failed_error,,
2->365,1833,365,Russia (USSR),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,46748.573935936816,2,,,,,,ok,,
2->239,1833,239,Prussia,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,2677.0304435947264,2,,,,,,ok,,
2->Norway & Sweden,1833,Norway & Sweden,Norway & Sweden,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,51105.748135147,2,,51105.748135147,,380|385,,ignore_resolved,,
2->Swedish West Indies,1833,Swedish West Indies,Swedish West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,20928.76992833114,2,,,,,,ignore_resolved,,
2->390,1833,390,Denmark,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,37717.2527633256,2,,,,,,ok,,
2->5,1833,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,267383.35527278046,2,,,,,,ok,,
2->210,1833,210,Netherlands,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,341493.3450343718,2,,,,,,ok,,
2->850,1833,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,19610.104682504858,2,,,,,,ok,,
2->68,1833,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,60219.60341837481,2,,,,,,ok,,
2->115,1833,115,Surinam (Dutch Guiana),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,19330.74238910132,2,,,,,,ignore_resolved,,
2->211,1833,211,Belgium,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,134585.34444931988,2,,,,,,ok,,
2->200,1833,200,United Kingdom,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,6181214.191688084,2,,,,,,ok,,
2->Scotland,1833,Scotland,Scotland,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,247909.27516245638,2,,,,,,ignore_resolved,,
2->205,1833,205,Ireland,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,25174.36636787229,2,,,,,,ignore_resolved,,
2->231,1833,231,Gibraltar,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,119742.57715372239,2,,,,,,ok,,
2->338,1833,338,Malta,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,10620.363985875176,2,,,,,,ok,,
2->British East Indies,1833,British East Indies,British East Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,28449.40345598529,2,,28449.40345598529,,750|780|7501,,split_failed_no_ratio,,
2->British West Indies,1833,British West Indies,British West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,366556.969431037,2,,366556.969431037,,30|31|51|53|54|55|56|57|58|59|1048|1049|1055|1061|1062|1063|1075|1076,,split_failed_no_ratio,,
2->110,1833,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,992.9166927850562,2,,,,,,ok,,
2->British America,1833,British America,British America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,917294.7616958148,2,,917294.7616958148,,21|1022|1023|1024|1025|1026,,split_failed_no_ratio,,
2->561,1833,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,1580.058087298105,2,,,,,,ok,,
2->4050,1833,4050,St. Helena,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,1641.0706450197456,2,,,,,,ok,,
2->Germany (Zollverein) (other) & Hanse Towns,1833,Germany (Zollverein) (other) & Hanse Towns,Germany (Zollverein) (other) & Hanse Towns,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,440483.5036252325,2,,440483.5036252325,,241|242|243|245|246|248|258|259|261|262|264|266|267|268|269|270|271|272|273|275|276|277,,split_failed_no_ratio,,
2->France (Atlantic Coast),1833,France (Atlantic Coast),France (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,2041347.4999477633,2,,,,,,ignore_resolved,,
2->France (Mediterranean Coast),1833,France (Mediterranean Coast),France (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,216656.84615223887,2,,,,,,ignore_resolved,,
2->Mauritius & Reunion (Bourbon I.),1833,Mauritius & Reunion (Bourbon I.),Mauritius & Reunion (Bourbon I.),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,1376.1257025846758,2,,1376.1257025846758,,585|590,,ignore_resolved,,
2->French West Indies,1833,French West Indies,French West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,128234.81476838213,2,,128234.81476838213,,65|66,,ignore_resolved,,
2->120,1833,120,French Guiana,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,980.5888129714369,2,,,,,,ok,,
2->Spain (Atlantic Coast),1833,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,42127.70847698447,2,,,,,,ignore_resolved,,
2->Spain (Mediterranean Coast),1833,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,28448.14977329238,2,,,,,,ignore_resolved,,
2->Canary Is. & Tenerife,1833,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,5080.131218788525,2,,,,,,ignore_resolved,,
2->840,1833,840,Philippines,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,213.33500491025723,2,,,,,,ok,,
2->40,1833,40,Cuba,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,828707.8710378404,2,,,,,,ok,,
2->Spanish West Indies (other),1833,Spanish West Indies (other),Spanish West Indies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,82323.491924194,2,,,,,,ignore_resolved,,
2->235,1833,235,Portugal,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,15318.53987755699,2,,,,,,ok,,
2->401,1833,401,Madeira Isles,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,24935.957709103826,2,,,,,,ok,,
2->400,1833,400,Azores (Western Isles),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,3841.9106124239956,2,,,,,,ignore_resolved,,
2->402,1833,402,Cape Verde,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,33856.32796339247,2,,,,,,ok,,
2->325,1833,325,Italy,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,14702.354833991518,2,,14702.354833991518,,324|335|337,,ignore_resolved,,
2->3291,1833,3291,Sicily,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,1279.3831881150882,2,,,,,,ignore_resolved,,
2->Fiume & Republic of St. Mark & Trieste,1833,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,30614.304519526107,2,,,,,,ignore_resolved,,
2->Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),1833,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,34937.62928602771,2,,34937.62928602771,,640|651|652,,ignore_resolved,,
2->41,1833,41,Haiti,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,239831.37967780355,2,,,,,,ok,,
2->70,1833,70,Mexico,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,344619.402829144,2,,,,,,ok,,
2->89,1833,89,United States of Central America,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,55947.67964228254,2,,,,,,ok,,
2->91,1833,91,Honduras,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,14735.368478238159,2,,,,,,ignore_resolved,,
2->100,1833,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,91933.38765958336,2,,,,,,ok,,
2->140,1833,140,Brazil,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,517051.1293591592,2,,,,,,ok,,
2->160,1833,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,103301.57337177961,2,,,,,,ok,,
2->155,1833,155,Chile,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,152560.64690026955,2,,,,,,ok,,
2->Southern America (other),1833,Southern America (other),Southern America (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,25293.048329467812,2,,25293.048329467812,,101|130|145|150|165|1163,,split_failed_no_ratio,,
2->710,1833,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,112366.32608286843,2,,,,,,ok,,
2->Europe,1833,Europe,Europe,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,9492.467456486764,2,,9492.467456486764,,11|212|221|223|225|232|240|244|247|250|251|252|253|254|257|274|280|327|331|341|342|350|395|2003|2004|2111|2246|2247|2248|2249|2333|2901|2902|2903|3271|3327|3349|3361|3362|3504|3654|3761|3762,,split_failed_no_ratio,,
2->Asia (other),1833,Asia (other),Asia (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,12568.586890657974,2,,12568.586890657974,,630|670|672|678|690|692|694|696|700|705|721|730|740|741|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7575|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2->Africa (other),1833,Africa (other),Africa (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,44970.01608892789,2,,44970.01608892789,,403|411|413|432|433|450|451|483|500|511|516|517|520|530|540|541|570|572|580|600|615|616|698|4041|4042|4044|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4750|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5797|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6203|6251|6255,,split_failed_no_ratio,,
2->West Indies (other),1833,West Indies (other),West Indies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,73771.07754027456,2,,73771.07754027456,,42|1032|1058,,split_failed_no_ratio,,
2->Pacific Islands,1833,Pacific Islands,Pacific Islands,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,11137.925990931695,2,,11137.925990931695,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2->North Western America,1833,North Western America,North Western America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,4657.849098393197,2,,4657.849098393197,,3|1016|10200,,split_failed_no_ratio,,
Bengal<-200,1833,Bengal,Bengal,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,1334456.5361019347,Bengal,,,,,,ignore_resolved,,
Bengal<-220,1833,Bengal,Bengal,RIC,220,France,GPH-AUTONOMOUS-CITED,94601.69891458235,Bengal,,,,,,ignore_resolved,,
Bengal<-380,1833,Bengal,Bengal,RIC,380,Sweden,GPH-AUTONOMOUS-CITED,5438.980651250589,Bengal,,,,,,ignore_resolved,,
Bengal<-Northern America,1833,Bengal,Bengal,RIC,Northern America,Northern America,RIC,25898.8201982067,Bengal,,,,,,ignore_resolved,,
Bengal<-140,1833,Bengal,Bengal,RIC,140,Brazil,GPH-AUTONOMOUS-CITED,1793.7706465313827,Bengal,,,,,,ignore_resolved,,
Bengal<-780,1833,Bengal,Bengal,RIC,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,2075.979235488438,Bengal,,,,,,ignore_resolved,,
Bengal<-561,1833,Bengal,Bengal,RIC,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,308.73053327041055,Bengal,,,,,,ignore_resolved,,
Bengal<-Mauritius & Reunion (Bourbon I.),1833,Bengal,Bengal,RIC,Mauritius & Reunion (Bourbon I.),Mauritius & Reunion (Bourbon I.),RIC,20041.43463898065,Bengal,,,,,,ignore_resolved,,
Bengal<-901,1833,Bengal,Bengal,RIC,901,New South Wales,GPH-AUTONOMOUS-CITED,2827.654554034922,Bengal,,,,,,ignore_resolved,,
Bengal<-Arabia & Persian Gulf,1833,Bengal,Bengal,RIC,Arabia & Persian Gulf,Arabia & Persian Gulf,RIC,39970.1746106654,Bengal,,,,,,ignore_resolved,,
Bengal<-Eastern Asia (other) & Penang,1833,Bengal,Bengal,RIC,Eastern Asia (other) & Penang,Eastern Asia (other) & Penang,RIC,78258.89570552147,Bengal,,,,,,ignore_resolved,,
Bengal<-Java,1833,Bengal,Bengal,RIC,Java,Java,RIC,709.1080698442661,Bengal,,,,,,ignore_resolved,,
Bengal<-710,1833,Bengal,Bengal,RIC,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,95155.26191599811,Bengal,,,,,,ignore_resolved,,
Bengal<-Bago (Pegu),1833,Bengal,Bengal,RIC,Bago (Pegu),Bago (Pegu),RIC,20252.57196790939,Bengal,,,,,,ignore_resolved,,
Bengal<-781,1833,Bengal,Bengal,RIC,781,Maldive Islands,GPH-AUTONOMOUS-CITED,8578.857951864085,Bengal,,,,,,ignore_resolved,,
Bengal<-Sumatra,1833,Bengal,Bengal,RIC,Sumatra,Sumatra,RIC,294.66729589428974,Bengal,,,,,,ignore_resolved,,
Chennai (Madras)<-200,1833,Chennai (Madras),Chennai (Madras),RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,179362.43511090137,Chennai (Madras),,,,,,ignore_resolved,,
Chennai (Madras)<-220,1833,Chennai (Madras),Chennai (Madras),RIC,220,France,GPH-AUTONOMOUS-CITED,23885.134497404433,Chennai (Madras),,,,,,ignore_resolved,,
Chennai (Madras)<-Northern America,1833,Chennai (Madras),Chennai (Madras),RIC,Northern America,Northern America,RIC,2128.2680509674374,Chennai (Madras),,,,,,ignore_resolved,,
Chennai (Madras)<-751,1833,Chennai (Madras),Chennai (Madras),RIC,751,French India,GPH-AUTONOMOUS-CITED,31955.26191599811,Chennai (Madras),,,,,,ignore_resolved,,
