id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
355->3551,1883,3551,Eastern Rumelia,GPH-AUTONOMOUS-CITED,,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,314450.0019816892,355,,,,,,ok,
355->325,1883,325,Italy,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,13937.021917482462,355,,,,,,ok,
355->360,1883,360,Romania,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,352356.1095477785,355,,,,,,ok,
355->365,1883,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,1119.020252863541,355,,,,,,ok,
355->2,1883,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,18045.57885141294,355,,,,,,ok,
355->640,1883,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,379359.99365859455,355,,,,,,ok,
355->220,1883,220,France,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,129176.13253537314,355,,,,,,ok,
355<-3551,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,3551,Eastern Rumelia,GPH-AUTONOMOUS-CITED,,,,48409.5755221751,355,,,,,,ok,
355<-325,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,71916.96722286077,355,,,,,,ok,
355<-360,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,360,Romania,GPH-AUTONOMOUS-CITED,1,,,128092.30708255716,355,,,,,,ok,
355<-365,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,84767.86492806468,355,,,,,,ok,
355<-2,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,30791.72446593476,355,,,,,,ok,
355<-342,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,342,Kingdom of Serbia,GPH-AUTONOMOUS-CITED,1,,,23749.23704966113,355,,,,,,ok,
355<-640,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1,,,211257.10435575282,355,,,,,,ok,
355<-220,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,109285.36324362886,355,,,,,,ok,
355<-210,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,2057.548254131822,355,,,,,,ok,
355<-225,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,23136.34021640046,355,,,,,,ok,
355<-300,1883,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,605443.6605762752,355,,,,,,ok,
