id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
310<-385,1936,310,Hungary,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,70667.40591062173,310,,,,,,ok,
310<-380,1936,310,Hungary,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,106416.102021448,310,,,,,,ok,
310<-290,1936,310,Hungary,GPH-AUTONOMOUS-CITED,290,Poland,GPH-AUTONOMOUS-CITED,271642.66265307786,310,,,,,,ok,
310<-291,1936,310,Hungary,GPH-AUTONOMOUS-CITED,291,Danzig (Free City of Danzig),GPH-AUTONOMOUS-CITED,237.13894600879777,310,,,,,,ok,
310<-365,1936,310,Hungary,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,88097.11844226837,310,,,,,,ok,
310<-368,1936,310,Hungary,GPH-AUTONOMOUS-CITED,368,Lithuania,GPH-AUTONOMOUS-CITED,10493.398360889301,310,,,,,,ok,
310<-366,1936,310,Hungary,GPH-AUTONOMOUS-CITED,366,Estonia,GPH-AUTONOMOUS-CITED,2134.25051407918,310,,,,,,ok,
310<-367,1936,310,Hungary,GPH-AUTONOMOUS-CITED,367,Latvia,GPH-AUTONOMOUS-CITED,2252.819987083579,310,,,,,,ok,
310<-375,1936,310,Hungary,GPH-AUTONOMOUS-CITED,375,Finland,GPH-AUTONOMOUS-CITED,51755.574966420114,310,,,,,,ok,
310<-355,1936,310,Hungary,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,171273.60375485418,310,,,,,,ok,
310<-339,1936,310,Hungary,GPH-AUTONOMOUS-CITED,339,Albania,GPH-AUTONOMOUS-CITED,474.27789201759555,310,,,,,,ok,
310<-350,1936,310,Hungary,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,107601.79675149199,310,,,,,,ok,
310<-338,1936,310,Hungary,GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,474.27789201759555,310,,,,,,ok,
310<-640,1936,310,Hungary,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,116020.2293348043,310,,,,,,ok,
310<-652,1936,310,Hungary,GPH-AUTONOMOUS-CITED,652,Syria,GPH-AUTONOMOUS-CITED,1304.2642030483878,310,,,,,,ok,
310<-665,1936,310,Hungary,GPH-AUTONOMOUS-CITED,665,Palestine,GPH-AUTONOMOUS-CITED,5987.758386722144,310,,,,,,ok,
310<-British Arabia,1936,310,Hungary,GPH-AUTONOMOUS-CITED,British Arabia,British Arabia,RIC,4387.070501162759,310,,,,,,split_failed_error,
310<-645,1936,310,Hungary,GPH-AUTONOMOUS-CITED,645,Iraq (Mesopotamia),GPH-AUTONOMOUS-CITED,948.5557840351911,310,,,,,,ok,
310<-630,1936,310,Hungary,GPH-AUTONOMOUS-CITED,630,Iran (Persia),GPH-AUTONOMOUS-CITED,6402.75154223754,310,,,,,,ok,
310<-750,1936,310,Hungary,GPH-AUTONOMOUS-CITED,750,India,GPH-AUTONOMOUS-CITED,482755.6093374101,310,,,,,,ok,
310<-850,1936,310,Hungary,GPH-AUTONOMOUS-CITED,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,15591.885700078454,310,,,,,,ok,
310<-710,1936,310,Hungary,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,12568.364138466282,310,,,,,,ok,
310<-740,1936,310,Hungary,GPH-AUTONOMOUS-CITED,740,Japan,GPH-AUTONOMOUS-CITED,5809.904177215545,310,,,,,,ok,
310<-651,1936,310,Hungary,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,360806.9063523858,310,,,,,,ok,
310<-615,1936,310,Hungary,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,533.562628519795,310,,,,,,ok,
310<-600,1936,310,Hungary,GPH-AUTONOMOUS-CITED,600,Morocco,GPH-AUTONOMOUS-CITED,50866.30391888712,310,,,,,,ok,
310<-French Africa (other),1936,310,Hungary,GPH-AUTONOMOUS-CITED,French Africa (other),French Africa (other),RIC,15236.177281065256,310,,15236.177281065256,,430|480|522|580|585|5813,,split_failed_no_ratio,
310<-Spanish Africa,1936,310,Hungary,GPH-AUTONOMOUS-CITED,Spanish Africa,Spanish Africa,RIC,652.1321015241939,310,,652.1321015241939,,411|605|6090,,split_failed_no_ratio,
310<-Belgian Africa,1936,310,Hungary,GPH-AUTONOMOUS-CITED,Belgian Africa,Belgian Africa,RIC,98294.09312064668,310,,,,,,ignore_resolved,
310<-560,1936,310,Hungary,GPH-AUTONOMOUS-CITED,560,South Africa,GPH-AUTONOMOUS-CITED,25551.72143244796,310,,,,,,ok,
310<-British Africa,1936,310,Hungary,GPH-AUTONOMOUS-CITED,British Africa,British Africa,RIC,15354.746754069656,310,,15354.746754069656,,420|452|475|501|552|570|590|591|4050,,split_failed_no_ratio,
310<-530,1936,310,Hungary,GPH-AUTONOMOUS-CITED,530,Ethiopia (Abyssinia),GPH-AUTONOMOUS-CITED,1007.8405205373905,310,,,,,,ok,
310<-British Northern America,1936,310,Hungary,GPH-AUTONOMOUS-CITED,British Northern America,British Northern America,RIC,11441.954144924492,310,,,,,,ignore_resolved,
310<-America,1936,310,Hungary,GPH-AUTONOMOUS-CITED,America,America,RIC,1376947.2900000843,310,,1376947.2900000843,,2|3|5|6|10|20|65|66|80|96|110|120|1029|1032|1033|1040|1044|1072|1087|1088|1094|1101|1102|1103|1104|1106|1111|1151|1152|1153|1154|1163|1164|1201|1409|restOfTheWorld,,split_failed_no_ratio,
310<-70,1936,310,Hungary,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,2964.236825109972,310,,,,,,ok,
310<-41,1936,310,Hungary,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,118.56947300439889,310,,,,,,ok,
310<-42,1936,310,Hungary,GPH-AUTONOMOUS-CITED,42,Dominican Republic (Santo Domingo),GPH-AUTONOMOUS-CITED,118.56947300439889,310,,,,,,ok,
310<-90,1936,310,Hungary,GPH-AUTONOMOUS-CITED,90,Guatemala,GPH-AUTONOMOUS-CITED,237.13894600879777,310,,,,,,ok,
310<-100,1936,310,Hungary,GPH-AUTONOMOUS-CITED,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,1600.687885559385,310,,,,,,ok,
310<-101,1936,310,Hungary,GPH-AUTONOMOUS-CITED,101,Venezuela,GPH-AUTONOMOUS-CITED,1126.4099935417894,310,,,,,,ok,
310<-135,1936,310,Hungary,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,8833.425738827716,310,,,,,,ok,
310<-140,1936,310,Hungary,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,27389.548264016143,310,,,,,,ok,
310<-155,1936,310,Hungary,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,118.56947300439889,310,,,,,,ok,
310<-165,1936,310,Hungary,GPH-AUTONOMOUS-CITED,165,Uruguay,GPH-AUTONOMOUS-CITED,24543.880911910568,310,,,,,,ok,
310<-150,1936,310,Hungary,GPH-AUTONOMOUS-CITED,150,Paraguay,GPH-AUTONOMOUS-CITED,770.7015745285927,310,,,,,,ok,
310<-160,1936,310,Hungary,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,234293.2786566922,310,,,,,,ok,
310<-900,1936,310,Hungary,GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,4683.494183673756,310,,,,,,ok,
310<-920,1936,310,Hungary,GPH-AUTONOMOUS-CITED,920,New Zealand,GPH-AUTONOMOUS-CITED,2845.667352105573,310,,,,,,ok,
310->305,1936,305,Austria,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,5155163.547285255,310,,,,,,ok,
310->315,1936,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1198796.656810975,310,,,,,,ok,
310->360,1936,360,Romania,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1443701.9033015608,310,,,,,,ok,
310->345,1936,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,695232.1049612928,310,,,,,,ok,
310->Hanse Towns,1936,Hanse Towns,Hanse Towns,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,104459.70571687541,310,,,,,,ignore_resolved,
310->255,1936,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6829483.075580372,310,,,,,,ok,
310->212,1936,212,Luxemburg,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6284.182069233141,310,,,,,,ok,
310->225,1936,225,Switzerland,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1777712.1087549524,310,,,,,,ok,
310->3343,1936,3343,Fiume,GPH,310,Hungary,GPH-AUTONOMOUS-CITED,2134.25051407918,310,,,,,,ignore_resolved,
310->326,1936,326,Trieste,GPH,310,Hungary,GPH-AUTONOMOUS-CITED,48672.76866830574,310,,,,,,ignore_resolved,
310->325,1936,325,Italy,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,3888782.2908617724,310,,,,,,ok,
310->220,1936,220,France,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,569785.6025226389,310,,,,,,ok,
310->230,1936,230,Spain,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,46657.08762723096,310,,,,,,ok,
310->235,1936,235,Portugal,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,38179.37030741644,310,,,,,,ok,
310->211,1936,211,Belgium,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,533621.9132562971,310,,,,,,ok,
310->210,1936,210,Netherlands,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,404677.6113640134,310,,,,,,ok,
310->200,1936,200,United Kingdom,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,2609595.531353815,310,,,,,,ok,
310->205,1936,205,Ireland,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,30768.77824464151,310,,,,,,ok,
310->390,1936,390,Denmark,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,82050.07531904403,310,,,,,,ok,
310->385,1936,385,Norway,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,180581.3073856995,310,,,,,,ok,
310->380,1936,380,Sweden,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,387366.4683053712,310,,,,,,ok,
310->290,1936,290,Poland,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,229431.93026351184,310,,,,,,ok,
310->291,1936,291,Danzig (Free City of Danzig),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,652.1321015241939,310,,,,,,ok,
310->365,1936,365,Russia (USSR),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,7410.59206277493,310,,,,,,ok,
310->368,1936,368,Lithuania,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,20927.511985276404,310,,,,,,ok,
310->366,1936,366,Estonia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1956.3963045725816,310,,,,,,ok,
310->367,1936,367,Latvia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,3616.3689266341657,310,,,,,,ok,
310->375,1936,375,Finland,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,104103.99729786222,310,,,,,,ok,
310->395,1936,395,Iceland,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,118.56947300439889,310,,,,,,ok,
310->355,1936,355,Bulgaria,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,115012.38881426692,310,,,,,,ok,
310->339,1936,339,Albania,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,26144.568797469954,310,,,,,,ok,
310->350,1936,350,Greece,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,490936.9029747136,310,,,,,,ok,
310->231,1936,231,Gibraltar,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1007.8405205373905,310,,,,,,ok,
310->338,1936,338,Malta,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,11738.37782743549,310,,,,,,ok,
310->640,1936,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,108550.35253552717,310,,,,,,ok,
310->3353,1936,3353,Dodecanese Is. (Aegean Is.),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,9189.134157840914,310,,,,,,ok,
310->352,1936,352,Cyprus,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,12212.655719453085,310,,,,,,ok,
310->652,1936,652,Syria,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,59284.73650219944,310,,,,,,ok,
310->665,1936,665,Palestine,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,124379.37718161443,310,,,,,,ok,
310->British Arabia,1936,British Arabia,British Arabia,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,1541.4031490571854,310,,,,,,split_failed_error,
310->645,1936,645,Iraq (Mesopotamia),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,12805.50308447508,310,,,,,,ok,
310->630,1936,630,Iran (Persia),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,43100.003437098996,310,,,,,,ok,
310->750,1936,750,India,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,158942.3785623967,310,,,,,,ok,
310->720,1936,720,Hong Kong,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1363.5489395505872,310,,,,,,ok,
310->800,1936,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6284.182069233141,310,,,,,,ok,
310->850,1936,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,69600.28065358214,310,,,,,,ok,
310->French Asia (other),1936,French Asia (other),French Asia (other),RIC,310,Hungary,GPH-AUTONOMOUS-CITED,3438.5147171275676,310,,3438.5147171275676,,751|810|6403|8151,,split_failed_no_ratio,
310->840,1936,840,Philippines,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6224.897332730941,310,,,,,,ok,
310->710,1936,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,62901.10542883361,310,,,,,,ok,
310->7111,1936,7111,Manchuria,GPH,310,Hungary,GPH-AUTONOMOUS-CITED,2786.382615603374,310,,,,,,ignore_resolved,
310->740,1936,740,Japan,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,26796.700898994146,310,,,,,,ok,
310->651,1936,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,557572.9468031857,310,,,,,,ok,
310->6203,1936,6203,Tripolitania (Regency of Tripoli),GPH,310,Hungary,GPH-AUTONOMOUS-CITED,3142.0910346165706,310,,,,,,ignore_resolved,
310->616,1936,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,26855.98563549635,310,,,,,,ok,
310->615,1936,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,15117.607808060857,310,,,,,,ok,
310->600,1936,600,Morocco,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,48850.62287781234,310,,,,,,ok,
310->French Africa (other),1936,French Africa (other),French Africa (other),RIC,310,Hungary,GPH-AUTONOMOUS-CITED,7825.585218290326,310,,7825.585218290326,,430|480|522|580|585|5813,,split_failed_no_ratio,
310->Spanish Africa,1936,Spanish Africa,Spanish Africa,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,296.4236825109972,310,,296.4236825109972,,411|605|6090,,split_failed_no_ratio,
310->Portuguese Africa,1936,Portuguese Africa,Portuguese Africa,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,4209.21629165616,310,,4209.21629165616,,402|403|404|540|541,,split_failed_no_ratio,
310->Belgian Africa,1936,Belgian Africa,Belgian Africa,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,237.13894600879777,310,,,,,,ignore_resolved,
310->560,1936,560,South Africa,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,142698.36076079405,310,,,,,,ok,
310->British Africa,1936,British Africa,British Africa,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,21342.5051407918,310,,21342.5051407918,,420|452|475|501|552|570|590|591|4050,,split_failed_no_ratio,
310->Italian Africa (other),1936,Italian Africa (other),Italian Africa (other),RIC,310,Hungary,GPH-AUTONOMOUS-CITED,2489.9589330923764,310,,2489.9589330923764,,531|5200|5201,,split_failed_no_ratio,
310->450,1936,450,Liberia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,414.9931555153961,310,,,,,,ok,
310->British Northern America,1936,British Northern America,British Northern America,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,15236.177281065256,310,,,,,,ignore_resolved,
310->America,1936,America,America,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,786471.3144381777,310,,786471.3144381777,,2|3|5|6|10|20|65|66|80|96|110|120|1029|1032|1033|1040|1044|1072|1087|1088|1094|1101|1102|1103|1104|1106|1111|1151|1152|1153|1154|1163|1164|1201|1409|restOfTheWorld,,split_failed_no_ratio,
310->70,1936,70,Mexico,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,21401.789877294,310,,,,,,ok,
310->40,1936,40,Cuba,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6877.029434255135,310,,,,,,ok,
310->41,1936,41,Haiti,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,474.27789201759555,310,,,,,,ok,
310->British West Indies,1936,British West Indies,British West Indies,RIC,310,Hungary,GPH-AUTONOMOUS-CITED,3082.8062981143707,310,,3082.8062981143707,,30|31|51|52|53|1055|1063,,split_failed_no_ratio,
310->1065,1936,1065,Curacao,GPH,310,Hungary,GPH-AUTONOMOUS-CITED,2015.681041074781,310,,,,,,ignore_resolved,
310->92,1936,92,El Salvador,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,533.562628519795,310,,,,,,ok,
310->90,1936,90,Guatemala,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,2252.819987083579,310,,,,,,ok,
310->91,1936,91,Honduras,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,1126.4099935417894,310,,,,,,ok,
310->93,1936,93,Nicaragua,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,59.28473650219944,310,,,,,,ok,
310->95,1936,95,Panama,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6699.1752247485365,310,,,,,,ok,
310->94,1936,94,Costa Rica,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,2964.236825109972,310,,,,,,ok,
310->100,1936,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,10967.676252906896,310,,,,,,ok,
310->115,1936,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,474.27789201759555,310,,,,,,ok,
310->101,1936,101,Venezuela,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,13161.211503488275,310,,,,,,ok,
310->130,1936,130,Ecuador,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6580.605751744138,310,,,,,,ok,
310->135,1936,135,Peru,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,11856.947300439888,310,,,,,,ok,
310->140,1936,140,Brazil,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,13339.065712994874,310,,,,,,ok,
310->145,1936,145,Bolivia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,4387.070501162759,310,,,,,,ok,
310->155,1936,155,Chile,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,3853.507872642964,310,,,,,,ok,
310->165,1936,165,Uruguay,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,28812.381940068928,310,,,,,,ok,
310->150,1936,150,Paraguay,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,237.13894600879777,310,,,,,,ok,
310->160,1936,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,348475.6811599283,310,,,,,,ok,
310->900,1936,900,Australia,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,16421.872011109244,310,,,,,,ok,
310->920,1936,920,New Zealand,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,6936.314170757335,310,,,,,,ok,
310->4,1936,4,Hawaii (Sandwich Is.),GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,237.13894600879777,310,,,,,,ok,
58<-200,1936,58,Antigua and Barbuda (Antigua),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,104450,58,,,,,,ignore_duplicate,
58<-British Northern America,1936,58,Antigua and Barbuda (Antigua),GPH,British Northern America,British Northern America,RIC,36511,58,,,,,,ignore_duplicate,
58<-British Colonies (other),1936,58,Antigua and Barbuda (Antigua),GPH,British Colonies (other),British Colonies (other),RIC,27218,58,,,,,,ignore_duplicate,
58<-2,1936,58,Antigua and Barbuda (Antigua),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,37698,58,,,,,,ignore_duplicate,
60<-200,1936,60,St. Kitts-Nevis,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,101370,60,,,,,,ignore_duplicate,
60<-British Northern America,1936,60,St. Kitts-Nevis,GPH,British Northern America,British Northern America,RIC,54929,60,,,,,,ignore_duplicate,
60<-British Colonies (other),1936,60,St. Kitts-Nevis,GPH,British Colonies (other),British Colonies (other),RIC,33089,60,,,,,,ignore_duplicate,
60<-2,1936,60,St. Kitts-Nevis,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,36876,60,,,,,,ignore_duplicate,
54<-200,1936,54,Dominica,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,45538,54,,,,,,ignore_duplicate,
54<-British Northern America,1936,54,Dominica,GPH,British Northern America,British Northern America,RIC,21735,54,,,,,,ignore_duplicate,
54<-British Colonies (other),1936,54,Dominica,GPH,British Colonies (other),British Colonies (other),RIC,18337,54,,,,,,ignore_duplicate,
54<-2,1936,54,Dominica,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,11657,54,,,,,,ignore_duplicate,
59<-200,1936,59,Montserrat,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,21838,59,,,,,,ignore_duplicate,
59<-20,1936,59,Montserrat,GPH,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,18349,59,,,,,,ignore_duplicate,
59<-British Colonies (other),1936,59,Montserrat,GPH,British Colonies (other),British Colonies (other),RIC,5539,59,,,,,,ignore_duplicate,
59<-2,1936,59,Montserrat,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,6993,59,,,,,,ignore_duplicate,
