"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"620->390",1970,"390","Denmark","GPH","620","Libya","GPH",7958333.33333333,"620",NA,NA,NA,NA,NA,"ok",NA
"625->900",1970,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",199166.666666667,"625",NA,NA,NA,NA,NA,"ok",NA
"625->380",1970,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",395000,"625",NA,NA,NA,NA,NA,"ok",NA
"625->310",1970,"310","Hungary","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1787916.66666667,"625",NA,NA,NA,NA,NA,"ok",NA
"625->360",1970,"360","Romania","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",357916.666666667,"625",NA,NA,NA,NA,NA,"ok",NA
"451->380",1970,"380","Sweden","GPH","451","Sierra Leone","GPH",4583.33333333333,"451",NA,NA,NA,NA,NA,"ok",NA
"645->694",1970,"694","Qatar","GPH","645","Iraq (Mesopotamia)","GPH",41666.6666666667,"645",NA,NA,NA,NA,NA,"ok",NA
"10->350",1970,"350","Greece","GPH","10","Greenland","GPH",217083.333333333,"10",NA,NA,NA,NA,NA,"ok",NA
"990->200",1970,"200","United Kingdom","GPH","990","Samoa (Western Samoa) (German Samoa)","GPH",83333.3333333333,"990",NA,NA,NA,NA,NA,"ok",NA
"395->451",1970,"451","Sierra Leone","GPH","395","Iceland","GPH",416.666666666667,"395",NA,NA,NA,NA,NA,"ok",NA
"395->551",1970,"551","Zambia (Northern Rhodesia)","GPH","395","Iceland","GPH",416.666666666667,"395",NA,NA,NA,NA,NA,"ok",NA
"395->101",1970,"101","Venezuela","GPH","395","Iceland","GPH",7916.66666666667,"395",NA,NA,NA,NA,NA,"ok",NA
"811->830",1970,"830","Singapore","GPH","811","Cambodia (Kampuchea)","GPH",1433333.33333333,"811",NA,NA,NA,NA,NA,"ok",NA
"395->471",1970,"471","Cameroun (French Cameroon)","GPH","395","Iceland","GPH",65000,"395",NA,NA,NA,NA,NA,"ok",NA
"666->439",1970,"439","Burkina Faso (Upper Volta)","GPH","666","Israel","GPH",12500,"666",NA,NA,NA,NA,NA,"ok",NA
"110->93",1970,"93","Nicaragua","GPH","110","Guyana (British Guiana)","GPH",5833.33333333333,"110",NA,NA,NA,NA,NA,"ok",NA
"230->265",1970,"265","German Democratic Republic","GPH","230","Spain","GPH",3320833.33333333,"230",NA,NA,NA,NA,NA,"ok",NA
"450->461",1970,"461","Togo (French Togoland)","GPH","450","Liberia","GPH",13750,"450",NA,NA,NA,NA,NA,"ok",NA
"450->651",1970,"651","Egypt Arab Republic (Egypt)","GPH","450","Liberia","GPH",20833.3333333333,"450",NA,NA,NA,NA,NA,"ok",NA
"450->900",1970,"900","Australia","GPH","450","Liberia","GPH",833.333333333333,"450",NA,NA,NA,NA,NA,"ok",NA
"450->436",1970,"436","Niger","GPH","450","Liberia","GPH",416.666666666667,"450",NA,NA,NA,NA,NA,"ok",NA
"800->68",1970,"68","Netherlands Antilles","GPH","800","Thailand (Siam)","GPH",4166.66666666667,"800",NA,NA,NA,NA,NA,"ok",NA
"380->490",1970,"490","Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)","GPH","380","Sweden","GPH",2083333.33333333,"380",NA,NA,NA,NA,NA,"ok",NA
"483->620",1970,"620","Libya","GPH","483","Chad","GPH",107083.333333333,"483",NA,NA,NA,NA,NA,"ok",NA
"450->666",1970,"666","Israel","GPH","450","Liberia","GPH",97500,"450",NA,NA,NA,NA,NA,"ok",NA
"450->375",1970,"375","Finland","GPH","450","Liberia","GPH",1666.66666666667,"450",NA,NA,NA,NA,NA,"ok",NA
"390->678",1970,"678","Yemen Arab Republic (North Yemen) (Kingdom of Yemen)","GPH","390","Denmark","GPH",258333.333333333,"390",NA,NA,NA,NA,NA,"ok",NA
