"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"630->461",2010,"461","Togo (French Togoland)","GPH","630","Iran (Persia)","GPH",11312.9032258065,"630",NA,NA,NA,NA,NA,"ok",NA
"94->910",2010,"910","Papua New Guinea","GPH","94","Costa Rica","GPH",49889.0322580645,"94",NA,NA,NA,NA,NA,"ok",NA
"439->815",2010,"815","Vietnam","GPH","439","Burkina Faso (Upper Volta)","GPH",717274.838709677,"439",NA,NA,NA,NA,NA,"ok",NA
"439->355",2010,"355","Bulgaria","GPH","439","Burkina Faso (Upper Volta)","GPH",11651.6129032258,"439",NA,NA,NA,NA,NA,"ok",NA
"439->404",2010,"404","Guinea-Bissau (Portuguese Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",1316.12903225806,"439",NA,NA,NA,NA,NA,"ok",NA
"439->713",2010,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",63747.0967741935,"439",NA,NA,NA,NA,NA,"ok",NA
"439->360",2010,"360","Romania","GPH","439","Burkina Faso (Upper Volta)","GPH",921.290322580645,"439",NA,NA,NA,NA,NA,"ok",NA
"439->370",2010,"370","Belarus (Byelorussia)","GPH","439","Burkina Faso (Upper Volta)","GPH",294.193548387097,"439",NA,NA,NA,NA,NA,"ok",NA
"780->935",2010,"935","Vanuatu (New Hebrides)","GPH","780","Sri Lanka (Ceylon)","GPH",18096.7741935484,"780",NA,NA,NA,NA,NA,"ok",NA
"316->57",2010,"57","St. Vincent and the Grenadines","GPH","316","Czech Republic","GPH",35405.8064516129,"316",NA,NA,NA,NA,NA,"ok",NA
"439->516",2010,"516","Burundi","GPH","439","Burkina Faso (Upper Volta)","GPH",64010.3225806452,"439",NA,NA,NA,NA,NA,"ok",NA
"316->983",2010,"983","Marshall Is.","GPH","316","Czech Republic","GPH",3106867.74193548,"316",NA,NA,NA,NA,NA,"ok",NA
"620->349",2010,"349","Slovenia","GPH","620","Libya","GPH",13465650.9677419,"620",NA,NA,NA,NA,NA,"ok",NA
"439->625",2010,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","439","Burkina Faso (Upper Volta)","GPH",4390869.67741936,"439",NA,NA,NA,NA,NA,"ok",NA
"439->541",2010,"541","Mozambique (Portuguese East Africa)","GPH","439","Burkina Faso (Upper Volta)","GPH",3979.35483870968,"439",NA,NA,NA,NA,NA,"ok",NA
"439->411",2010,"411","Equatorial Guinea (Spanish Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",204363.870967742,"439",NA,NA,NA,NA,NA,"ok",NA
"439->110",2010,"110","Guyana (British Guiana)","GPH","439","Burkina Faso (Upper Volta)","GPH",12023.2258064516,"439",NA,NA,NA,NA,NA,"ok",NA
"439->663",2010,"663","Jordan (Transjordan)","GPH","439","Burkina Faso (Upper Volta)","GPH",13579.3548387097,"439",NA,NA,NA,NA,NA,"ok",NA
"620->390",2010,"390","Denmark","GPH","620","Libya","GPH",33682203.8709677,"620",NA,NA,NA,NA,NA,"ok",NA
"439->369",2010,"369","Ukraine","GPH","439","Burkina Faso (Upper Volta)","GPH",21437.4193548387,"439",NA,NA,NA,NA,NA,"ok",NA
"439->512",2010,"512","Tanzania (Tanganyika)","GPH","439","Burkina Faso (Upper Volta)","GPH",14322.5806451613,"439",NA,NA,NA,NA,NA,"ok",NA
"231->651",2010,"651","Egypt Arab Republic (Egypt)","GPH","231","Gibraltar","GPH",2640,"231",NA,NA,NA,NA,NA,"ok",NA
"369->572",2010,"572","Eswatini (Swaziland)","GPH","369","Ukraine","GPH",14855.4838709677,"369",NA,NA,NA,NA,NA,"ok",NA
"630->55",2010,"55","Grenada","GPH","630","Iran (Persia)","GPH",16900.6451612903,"630",NA,NA,NA,NA,NA,"ok",NA
"696->987",2010,"987","Federated States of Micronesia","GPH","696","United Arab Emirates (Trucial Oman)","GPH",2529.67741935484,"696",NA,NA,NA,NA,NA,"ok",NA
"328->344",2010,"344","Croatia","GPH","328","Vatican City","GPH",1297.41935483871,"328",NA,NA,NA,NA,NA,"ok",NA
"679->625",2010,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","679","Yemen","GPH",4707208.38709677,"679",NA,NA,NA,NA,NA,"ok",NA
"679->310",2010,"310","Hungary","GPH","679","Yemen","GPH",62176.7741935484,"679",NA,NA,NA,NA,NA,"ok",NA
"625->900",2010,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",13.5483870967742,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",2010,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",74838.7096774193,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1163",2010,"1163","Falkland Is.","GPH","750","India","GPH",24879.3548387097,"750",NA,NA,NA,NA,NA,"ok",NA
"57->344",2010,"344","Croatia","GPH","57","St. Vincent and the Grenadines","GPH",140.645161290323,"57",NA,NA,NA,NA,NA,"ok",NA
"625->380",2010,"380","Sweden","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1474590.32258065,"625",NA,NA,NA,NA,NA,"ok",NA
"625->140",2010,"140","Brazil","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",15483.8709677419,"625",NA,NA,NA,NA,NA,"ok",NA
"625->500",2010,"500","Uganda","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",4516.12903225806,"625",NA,NA,NA,NA,NA,"ok",NA
"625->830",2010,"830","Singapore","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",123273689.032258,"625",NA,NA,NA,NA,NA,"ok",NA
"231->705",2010,"705","Kazakhstan","GPH","231","Gibraltar","GPH",306820.64516129,"231",NA,NA,NA,NA,NA,"ok",NA
"290->990",2010,"990","Samoa (Western Samoa) (German Samoa)","GPH","290","Poland","GPH",741.935483870968,"290",NA,NA,NA,NA,NA,"ok",NA
"360->991",2010,"991","American Samoa","GPH","360","Romania","GPH",5607.74193548387,"360",NA,NA,NA,NA,NA,"ok",NA
"451->625",2010,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","451","Sierra Leone","GPH",15.4838709677419,"451",NA,NA,NA,NA,NA,"ok",NA
"344->328",2010,"328","Vatican City","GPH","344","Croatia","GPH",1089.67741935484,"344",NA,NA,NA,NA,NA,"ok",NA
"375->1163",2010,"1163","Falkland Is.","GPH","375","Finland","GPH",78234.1935483871,"375",NA,NA,NA,NA,NA,"ok",NA
"970->325",2010,"325","Italy","GPH","970","Nauru","GPH",3698.70967741935,"970",NA,NA,NA,NA,NA,"ok",NA
"56->235",2010,"235","Portugal","GPH","56","St. Lucia","GPH",8523.87096774194,"56",NA,NA,NA,NA,NA,"ok",NA
"41->721",2010,"721","Macao","GPH","41","Haiti","GPH",5243.87096774194,"41",NA,NA,NA,NA,NA,"ok",NA
"31->310",2010,"310","Hungary","GPH","31","Bahamas","GPH",2260.64516129032,"31",NA,NA,NA,NA,NA,"ok",NA
"721->666",2010,"666","Israel","GPH","721","Macao","GPH",24645.8064516129,"721",NA,NA,NA,NA,NA,"ok",NA
"721->290",2010,"290","Poland","GPH","721","Macao","GPH",23809.0322580645,"721",NA,NA,NA,NA,NA,"ok",NA
"483->130",2010,"130","Ecuador","GPH","483","Chad","GPH",394.838709677419,"483",NA,NA,NA,NA,NA,"ok",NA
"991->52",2010,"52","Trinidad and Tobago","GPH","991","American Samoa","GPH",10405.1612903226,"991",NA,NA,NA,NA,NA,"ok",NA
"432->52",2010,"52","Trinidad and Tobago","GPH","432","Mali (French Sudan) (Upper Senegal and Niger)","GPH",2268.38709677419,"432",NA,NA,NA,NA,NA,"ok",NA
"130->731",2010,"731","North Korea (Democratic People's Republic of Korea)","GPH","130","Ecuador","GPH",36673.5483870968,"130",NA,NA,NA,NA,NA,"ok",NA
"10->310",2010,"310","Hungary","GPH","10","Greenland","GPH",27.741935483871,"10",NA,NA,NA,NA,NA,"ok",NA
