"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"630->461",2004,"461","Togo (French Togoland)","GPH","630","Iran (Persia)","GPH",11055.737704918,"630",NA,NA,NA,NA,NA,"ok",NA
"94->910",2004,"910","Papua New Guinea","GPH","94","Costa Rica","GPH",3685.24590163934,"94",NA,NA,NA,NA,NA,"ok",NA
"439->713",2004,"713","Republic of China (Taiwan) (Formosa)","GPH","439","Burkina Faso (Upper Volta)","GPH",10137.7049180328,"439",NA,NA,NA,NA,NA,"ok",NA
"316->57",2004,"57","St. Vincent and the Grenadines","GPH","316","Czech Republic","GPH",17965.5737704918,"316",NA,NA,NA,NA,NA,"ok",NA
"316->983",2004,"983","Marshall Is.","GPH","316","Czech Republic","GPH",7446.44808743169,"316",NA,NA,NA,NA,NA,"ok",NA
"231->651",2004,"651","Egypt Arab Republic (Egypt)","GPH","231","Gibraltar","GPH",89514.7540983606,"231",NA,NA,NA,NA,NA,"ok",NA
"369->572",2004,"572","Eswatini (Swaziland)","GPH","369","Ukraine","GPH",99855.737704918,"369",NA,NA,NA,NA,NA,"ok",NA
"630->55",2004,"55","Grenada","GPH","630","Iran (Persia)","GPH",14950.8196721311,"630",NA,NA,NA,NA,NA,"ok",NA
"840->56",2004,"56","St. Lucia","GPH","840","Philippines","GPH",87340.9836065574,"840",NA,NA,NA,NA,NA,"ok",NA
"328->344",2004,"344","Croatia","GPH","328","Vatican City","GPH",59.5628415300546,"328",NA,NA,NA,NA,NA,"ok",NA
"679->625",2004,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","679","Yemen","GPH",1682222.95081967,"679",NA,NA,NA,NA,NA,"ok",NA
"625->900",2004,"900","Australia","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",10929.5081967213,"625",NA,NA,NA,NA,NA,"ok",NA
"625->501",2004,"501","Kenya (British East Africa Protectorate)","GPH","625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH",1191257.37704918,"625",NA,NA,NA,NA,NA,"ok",NA
"750->1163",2004,"1163","Falkland Is.","GPH","750","India","GPH",42609.8360655738,"750",NA,NA,NA,NA,NA,"ok",NA
"57->344",2004,"344","Croatia","GPH","57","St. Vincent and the Grenadines","GPH",243407.650273224,"57",NA,NA,NA,NA,NA,"ok",NA
