id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
651->300,1908,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1048953.9910136196,651,,,,,,ok,
651->211,1908,211,Belgium,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,83319.82186170905,651,,,,,,ok,
651->Eastern Asia & People's Republic of China (China),1908,Eastern Asia & People's Republic of China (China),Eastern Asia & People's Republic of China (China),RIC,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,36318.7661537259,651,,36318.7661537259,,710|713|721|730|740|750|800|810|811|812|823|824|835|840|850|860|7104|7105|7110|7111|7120|7121|7124|7127|7351|8151|8152|8153|8221|8223|8224|8401|8501|8560,,split_failed_no_ratio,
651->230,1908,230,Spain,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,423701.9662809899,651,,,,,,ok,
651->2,1908,2,United States of America,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1157434.7290151368,651,,,,,,ok,
651->Algeria (Regency of Algiers) & France,1908,Algeria (Regency of Algiers) & France,Algeria (Regency of Algiers) & France,RIC,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1718355.7453577674,651,,1718355.7453577674,,220|615,,split_failed_no_ratio,
651->350,1908,350,Greece,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,17453.170702613435,651,,,,,,ok,
651->325,1908,325,Italy,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,716976.1302636701,651,,,,,,ok,
651->365,1908,365,Russia (USSR),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1402829.0178536735,651,,,,,,ok,
651->225,1908,225,Switzerland,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,730871.2533301944,651,,,,,,ok,
651->640,1908,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,392765.0781343421,651,,,,,,ok,
840<-2,1908,840,Philippines,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,1041747.1207888272,840,,,,,,ok,
840<-740,1908,840,Philippines,GPH-AUTONOMOUS-CITED,740,Japan,GPH-AUTONOMOUS-CITED,271200.2810188995,840,,,,,,ok,
840<-200,1908,840,Philippines,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1127556.6006573564,840,,,,,,ok,
840<-710,1908,840,Philippines,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,429393.7066557117,840,,,,,,ok,
840<-255,1908,840,Philippines,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,369871.7288414141,840,,,,,,ok,
840<-230,1908,840,Philippines,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,257575.04847986906,840,,,,,,ok,
840<-French East Indies,1908,840,Philippines,GPH-AUTONOMOUS-CITED,French East Indies,French East Indies,RIC,1131531.1713229276,840,,1131531.1713229276,,751|810|8151,,split_failed_no_ratio,
840<-220,1908,840,Philippines,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,163456.84757600693,840,,,,,,ok,
840<-British East Indies,1908,840,Philippines,GPH-AUTONOMOUS-CITED,British East Indies,British East Indies,RIC,176802.74732949914,840,,176802.74732949914,,750|780|821|827|8218,,split_failed_no_ratio,
840<-900,1908,840,Philippines,GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,460793.9379622031,840,,,,,,ok,
840<-850,1908,840,Philippines,GPH-AUTONOMOUS-CITED,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,57956.24404272814,840,,,,,,ok,
840<-325,1908,840,Philippines,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,36566.05012325398,840,,,,,,ok,
840<-210,1908,840,Philippines,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,38660.84182415785,840,,,,,,ok,
840<-720,1908,840,Philippines,GPH-AUTONOMOUS-CITED,720,Hong Kong,GPH-AUTONOMOUS-CITED,86538.23623664767,840,,,,,,ok,
840<-211,1908,840,Philippines,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,73493.31347576022,840,,,,,,ok,
840<-225,1908,840,Philippines,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,139307.22144617944,840,,,,,,ok,
840<-4,1908,840,Philippines,GPH-AUTONOMOUS-CITED,4,Hawaii (Sandwich Is.),GPH-AUTONOMOUS-CITED,577.6552999178319,840,,,,,,ok,
840<-20,1908,840,Philippines,GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,4380.501643385383,840,,,,,,ok,
840<-800,1908,840,Philippines,GPH-AUTONOMOUS-CITED,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,57579.71651602313,840,,,,,,ok,
840<-385,1908,840,Philippines,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,2104.1844700082215,840,,,,,,ok,
840<-390,1908,840,Philippines,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,7311.453985209547,840,,,,,,ok,
840<-300,1908,840,Philippines,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,20971.39893179955,840,,,,,,ok,
840<-British Africa,1908,840,Philippines,GPH-AUTONOMOUS-CITED,British Africa,British Africa,RIC,1.8377156943303243,840,,1.8377156943303243,,420|452|561|562|563|564|570|590|591|4050|5522|5523,,split_failed_no_ratio,
840<-French Africa,1908,840,Philippines,GPH-AUTONOMOUS-CITED,French Africa,French Africa,RIC,51.86442070665582,840,,51.86442070665582,,430|481|482|484|522|580|581|585|615,,split_failed_no_ratio,
840->2,1908,2,United States of America,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,2133946.2756779008,840,,,,,,ok,
840->740,1908,740,Japan,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,82192.65119145457,840,,,,,,ok,
840->200,1908,200,United Kingdom,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,1560515.2715694364,840,,,,,,ok,
840->710,1908,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,307272.80238290946,840,,,,,,ok,
840->255,1908,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,100757.66351684491,840,,,,,,ok,
840->230,1908,230,Spain,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,379307.1737880041,840,,,,,,ok,
840->French East Indies,1908,French East Indies,French East Indies,RIC,840,Philippines,GPH-AUTONOMOUS-CITED,1614.5353327855416,840,,1614.5353327855416,,751|810|8151,,split_failed_no_ratio,
840->220,1908,220,France,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,882258.922350043,840,,,,,,ok,
840->British East Indies,1908,British East Indies,British East Indies,RIC,840,Philippines,GPH-AUTONOMOUS-CITED,151102.90591618765,840,,151102.90591618765,,750|780|821|827|8218,,split_failed_no_ratio,
840->Australasia,1908,Australasia,Australasia,RIC,840,Philippines,GPH-AUTONOMOUS-CITED,103939.15776499611,840,,103939.15776499611,,911|912|920,,split_failed_no_ratio,
840->850,1908,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,8211.322103533295,840,,,,,,ok,
840->325,1908,325,Italy,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,86268.29622021382,840,,,,,,ok,
840->210,1908,210,Netherlands,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,60138.633525061756,840,,,,,,ok,
840->720,1908,720,Hong Kong,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,528263.4235825812,840,,,,,,ok,
840->211,1908,211,Belgium,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,167523.7124075599,840,,,,,,ok,
840->225,1908,225,Switzerland,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,844.7366474938391,840,,,,,,ok,
840->4,1908,4,Hawaii (Sandwich Is.),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,451.2612982744463,840,,,,,,ok,
840->20,1908,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,2082.948644207071,840,,,,,,ok,
840->800,1908,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,1620.4568611339394,840,,,,,,ok,
840->385,1908,385,Norway,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,28.586688578471712,840,,,,,,ok,
840->985,1908,985,Guam,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,95.15283483977012,840,,,,,,ok,
840->390,1908,390,Denmark,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,118.43056696795423,840,,,,,,ok,
840->300,1908,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,83663.84470008235,840,,,,,,ok,
840->British Africa,1908,British Africa,British Africa,RIC,840,Philippines,GPH-AUTONOMOUS-CITED,1498.5550534100278,840,,1498.5550534100278,,420|452|561|562|563|564|570|590|591|4050|5522|5523,,split_failed_no_ratio,
840->French Africa,1908,French Africa,French Africa,RIC,840,Philippines,GPH-AUTONOMOUS-CITED,542.9428923582592,840,,542.9428923582592,,430|481|482|484|522|580|581|585|615,,split_failed_no_ratio,
552<-200,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,868154,552,,,,,,ok,
552<-750,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,750,India,GPH-AUTONOMOUS-CITED,35381,552,,,,,,ok,
552<-780,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,3020,552,,,,,,ok,
552<-20,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,18067,552,,,,,,ok,
552<-900,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,13235,552,,,,,,ok,
552<-920,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,920,New Zealand,GPH-AUTONOMOUS-CITED,1958,552,,,,,,ok,
552<-827,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,827,Straits Settlements,GPH-AUTONOMOUS-CITED,366,552,,,,,,ok,
552<-720,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,720,Hong Kong,GPH-AUTONOMOUS-CITED,17,552,,,,,,ok,
552<-681,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,681,Aden,GPH-AUTONOMOUS-CITED,54,552,,,,,,ok,
552<-British East Indies,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British East Indies,British East Indies,RIC,1109,552,,1109,,821|8218,,split_failed_no_ratio,
552<-British West Indies,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,351,552,,351,,30|31|51|52|53|1055|1063,,split_failed_no_ratio,
552<-352,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,352,Cyprus,GPH-AUTONOMOUS-CITED,34,552,,,,,,ok,
552<-338,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,71,552,,,,,,ok,
552<-British Eastern Africa,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British Eastern Africa,British Eastern Africa,RIC,118,552,,,,,,split_failed_error,
552<-British Western Africa,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,British Western Africa,British Western Africa,RIC,1,552,,1,,420|452,,split_failed_no_ratio,
552<-553,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,553,Malawi (Nyasaland) (British Central Africa Protectorate),GPH-AUTONOMOUS-CITED,63,552,,,,,,ok,
552<-590,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,590,Mauritius,GPH-AUTONOMOUS-CITED,1633,552,,,,,,ok,
552<-5518,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,5518,Northeastern Rhodesia,GPH-AUTONOMOUS-CITED,12738,552,,,,,,ok,
552<-300,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,5246,552,,,,,,ok,
552<-211,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,29613,552,,,,,,ok,
552<-390,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,617,552,,,,,,ok,
552<-220,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,21809,552,,,,,,ok,
552<-615,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,4,552,,,,,,ok,
552<-580,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,580,Madagascar (Malagasy Republic),GPH-AUTONOMOUS-CITED,492,552,,,,,,ok,
552<-255,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,124492,552,,,,,,ok,
552<-510,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,510,German East Africa,GPH-AUTONOMOUS-CITED,3360,552,,,,,,ok,
552<-565,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,565,Namibia (South West Africa) (German South West Africa),GPH-AUTONOMOUS-CITED,46,552,,,,,,ok,
552<-350,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,1026,552,,,,,,ok,
552<-210,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,13041,552,,,,,,ok,
552<-850,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,560,552,,,,,,ok,
552<-325,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,5926,552,,,,,,ok,
552<-385,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,2231,552,,,,,,ok,
552<-235,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,2797,552,,,,,,ok,
552<-401,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH,258,552,,,,,,ignore_resolved,
552<-541,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,541,Mozambique (Portuguese East Africa),GPH-AUTONOMOUS-CITED,10120,552,,,,,,ok,
552<-Portuguese Western Africa,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,Portuguese Western Africa,Portuguese Western Africa,RIC,25,552,,25,,402|404,,split_failed_no_ratio,
552<-365,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,829,552,,,,,,ok,
552<-230,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,6508,552,,,,,,ok,
552<-410,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,410,Canary Is.,GPH,3,552,,,,,,ignore_resolved,
552<-380,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,16731,552,,,,,,ok,
552<-225,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,3542,552,,,,,,ok,
552<-640,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1284,552,,,,,,ok,
552<-710,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,265,552,,,,,,ok,
552<-740,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,740,Japan,GPH-AUTONOMOUS-CITED,2960,552,,,,,,ok,
552<-630,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,630,Iran (Persia),GPH-AUTONOMOUS-CITED,33,552,,,,,,ok,
552<-800,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,598,552,,,,,,ok,
552<-651,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,877,552,,,,,,ok,
552<-2,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,107071,552,,,,,,ok,
552<-840,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,186,552,,,,,,ok,
552<-40,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,40,Cuba,GPH-AUTONOMOUS-CITED,1248,552,,,,,,ok,
552<-160,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,5301,552,,,,,,ok,
552<-140,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,1859,552,,,,,,ok,
552<-155,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,22,552,,,,,,ok,
552<-94,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,94,Costa Rica,GPH-AUTONOMOUS-CITED,24,552,,,,,,ok,
552<-135,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,3,552,,,,,,ok,
552<-165,1908,552,Zimbabwe (Rhodesia) (Southern Rhodesia),GPH-AUTONOMOUS-CITED,165,Uruguay,GPH-AUTONOMOUS-CITED,741,552,,,,,,ok,
713->710,1908,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,325977.872860483,713,,,,,,ok,
713->720,1908,720,Hong Kong,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,79637.67648030652,713,,,,,,ok,
713->730,1908,730,Korea (Chosen),GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,5666.864676823402,713,,,,,,ok,
713->750,1908,750,India,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,290.4621032848353,713,,,,,,ok,
713->840,1908,840,Philippines,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,993.3803932341367,713,,,,,,ok,
713->200,1908,200,United Kingdom,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,43607.6361070534,713,,,,,,ok,
713->220,1908,220,France,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,20559.315336610514,713,,,,,,ok,
713->255,1908,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,4543.3368780121655,713,,,,,,ok,
713->640,1908,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,470.44669079396476,713,,,,,,ok,
713->235,1908,235,Portugal,GPH-AUTONOMOUS-CITED,713,Republic of China (Taiwan) (Formosa),GPH-AUTONOMOUS-CITED,21.402470768356284,713,,,,,,ok,
