id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
830<-200,1872,830,Singapore,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2060518,830,,,,,,ignore_duplicate,
8272<-200,1872,8272,Penang,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,296078,8272,,,,,,ignore_duplicate,
830<-900,1872,830,Singapore,GPH,1,,,900,Australia,GPH,,,,33327,830,,,,,,ignore_duplicate,
830<-775,1872,830,Singapore,GPH,1,,,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,339827,830,,,,,,ignore_duplicate,
830<-750,1872,830,Singapore,GPH,1,,,750,India,GPH-AUTONOMOUS-CITED,1,,,1392838,830,,,,,,ignore_duplicate,
830<-780,1872,830,Singapore,GPH,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,1,,,11741,830,,,,,,ignore_duplicate,
830<-720,1872,830,Singapore,GPH,1,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,822974,830,,,,,,ignore_duplicate,
830<-8231,1872,830,Singapore,GPH,1,,,8231,Labuan I.,GPH-AUTONOMOUS-CITED,,,,70809,830,,,,,,ignore_duplicate,
830<-590,1872,830,Singapore,GPH,1,,,590,Mauritius,GPH-AUTONOMOUS-CITED,1,,,2337,830,,,,,,ignore_duplicate,
8272<-775,1872,8272,Penang,GPH,1,,,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,317004,8272,,,,,,ignore_duplicate,
8272<-750,1872,8272,Penang,GPH,1,,,750,India,GPH-AUTONOMOUS-CITED,1,,,372023,8272,,,,,,ignore_duplicate,
8272<-780,1872,8272,Penang,GPH,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,1,,,1406,8272,,,,,,ignore_duplicate,
8272<-720,1872,8272,Penang,GPH,1,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,287422,8272,,,,,,ignore_duplicate,
8271<-750,1872,8271,Malacca,GPH,1,,,750,India,GPH-AUTONOMOUS-CITED,1,,,411,8271,,,,,,ignore_duplicate,
830<-Malacca & Penang,1872,830,Singapore,GPH,1,,,Malacca & Penang,Malacca & Penang,RIC,,,,1117445,830,,,,,,ignore_duplicate,
8272<-Malacca & Singapore,1872,8272,Penang,GPH,1,,,Malacca & Singapore,Malacca & Singapore,RIC,,,,564758,8272,,,,,,ignore_duplicate,
8271<-830,1872,8271,Malacca,GPH,1,,,830,Singapore,GPH,1,,,320018,8271,,,,,,ignore_duplicate,
8271<-8272,1872,8271,Malacca,GPH,1,,,8272,Penang,GPH,1,,,67097,8271,,,,,,ignore_duplicate,
830<-America,1872,830,Singapore,GPH,1,,,America,America,RIC,,,,1700,830,,,,,,ignore_duplicate,
830<-Arabia,1872,830,Singapore,GPH,1,,,Arabia,Arabia,RIC,,,,7167,830,,,,,,ignore_duplicate,
830<-300,1872,830,Singapore,GPH,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,,,2823,830,,,,,,ignore_duplicate,
830<-Borneo,1872,830,Singapore,GPH,1,,,Borneo,Borneo,RIC,,,,2615,830,,,,,,ignore_duplicate,
830<-710,1872,830,Singapore,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,254224,830,,,,,,ignore_duplicate,
830<-651,1872,830,Singapore,GPH,1,,,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1,,,5329,830,,,,,,ignore_duplicate,
830<-220,1872,830,Singapore,GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,137745,830,,,,,,ignore_duplicate,
830<-751,1872,830,Singapore,GPH,1,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,162855,830,,,,,,ignore_duplicate,
830<-8151,1872,830,Singapore,GPH,1,,,8151,Cochin China,GPH-AUTONOMOUS-CITED,,,,42552,830,,,,,,ignore_duplicate,
830<-255,1872,830,Singapore,GPH,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,,1,,107522,830,,,,,,ignore_duplicate,
830<-210,1872,830,Singapore,GPH,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,99961,830,,,,,,ignore_duplicate,
830<-740,1872,830,Singapore,GPH,1,,,740,Japan,GPH-AUTONOMOUS-CITED,,,,1618,830,,,,,,ignore_duplicate,
830<-820,1872,830,Singapore,GPH,1,,,820,Malaysia (British Malaya),GPH,,,,580660,830,,,,,,ignore_duplicate,
830<-850,1872,830,Singapore,GPH,1,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,1389880,830,,,,,,ignore_duplicate,
830<-840,1872,830,Singapore,GPH,1,,,840,Philippines,GPH-AUTONOMOUS-CITED,,,,125368,830,,,,,,ignore_duplicate,
830<-824,1872,830,Singapore,GPH,1,,,824,Sarawak,GPH-AUTONOMOUS-CITED,,,,95551,830,,,,,,ignore_duplicate,
830<-800,1872,830,Singapore,GPH,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,324900,830,,,,,,ignore_duplicate,
830<-640,1872,830,Singapore,GPH,1,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,1,,16331,830,,,,,,ignore_duplicate,
8272<-Africa,1872,8272,Penang,GPH,1,,,Africa,Africa,RIC,,,,1487,8272,,,,,,ignore_duplicate,
8272<-Arabia,1872,8272,Penang,GPH,1,,,Arabia,Arabia,RIC,,,,16505,8272,,,,,,ignore_duplicate,
8272<-211,1872,8272,Penang,GPH,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,140,8272,,,,,,ignore_duplicate,
8272<-710,1872,8272,Penang,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,68964,8272,,,,,,ignore_duplicate,
8272<-220,1872,8272,Penang,GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,5609,8272,,,,,,ignore_duplicate,
8272<-255,1872,8272,Penang,GPH,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,,1,,7623,8272,,,,,,ignore_duplicate,
8272<-325,1872,8272,Penang,GPH,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,5842,8272,,,,,,ignore_duplicate,
8272<-740,1872,8272,Penang,GPH,1,,,740,Japan,GPH-AUTONOMOUS-CITED,,,,478,8272,,,,,,ignore_duplicate,
8272<-820,1872,8272,Penang,GPH,1,,,820,Malaysia (British Malaya),GPH,,,,472814,8272,,,,,,ignore_duplicate,
8272<-630,1872,8272,Penang,GPH,1,,,630,Iran (Persia),GPH-AUTONOMOUS-CITED,,,,478,8272,,,,,,ignore_duplicate,
8272<-752,1872,8272,Penang,GPH,1,,,752,Portuguese India,GPH-AUTONOMOUS-CITED,,,,103,8272,,,,,,ignore_duplicate,
8272<-800,1872,8272,Penang,GPH,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,562298,8272,,,,,,ignore_duplicate,
8272<-Sumatra,1872,8272,Penang,GPH,1,,,Sumatra,Sumatra,RIC,,,,693529,8272,,,,,,ignore_duplicate,
8272<-225,1872,8272,Penang,GPH,1,,,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,3102,8272,,,,,,ignore_duplicate,
8271<-710,1872,8271,Malacca,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,570,8271,,,,,,ignore_duplicate,
8271<-820,1872,8271,Malacca,GPH,1,,,820,Malaysia (British Malaya),GPH,,,,204488,8271,,,,,,ignore_duplicate,
8271<-Sumatra,1872,8271,Malacca,GPH,1,,,Sumatra,Sumatra,RIC,,,,29655,8271,,,,,,ignore_duplicate,
830->200,1872,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,830,Singapore,GPH,1,,,1842225,830,,,,,,ignore_duplicate,
8272->200,1872,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,8272,Penang,GPH,1,,,1032208,8272,,,,,,ignore_duplicate,
