id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
420->200,1921,200,United Kingdom,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,466842,420,,,,,,ok,
420->451,1921,451,Sierra Leone,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,5578,420,,,,,,ok,
420->211,1921,211,Belgium,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,7780,420,,,,,,ok,
420->402,1921,402,Cape Verde,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,312,420,,,,,,ok,
420->Conakry,1921,Conakry,Conakry,RIC,420,Gambia,GPH-AUTONOMOUS-CITED,5,420,,,,,,ignore_resolved,
420->220,1921,220,France,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,148250,420,,,,,,ok,
420->450,1921,450,Liberia,GPH-AUTONOMOUS-CITED,420,Gambia,GPH-AUTONOMOUS-CITED,222,420,,,,,,ok,
420->433,1921,433,Senegal,GPH,420,Gambia,GPH-AUTONOMOUS-CITED,502,420,,,,,,ignore_resolved,
420<-200,1921,420,Gambia,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,350237,420,,,,,,ok,
420<-452,1921,420,Gambia,GPH-AUTONOMOUS-CITED,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,33,420,,,,,,ok,
420<-475,1921,420,Gambia,GPH-AUTONOMOUS-CITED,475,Nigeria,GPH-AUTONOMOUS-CITED,46,420,,,,,,ok,
420<-451,1921,420,Gambia,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,146442,420,,,,,,ok,
420<-615,1921,420,Gambia,GPH-AUTONOMOUS-CITED,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,17,420,,,,,,ok,
420<-211,1921,420,Gambia,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,4572,420,,,,,,ok,
420<-410,1921,420,Gambia,GPH-AUTONOMOUS-CITED,410,Canary Is.,GPH,3472,420,,,,,,ignore_resolved,
420<-402,1921,420,Gambia,GPH-AUTONOMOUS-CITED,402,Cape Verde,GPH-AUTONOMOUS-CITED,2129,420,,,,,,ok,
420<-390,1921,420,Gambia,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,220,420,,,,,,ok,
420<-220,1921,420,Gambia,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,90862,420,,,,,,ok,
420<-255,1921,420,Gambia,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,2573,420,,,,,,ok,
420<-210,1921,420,Gambia,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,6269,420,,,,,,ok,
420<-325,1921,420,Gambia,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,58,420,,,,,,ok,
420<-600,1921,420,Gambia,GPH-AUTONOMOUS-CITED,600,Morocco,GPH-AUTONOMOUS-CITED,2811,420,,,,,,ok,
420<-385,1921,420,Gambia,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,93,420,,,,,,ok,
420<-235,1921,420,Gambia,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,515,420,,,,,,ok,
420<-433,1921,420,Gambia,GPH-AUTONOMOUS-CITED,433,Senegal,GPH,20819,420,,,,,,ignore_resolved,
420<-230,1921,420,Gambia,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,152,420,,,,,,ok,
420<-380,1921,420,Gambia,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,599,420,,,,,,ok,
420<-225,1921,420,Gambia,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,1386,420,,,,,,ok,
420<-2,1921,420,Gambia,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,48315,420,,,,,,ok,
355<-305,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,305,Austria,GPH-AUTONOMOUS-CITED,603125.982194431,355,,,,,,ok,
355<-200,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1028478.3183731101,355,,,,,,ok,
355<-211,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,198431.81943209222,355,,,,,,ok,
355<-255,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1050697.3763833242,355,,,,,,ok,
355<-350,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,191365.30985540999,355,,,,,,ok,
355<-390,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,2759.5881430680224,355,,,,,,ok,
355<-651,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,10113.879541932942,355,,,,,,ok,
355<-230,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,20309.163174929174,355,,,,,,ok,
355<-325,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,325,Italy,GPH-AUTONOMOUS-CITED,1400276.2269980838,355,,,,,,ok,
355<-385,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,385,Norway,GPH-AUTONOMOUS-CITED,2338.3791614328807,355,,,,,,ok,
355<-290,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,290,Poland,GPH-AUTONOMOUS-CITED,1367.1183767775772,355,,,,,,ok,
355<-360,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,360,Romania,GPH-AUTONOMOUS-CITED,286209.58905993565,355,,,,,,ok,
355<-365,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,6080.700395169942,355,,,,,,ok,
355<-2,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,328393.02447119664,355,,,,,,ok,
355<-640,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,265084.3266065813,355,,,,,,ok,
355<-310,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,310,Hungary,GPH-AUTONOMOUS-CITED,63962.11044587273,355,,,,,,ok,
355<-220,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,690926.5955788644,355,,,,,,ok,
355<-210,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,80362.39650856813,355,,,,,,ok,
355<-315,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,338173.0404246931,355,,,,,,ok,
355<-225,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,74833.01090155593,355,,,,,,ok,
355<-380,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,6090.5911045504145,355,,,,,,ok,
355<-345,1921,355,Bulgaria,GPH-AUTONOMOUS-CITED,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",GPH-AUTONOMOUS-CITED,44823.35170124786,355,,,,,,ok,
355->305,1921,305,Austria,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,245717.43744670707,355,,,,,,ok,
355->200,1921,200,United Kingdom,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,35781.30415249342,355,,,,,,ok,
355->211,1921,211,Belgium,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,267822.89326744113,355,,,,,,ok,
355->255,1921,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,503660.82545591245,355,,,,,,ok,
355->350,1921,350,Greece,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,572171.4404907076,355,,,,,,ok,
355->390,1921,390,Denmark,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,9.294745431707117,355,,,,,,ok,
355->651,1921,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,34694.48366600347,355,,,,,,ok,
355->230,1921,230,Spain,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,2360.1455985770217,355,,,,,,ok,
355->325,1921,325,Italy,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,693667.0670321913,355,,,,,,ok,
355->290,1921,290,Poland,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,83284.03183364354,355,,,,,,ok,
355->360,1921,360,Romania,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,42361.394830700396,355,,,,,,ok,
355->365,1921,365,Russia (USSR),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,135992.1263993692,355,,,,,,ok,
355->2,1921,2,United States of America,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,52539.93646107439,355,,,,,,ok,
355->640,1921,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,1210468.6729258164,355,,,,,,ok,
355->310,1921,310,Hungary,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,1523.2609313541218,355,,,,,,ok,
355->220,1921,220,France,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,310119.2661391622,355,,,,,,ok,
355->210,1921,210,Netherlands,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,55906.50930162194,355,,,,,,ok,
355->315,1921,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,355971.5450136155,355,,,,,,ok,
355->225,1921,225,Switzerland,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,82549.18077878735,355,,,,,,ok,
355->380,1921,380,Sweden,GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,1848.7260124510624,355,,,,,,ok,
355->345,1921,345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",GPH-AUTONOMOUS-CITED,355,Bulgaria,GPH-AUTONOMOUS-CITED,182127.66235433266,355,,,,,,ok,
355->Unknown,1921,Unknown,Unknown,RIC,355,Bulgaria,GPH-AUTONOMOUS-CITED,210776.28888664767,355,,,,,,split_failed_error,
720<-200,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,8457269,720,,,,,,ok,
720<-900,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,900,Australia,GPH-AUTONOMOUS-CITED,498801,720,,,,,,ok,
720<-920,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,920,New Zealand,GPH-AUTONOMOUS-CITED,16250,720,,,,,,ok,
720<-20,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,278398,720,,,,,,ok,
720<-750,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,750,India,GPH-AUTONOMOUS-CITED,4211995,720,,,,,,ok,
720<-780,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,6826,720,,,,,,ok,
720<-775,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,775,Myanmar (Burma),GPH,823241,720,,,,,,ignore_resolved,
720<-560,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,560,South Africa,GPH-AUTONOMOUS-CITED,1958,720,,,,,,ok,
720<-British Eastern Africa,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,British Eastern Africa,British Eastern Africa,RIC,47766,720,,,,,,ignore_resolved,
720<-British Western Africa,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,British Western Africa,British Western Africa,RIC,2693,720,,2693,,420|452|475,,ignore_resolved,
720<-Federated Malay States & Straits Settlements,1921,720,Hong Kong,GPH-AUTONOMOUS-CITED,Federated Malay States & Straits Settlements,Federated Malay States & Straits Settlements,RIC,2368438,720,,2368438,,821|827,,ignore_resolved,
