id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
451<-200,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,243034,451,,,,,,ok,
451<-220,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,15800,451,,,,,,ok,
451<-255,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,12050,451,,,,,,ok,
451<-401,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH,141,451,,,,,,ignore_resolved,
451<-420,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,420,Gambia,GPH,367,451,,,,,,ignore_resolved,
451<-4338,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,4338,Goree,GPH,21,451,,,,,,ignore_resolved,
451<-Windward Coast of Africa,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,Windward Coast of Africa,Windward Coast of Africa,RIC,2258,451,,2258,,437|4341|4344|4345|4347|4348|4372|4373|4521|4535|4792|4793|4794|restOfTheWorld,,split_failed_no_ratio,
451<-Leeward Coast of Africa,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,Leeward Coast of Africa,Leeward Coast of Africa,RIC,1192,451,,1192,,402|4042|4381|4383,,split_failed_no_ratio,
451<-450,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,450,Liberia,GPH-AUTONOMOUS-CITED,92,451,,,,,,ok,
451<-2,1871,451,Sierra Leone,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,30894,451,,,,,,ok,
451->200,1871,200,United Kingdom,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,152599,451,,,,,,ok,
451->220,1871,220,France,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,99108,451,,,,,,ok,
451->255,1871,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,9176,451,,,,,,ok,
451->230,1871,230,Spain,GPH-AUTONOMOUS-CITED,451,Sierra Leone,GPH-AUTONOMOUS-CITED,21199,451,,,,,,ok,
451->420,1871,420,Gambia,GPH,451,Sierra Leone,GPH-AUTONOMOUS-CITED,11891,451,,,,,,ignore_resolved,
451->Windward Coast of Africa,1871,Windward Coast of Africa,Windward Coast of Africa,RIC,451,Sierra Leone,GPH-AUTONOMOUS-CITED,86469,451,,86469,,437|4341|4344|4345|4347|4348|4372|4373|4521|4535|4792|4793|4794|restOfTheWorld,,split_failed_no_ratio,
