id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
200<-Russia (North Ports),1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (North Ports),Russia (North Ports),RIC,,,,10332702,200,,,,,,ignore_resolved,
200<-Russia (South Ports),1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (South Ports),Russia (South Ports),RIC,,,,8241863,200,,,,,,ignore_resolved,
200<-380,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,8416252,200,,,,,,ok,
200<-385,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,3570592,200,,,,,,ok,
200<-Denmark & Greenland & Iceland,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,RIC,,,,8936835,200,,8936835,200,10|390|395,,split_failed_no_ratio,
200<-5,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,2689,200,,,,,,ok,
200<-255,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,26364849,200,,,,,,ok,
200<-210,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,28851490,200,,,,,,ok,
200<-Java,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Java,Java,RIC,,,,1352512,200,,,,,,ignore_resolved,
200<-Dutch Oceania (other),1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Dutch Oceania (other),Dutch Oceania (other),RIC,,,,8184,200,,,,,,ignore_resolved,
200<-68,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,19387,200,,,,,,ok,
200<-115,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,31337,200,,,,,,ok,
200<-211,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,16848979,200,,,,,,ok,
200<-220,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,43658090,200,,,,,,ok,
200<-615,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,477854,200,,,,,,ok,
200<-430,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,430,French West Africa,GPH,,,,68437,200,,,,,,split_failed_error,
200<-751,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,2555,200,,,,,,ok,
200<-Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,RIC,,,,32017,200,,32017,200,811|8151|8152|8153,,split_failed_no_ratio,
200<-French West Indies,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,French West Indies,French West Indies,RIC,,,,12,200,,12,200,65|66,,split_failed_no_ratio,
200<-120,1893,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,2760,200,,,,,,ok,
