id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
2->681,1902,681,Aden,GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,187969.41306709853,2,,,,,,ignore_resolved,
2<-681,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,681,Aden,GPH,1,,,395794.0917197974,2,,,,,,ignore_resolved,
2->Africa (other),1902,Africa (other),Africa (other),RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,23754.074499272225,2,,23754.074499272225,2,402|403|404|411|420|430|437|439|451|452|460|470|483|484|500|501|510|511|521|522|530|531|540|541|552|553|561|562|563|564|565|570|571|572|581|585|590|600|609|615|616|625|640|restOfTheWorld|4050|4114|4341|4352|4354|4383|4521|4741|4746|4751|4781|4783|4784|4832|4910|5200|5204|5206|5212|5322|5332|5403|5518|5519|5522|5523|5813|5814|6067|6090|6251,,split_failed_no_ratio,
2<-Africa (other),1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,Africa (other),Africa (other),RIC,,,,71185.34615305766,2,,71185.34615305766,2,402|403|404|411|420|430|437|439|451|452|460|470|483|484|500|501|510|511|521|522|530|531|540|541|552|553|561|562|563|564|565|570|571|572|581|585|590|600|609|615|616|625|640|restOfTheWorld|4050|4114|4341|4352|4354|4383|4521|4741|4746|4751|4781|4783|4784|4832|4910|5200|5204|5206|5212|5322|5332|5403|5518|5519|5522|5523|5813|5814|6067|6090|6251,,split_failed_no_ratio,
2->Asia (other),1902,Asia (other),Asia (other),RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,21236.18770372496,2,,21236.18770372496,2,365|630|640|670|674|682|690|692|694|696|698|700|713|721|750|751|752|760|761|780|781|790|800|810|811|812|821|827|823|824|835|860|6823|restOfTheWorld|6837|6968|7020|7030|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7705|7706|7751|7752|7753|7754|7756|7757|7758|7760|7761|7762|7763|7764|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7781|7782|7783|7784|7785|7786|7787|7789|7790|7791|7792|7793|7794|7795|7796|7797|7798|7799|8124|8151|8152|8153|8218|8221|8224|8501|8531|8533|8536|8550|8551|8560|8571|8572|8574,,split_failed_no_ratio,
2<-Asia (other),1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,Asia (other),Asia (other),RIC,,,,140611.12363927098,2,,140611.12363927098,2,365|630|640|670|674|682|690|692|694|696|698|700|713|721|750|751|752|760|761|780|781|790|800|810|811|812|821|827|823|824|835|860|6823|restOfTheWorld|6837|6968|7020|7030|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7705|7706|7751|7752|7753|7754|7756|7757|7758|7760|7761|7762|7763|7764|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7781|7782|7783|7784|7785|7786|7787|7789|7790|7791|7792|7793|7794|7795|7796|7797|7798|7799|8124|8151|8152|8153|8218|8221|8224|8501|8531|8533|8536|8550|8551|8560|8571|8572|8574,,split_failed_no_ratio,
2->Oceania (other),1902,Oceania (other),Oceania (other),RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,2757.949117448082,2,,2757.949117448082,2,4|827|900|911|912|920|925|930|restOfTheWorld|940|945|950|955|970|983|990|991|9004|9201|9321|9601|9602|9603|9605|9620|9720|9730|9740,,split_failed_no_ratio,
2->160,1902,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,1968792.7181779044,2,,,,,,ok,
2<-160,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,2279817.3394288523,2,,,,,,ok,
2->300,1902,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,1212296.6850488938,2,,,,,,ok,
2<-300,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,2080936.6735685437,2,,,,,,ok,
2->Azores (Western Isles) & Madeira Isles,1902,Azores (Western Isles) & Madeira Isles,Azores (Western Isles) & Madeira Isles,RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,72131.65501547797,2,,,,,,ignore_resolved,
2<-Azores (Western Isles) & Madeira Isles,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,Azores (Western Isles) & Madeira Isles,Azores (Western Isles) & Madeira Isles,RIC,,,,3951.085508107997,2,,,,,,ignore_resolved,
2->211,1902,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,9383602.164866028,2,,,,,,ok,
2<-211,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,3387155.5382439164,2,,,,,,ok,
2->30,1902,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,302466.8402386273,2,,,,,,ok,
2<-30,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,99885.40150474588,2,,,,,,ok,
2->145,1902,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,18140.593288095286,2,,,,,,ok,
2<-145,1902,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,145,Bolivia,GPH-AUTONOMOUS-CITED,,,,52.68660694151171,2,,,,,,ok,
2->140,1902,140,Brazil,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,2113747.1042866805,2,,,,,,ok,
