id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
90<-200,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,197442.14416275927,90,,,,,,ok,
90<-220,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,101886.91091154733,90,,,,,,ok,
90<-255,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,,1,,80919.33561153938,90,,,,,,ok,
90<-2,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,91637.52682190256,90,,,,,,ok,
90<-225,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,225,Switzerland,GPH-AUTONOMOUS-CITED,,,,22343.519033616783,90,,,,,,ok,
90<-211,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,16956.528649765558,90,,,,,,ok,
90<-710,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,16146.308511483747,90,,,,,,ok,
90<-230,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,13674.16355400143,90,,,,,,ok,
90<-155,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,155,Chile,GPH-AUTONOMOUS-CITED,1,,,3880.2352380195503,90,,,,,,ok,
90<-40,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,40,Cuba,GPH-AUTONOMOUS-CITED,,,,3334.9360247953587,90,,,,,,ok,
90<-130,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,130,Ecuador,GPH-AUTONOMOUS-CITED,,,,2972.860208217436,90,,,,,,ok,
90<-325,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,1010.530080267027,90,,,,,,ok,
90<-740,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,740,Japan,GPH-AUTONOMOUS-CITED,1,,,527.9345148215847,90,,,,,,ok,
90<-93,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,93,Nicaragua,GPH-AUTONOMOUS-CITED,,,,376.3410951283478,90,,,,,,ok,
90<-70,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,70,Mexico,GPH-AUTONOMOUS-CITED,,,,331.7571326392752,90,,,,,,ok,
90<-100,1878,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,,,,292.7759675753,90,,,,,,ok,
