id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
1049<-200,1876,1049,Tobago,GPH,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,,,,23315,1049,,,,,,ignore_resolved,
1049<-British Northern America,1876,1049,Tobago,GPH,,,,British Northern America,British Northern America,RIC,,,,345,1049,,345,,20|21,,split_failed_no_ratio,
1049<-110,1876,1049,Tobago,GPH,,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,,,,17,1049,,,,,,ignore_resolved,
1049<-53,1876,1049,Tobago,GPH,,,,53,Barbados,GPH,,,,30254,1049,,,,,,ignore_resolved,
1049<-1048,1876,1049,Tobago,GPH,,,,1048,Trinidad,GPH-AUTONOMOUS-CITED,,,,398,1049,,,,,,ignore_resolved,
1049<-57,1876,1049,Tobago,GPH,,,,57,St. Vincent and the Grenadines,GPH,,,,16,1049,,,,,,ignore_resolved,
1049<-55,1876,1049,Tobago,GPH,,,,55,Grenada,GPH,,,,234,1049,,,,,,ignore_resolved,
1049<-1075,1876,1049,Tobago,GPH,,,,1075,St. Kitts,GPH,,,,3,1049,,,,,,ignore_resolved,
1049->200,1876,200,United Kingdom,GPH-AUTONOMOUS-CITED,,,,1049,Tobago,GPH,,,,76963,1049,,,,,,ignore_resolved,
1049->53,1876,53,Barbados,GPH,,,,1049,Tobago,GPH,,,,2422,1049,,,,,,ignore_resolved,
1049->1048,1876,1048,Trinidad,GPH-AUTONOMOUS-CITED,,,,1049,Tobago,GPH,,,,191,1049,,,,,,ignore_resolved,
1049->55,1876,55,Grenada,GPH,,,,1049,Tobago,GPH,,,,80,1049,,,,,,ignore_resolved,
1049->66,1876,66,Martinique,GPH-AUTONOMOUS-CITED,,,,1049,Tobago,GPH,,,,14,1049,,,,,,ignore_resolved,
246->Africa,1876,Africa,Africa,RIC,,,,246,Bremen,GPH,,,,18453.845543297088,246,,18453.845543297088,,402|403|411|432|433|437|450|451|452|481|483|500|511|516|517|520|530|540|541|561|562|563|564|572|580|585|590|600|615|616|651|698|4042|4050|4051|4060|4070|4114|4321|4328|4331|4332|4333|4335|4336|4337|4341|4342|4343|4344|4345|4347|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4515|4521|4526|4531|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4791|4792|4793|4794|4795|4821|4822|4831|4832|4841|4842|4901|4902|4904|4905|4908|4910|5001|5002|5003|5018|5102|5104|5203|5212|5221|5222|5306|5307|5309|5321|5322|5323|5324|5331|5332|5403|5511|5512|5513|5516|5517|5522|5606|5611|5621|5641|5796|5801|5803|5811|5813|5814|5901|5902|5903|6066|6067|6251|restOfTheWorld,,split_failed_no_ratio,
246->Northern America,1876,Northern America,Northern America,RIC,,,,246,Bremen,GPH,,,,2561909.675371061,246,,2561909.675371061,,2|3|10|20|21|1029|10210,,split_failed_no_ratio,
246->Central America,1876,Central America,Central America,RIC,,,,246,Bremen,GPH,,,,77982.37955393286,246,,3169.5109275761397,,80|90|91|92|93|94|160|1081|1103,,split_only_partial,
246->Southern America & West Indies,1876,Southern America & West Indies,Southern America & West Indies,RIC,,,,246,Bremen,GPH,,,,186324.31145328993,246,,186324.31145328993,,5|6|30|31|40|41|42|51|65|66|68|101|110|115|120|130|135|140|145|150|155|165|1032|1033|1044|1048|1053|1054|1055|1063|1064|1087|1163,,split_failed_no_ratio,
246->200,1876,200,United Kingdom,GPH-AUTONOMOUS-CITED,,,,246,Bremen,GPH,,,,1171719.977776014,246,,,,,,ignore_resolved,
246->Australia & Hawaii (Sandwich Is.),1876,Australia & Hawaii (Sandwich Is.),Australia & Hawaii (Sandwich Is.),RIC,,,,246,Bremen,GPH,,,,38098.26176680689,246,,38098.26176680689,,4|901|902|903|904|905|906,,split_failed_no_ratio,
246->300,1876,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,,,246,Bremen,GPH,,,,1723152.6311612031,246,,,,,,ignore_resolved,
246->211,1876,211,Belgium,GPH-AUTONOMOUS-CITED,,,,246,Bremen,GPH,,,,188308.59592031114,246,,,,,,ignore_resolved,
246->Japan & People's Republic of China (China),1876,Japan & People's Republic of China (China),Japan & People's Republic of China (China),RIC,,,,246,Bremen,GPH,,,,37106.119533296296,246,,,,,,ignore_resolved,
246->390,1876,390,Denmark,GPH-AUTONOMOUS-CITED,,,,246,Bremen,GPH,,,,143265.33851893008,246,,,,,,ignore_resolved,
