id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
1026<-200,1884,1026,Ontario (Upper Canada),GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,2944722.635889799,1026,,,,,,ignore_duplicate,
1026<-2,1884,1026,Ontario (Upper Canada),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,4941037.271448663,1026,,,,,,ignore_duplicate,
1026<-220,1884,1026,Ontario (Upper Canada),GPH,220,France,GPH-AUTONOMOUS-CITED,94825.01861504094,1026,,,,,,ignore_duplicate,
1026<-255,1884,1026,Ontario (Upper Canada),GPH,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,98657.64871349382,1026,,,,,,ignore_duplicate,
1026<-230,1884,1026,Ontario (Upper Canada),GPH,230,Spain,GPH-AUTONOMOUS-CITED,30146.85198974104,1026,,,,,,ignore_duplicate,
1026<-235,1884,1026,Ontario (Upper Canada),GPH,235,Portugal,GPH-AUTONOMOUS-CITED,2358.318854968147,1026,,,,,,ignore_duplicate,
1026<-225,1884,1026,Ontario (Upper Canada),GPH,225,Switzerland,GPH-AUTONOMOUS-CITED,12027.798461156613,1026,,,,,,ignore_duplicate,
1026<-325,1884,1026,Ontario (Upper Canada),GPH,325,Italy,GPH-AUTONOMOUS-CITED,2309.506080913378,1026,,,,,,ignore_duplicate,
1026<-210,1884,1026,Ontario (Upper Canada),GPH,210,Netherlands,GPH-AUTONOMOUS-CITED,8684.330272193265,1026,,,,,,ignore_duplicate,
1026<-211,1884,1026,Ontario (Upper Canada),GPH,211,Belgium,GPH-AUTONOMOUS-CITED,11281.748986514436,1026,,,,,,ignore_duplicate,
1026<-300,1884,1026,Ontario (Upper Canada),GPH,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,7299.164391494994,1026,,,,,,ignore_duplicate,
1026<-365,1884,1026,Ontario (Upper Canada),GPH,365,Russia (USSR),GPH-AUTONOMOUS-CITED,95.76404401423015,1026,,,,,,ignore_duplicate,
1026<-Norway & Sweden,1884,1026,Ontario (Upper Canada),GPH,Norway & Sweden,Norway & Sweden,RIC,430.21427980474886,1026,,,,,,ignore_duplicate,
1026<-640,1884,1026,Ontario (Upper Canada),GPH,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,7237.114254984694,1026,,,,,,ignore_duplicate,
1026<-350,1884,1026,Ontario (Upper Canada),GPH,350,Greece,GPH-AUTONOMOUS-CITED,20857.946554149083,1026,,,,,,ignore_duplicate,
1026<-British West Indies,1884,1026,Ontario (Upper Canada),GPH,British West Indies,British West Indies,RIC,2941.176470588235,1026,,,,,,ignore_duplicate,
1026<-Spanish West Indies,1884,1026,Ontario (Upper Canada),GPH,Spanish West Indies,Spanish West Indies,RIC,25458.13684123438,1026,,,,,,ignore_duplicate,
1026<-110,1884,1026,Ontario (Upper Canada),GPH,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,196.078431372549,1026,,,,,,ignore_duplicate,
1026<-140,1884,1026,Ontario (Upper Canada),GPH,140,Brazil,GPH-AUTONOMOUS-CITED,7163.895093902539,1026,,,,,,ignore_duplicate,
1026<-70,1884,1026,Ontario (Upper Canada),GPH,70,Mexico,GPH-AUTONOMOUS-CITED,113.96541739058492,1026,,,,,,ignore_duplicate,
1026<-British East Indies,1884,1026,Ontario (Upper Canada),GPH,British East Indies,British East Indies,RIC,288.9468023496318,1026,,,,,,ignore_duplicate,
1026<-710,1884,1026,Ontario (Upper Canada),GPH,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,35938.81856540084,1026,,,,,,ignore_duplicate,
