id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
452<-200,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1324809,452,,,,,,ok,
452<-4781,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,67541,452,,,,,,ok,
452<-451,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,16589,452,,,,,,ok,
452<-Benin (Dahomey) & German Togoland & Ivory Coast,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,Benin (Dahomey) & German Togoland & Ivory Coast,Benin (Dahomey) & German Togoland & Ivory Coast,RIC,,,,28194,452,,28194,452,430|437|460,,split_failed_no_ratio,
452<-2,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,103128,452,,,,,,ok,
452<-220,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,19742,452,,,,,,ok,
452<-255,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,192271,452,,,,,,ok,
452<-210,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,43946,452,,,,,,ok,
452<-401,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,401,Madeira Isles,GPH,,,,1897,452,,,,,,ignore_resolved,
452<-410,1901,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,410,Canary Is.,GPH,,,,2911,452,,,,,,ignore_resolved,
452->200,1901,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,248617,452,,,,,,ok,
452->4781,1901,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,34956,452,,,,,,ok,
452->451,1901,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,61,452,,,,,,ok,
452->Benin (Dahomey) & German Togoland & Ivory Coast,1901,Benin (Dahomey) & German Togoland & Ivory Coast,Benin (Dahomey) & German Togoland & Ivory Coast,RIC,,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,881,452,,881,452,430|437|460,,split_failed_no_ratio,
452->2,1901,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,22678,452,,,,,,ok,
452->220,1901,220,France,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,89517,452,,,,,,ok,
452->255,1901,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,137714,452,,,,,,ok,
355<-300,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,685000,355,,,,,,ok,
355<-200,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,553355.3876739563,355,,,,,,ok,
355<-211,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,95106.99801192843,355,,,,,,ok,
355<-255,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,390796.7793240557,355,,,,,,ok,
355<-350,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,350,Greece,GPH-AUTONOMOUS-CITED,1,,,12713.161033797218,355,,,,,,ok,
355<-651,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,651,Egypt Arab Republic (Egypt),GPH,1,,,1148.5089463220677,355,,,,,,ignore_resolved,
355<-230,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,769.7415506958251,355,,,,,,ok,
355<-325,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,177530.9741550696,355,,,,,,ok,
355<-351,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,351,Crete,GPH-AUTONOMOUS-CITED,,,,1130.7355864811134,355,,,,,,ok,
355<-360,1901,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,360,Romania,GPH-AUTONOMOUS-CITED,1,,,91061.98807157058,355,,,,,,ok,
