id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
3261->3349,1834,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,1,,,3261,Republic of St. Mark,GPH,1,,,55559.50687529635,3261,,,,,,ignore_resolved,
3261->327,1834,327,Papal States,GPH-AUTONOMOUS-CITED,1,,,3261,Republic of St. Mark,GPH,1,,,117654.49660186503,3261,,,,,,ignore_resolved,
3261->200,1834,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,3261,Republic of St. Mark,GPH,1,,,11593.172119487908,3261,,,,,,ignore_resolved,
3261->640,1834,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,1,,3261,Republic of St. Mark,GPH,1,,,43804.33064643591,3261,,,,,,ignore_resolved,
3261->329,1834,329,Two Sicilies,GPH-AUTONOMOUS-CITED,1,,,3261,Republic of St. Mark,GPH,1,,,23067.804646752014,3261,,,,,,ignore_resolved,
3261->220,1834,220,France,GPH-AUTONOMOUS-CITED,1,,,3261,Republic of St. Mark,GPH,1,,,15501.027343132606,3261,,,,,,ignore_resolved,
3261<-3349,1834,3261,Republic of St. Mark,GPH,1,,,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,1,,,154413.62415046626,3261,,,,,,ignore_resolved,
3261<-327,1834,3261,Republic of St. Mark,GPH,1,,,327,Papal States,GPH-AUTONOMOUS-CITED,1,,,94744.74474474475,3261,,,,,,ignore_resolved,
3261<-200,1834,3261,Republic of St. Mark,GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,90461.51414572468,3261,,,,,,ignore_resolved,
3261<-640,1834,3261,Republic of St. Mark,GPH,1,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,1,,79259.52268057532,3261,,,,,,ignore_resolved,
3261<-380,1834,3261,Republic of St. Mark,GPH,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,67318.63442389759,3261,,,,,,ignore_resolved,
3261<-329,1834,3261,Republic of St. Mark,GPH,1,,,329,Two Sicilies,GPH-AUTONOMOUS-CITED,1,,,66749.64438122333,3261,,,,,,ignore_resolved,
3261<-220,1834,3261,Republic of St. Mark,GPH,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,9182.86707760392,3261,,,,,,ignore_resolved,
41->200,1834,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,403032.04520310584,41,,,,,,ok,
41->2,1834,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,278084.43970286625,41,,,,,,ok,
41->220,1834,220,France,GPH-AUTONOMOUS-CITED,1,,,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,209013.157894741,41,,,,,,ok,
41->Hanse Towns,1834,Hanse Towns,Hanse Towns,RIC,,,,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,118726.72672672907,41,,118726.72672672907,41,246|248|276,,split_failed_no_ratio,
41<-200,1834,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,309342.26331595366,41,,,,,,ok,
41<-2,1834,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,214397.1471471514,41,,,,,,ok,
41<-220,1834,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,85892.76118223657,41,,,,,,ok,
41<-Hanse Towns,1834,41,Haiti,GPH-AUTONOMOUS-CITED,1,,,Hanse Towns,Hanse Towns,RIC,,,,33350.04741583755,41,,33350.04741583755,41,246|248|276,,split_failed_no_ratio,
6203->220,1834,220,France,GPH-AUTONOMOUS-CITED,1,,,6203,Tripolitania (Regency of Tripoli),GPH-AUTONOMOUS-CITED,1,,,6262.841789157579,6203,,,,,,ok,
6203->Kingdom of Sardinia & Tuscany,1834,Kingdom of Sardinia & Tuscany,Kingdom of Sardinia & Tuscany,RIC,,,,6203,Tripolitania (Regency of Tripoli),GPH-AUTONOMOUS-CITED,1,,,2074.442863916548,6203,,,,,,ignore_resolved,
6203<-220,1834,6203,Tripolitania (Regency of Tripoli),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,6306.306306306306,6203,,,,,,ok,
6203<-Kingdom of Sardinia & Tuscany,1834,6203,Tripolitania (Regency of Tripoli),GPH-AUTONOMOUS-CITED,1,,,Kingdom of Sardinia & Tuscany,Kingdom of Sardinia & Tuscany,RIC,,,,2082.345503398135,6203,,,,,,ignore_resolved,
40->2,1834,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,40,Cuba,GPH-AUTONOMOUS-CITED,1,,,755635.4314841157,40,,,,,,ok,
40->Hanse Towns,1834,Hanse Towns,Hanse Towns,RIC,,,,40,Cuba,GPH-AUTONOMOUS-CITED,1,,,342232.0412517781,40,,342232.0412517781,40,246|248|276,,split_failed_no_ratio,
