id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
2->530,1909,530,Ethiopia (Abyssinia),GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,70.1408970651572,2,,,,,,ok,
2->681,1909,681,Aden,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,296698.04548903793,2,,,,,,ok,
2<-681,1909,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,681,Aden,GPH-AUTONOMOUS-CITED,1,,,362793.5355524109,2,,,,,,ok,
2->British Oceania (other),1909,British Oceania (other),British Oceania (other),RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,26723.06651079801,2,,26723.06651079801,,935|950|9004|9620|9740,,split_failed_no_ratio,
2<-British Oceania (other),1909,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,British Oceania (other),British Oceania (other),RIC,,,,21988.96613958449,2,,21988.96613958449,,935|950|9004|9620|9740,,split_failed_no_ratio,
2->160,1909,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,6861934.207018192,2,,,,,,ok,
2<-160,1909,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,4559195.635677516,2,,,,,,ok,
2->Australia & Tasmania,1909,Australia & Tasmania,Australia & Tasmania,RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,4915381.570581841,2,,,,,,ignore_resolved,
2<-Australia & Tasmania,1909,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,Australia & Tasmania,Australia & Tasmania,RIC,,,,2865772.267683915,2,,,,,,ignore_resolved,
2->300,1909,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,2887611.3127832813,2,,,,,,ok,
2<-300,1909,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,3165894.911708608,2,,,,,,ok,
2->Azores (Western Isles) & Madeira Isles,1909,Azores (Western Isles) & Madeira Isles,Azores (Western Isles) & Madeira Isles,RIC,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,33914.14918271499,2,,,,,,ignore_resolved,
