id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
155<-339,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,339,Albania,GPH-AUTONOMOUS-CITED,1,,,1.3754126237871362,155,,,,,,ok,
155<-255,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,517044.63839151745,155,,,,,,ok,
155<-68,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,7.502250675202561,155,,,,,,ok,
155<-160,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,1,,,477433.7801340402,155,,,,,,ok,
155<-900,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,900,Australia,GPH-AUTONOMOUS-CITED,1,,,39.26177853356007,155,,,,,,ok,
155<-305,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,305,Austria,GPH-AUTONOMOUS-CITED,1,,,4635.765729718915,155,,,,,,ok,
155<-211,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,,1,1,120088.37651295388,155,,,,,,ok,
155<-30,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,0.05001500450135041,155,,,,,,ok,
155<-145,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,145,Bolivia,GPH-AUTONOMOUS-CITED,1,,,9177.653295988797,155,,,,,,ok,
155<-Borneo,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,Borneo,Borneo,RIC,,,,36.010803240972294,155,,2.7727136395300334,155,823|824|827|835|850,,split_only_partial,
155<-140,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,1,,,97369.06071821546,155,,,,,,ok,
155<-355,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,528.1584475342603,155,,,,,,ok,
155<-20,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,12571.09632889867,155,,,,,,ok,
155<-780,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,1,,,1964.414324297289,155,,,,,,ok,
155<-100,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,1,,,31.834550365109532,155,,,,,,ok,
155<-94,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,94,Costa Rica,GPH-AUTONOMOUS-CITED,1,,,3641.1423427028108,155,,,,,,ok,
155<-40,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,40,Cuba,GPH-AUTONOMOUS-CITED,1,,,23143.793137941382,155,,,,,,ok,
155<-1065,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,1065,Curacao,GPH,,,,32874.71241372412,155,,,,,,ignore_resolved,
155<-315,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,315,Czechoslovakia,GPH-AUTONOMOUS-CITED,1,,,3965.4646393918174,155,,,,,,ok,
155<-710,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,1869.110733219966,155,,,,,,ok,
155<-390,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,11089.926978093428,155,,,,,,ok,
155<-130,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,130,Ecuador,GPH-AUTONOMOUS-CITED,1,,,73052.0656196859,155,,,,,,ok,
155<-651,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,651,Egypt Arab Republic (Egypt),GPH,1,,,12.553766129838952,155,,,,,,ignore_resolved,
155<-92,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,92,El Salvador,GPH-AUTONOMOUS-CITED,1,,,704.2862858857658,155,,,,,,ok,
155<-230,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,60706.111833550065,155,,,,,,ok,
155<-2,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,1019023.8821646494,155,,,,,,ok,
155<-375,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,375,Finland,GPH-AUTONOMOUS-CITED,1,,,464.0142042612784,155,,,,,,ok,
155<-220,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,282783.68510553165,155,,,,,,ok,
155<-200,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,551762.078623587,155,,,,,,ok,
155<-350,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,350,Greece,GPH-AUTONOMOUS-CITED,1,,,309.1177353205962,155,,,,,,ok,
155<-65,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,65,Guadeloupe,GPH-AUTONOMOUS-CITED,1,,,1.5004501350405122,155,,,,,,ok,
155<-90,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,90,Guatemala,GPH-AUTONOMOUS-CITED,1,,,251.65049514854456,155,,,,,,ok,
155<-115,1933,155,Chile,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,1,,,0.125037511253376,155,,,,,,ok,
