id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
58<-200,1848,58,Antigua and Barbuda (Antigua),GPH,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,73471,58,,,,,,ignore_resolved,
58<-British West Indies,1848,58,Antigua and Barbuda (Antigua),GPH,1,,,British West Indies,British West Indies,RIC,,,,48158,58,,48158,1063,30|31|51|54|1032|1048|1055,,split_failed_no_ratio,
58<-British Northern America,1848,58,Antigua and Barbuda (Antigua),GPH,1,,,British Northern America,British Northern America,RIC,,,,10735,58,,10735,1063,20|21|1022|1023|1024,,split_failed_no_ratio,
58<-2,1848,58,Antigua and Barbuda (Antigua),GPH,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,41319,58,,,,,,ignore_resolved,
58->200,1848,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,58,Antigua and Barbuda (Antigua),GPH,1,,,164265,58,,,,,,ignore_resolved,
58->British West Indies,1848,British West Indies,British West Indies,RIC,,,,58,Antigua and Barbuda (Antigua),GPH,1,,,29,58,,29,1063,30|31|51|54|1032|1048|1055,,split_failed_no_ratio,
58->British Northern America,1848,British Northern America,British Northern America,RIC,,,,58,Antigua and Barbuda (Antigua),GPH,1,,,334,58,,334,1063,20|21|1022|1023|1024,,split_failed_no_ratio,
58->2,1848,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,58,Antigua and Barbuda (Antigua),GPH,1,,,79,58,,,,,,ignore_resolved,
380<-385,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,,,,237309.84270759954,380,,,,,,ok,
380<-375,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,375,Finland,GPH,1,,,32287.053429605377,380,,,,,,ignore_resolved,
380<-365,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,112601.09883574875,380,,,,,,ok,
380<-239,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,239,Prussia,GPH-AUTONOMOUS-CITED,,1,,7426.022288809237,380,,,,,,ok,
380<-Hanover & Hanse Towns & Mecklenburg Schwerin,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Hanover & Hanse Towns & Mecklenburg Schwerin,Hanover & Hanse Towns & Mecklenburg Schwerin,RIC,,,,419328.1064169998,380,,419328.1064169998,380,240|280|246|248|276,,split_failed_no_ratio,
380<-390,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,,,,129471.08425271757,380,,,,,,ok,
380<-210,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,39793.79335198863,380,,,,,,ok,
380<-211,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,13318.409539712218,380,,,,,,ok,
380<-200,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,269193.3079693348,380,,,,,,ok,
380<-220,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,33659.25320036361,380,,,,,,ok,
380<-230,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,,,,31802.747628161298,380,,,,,,ok,
380<-235,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,16627.83251624677,380,,,,,,ok,
380<-325,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH,,,,6860.998853791143,380,,6860.998853791143,380,324|329|332|335|337,,split_failed_no_ratio,
380<-2,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,153363.50379062555,380,,,,,,ok,
380<-West Indies,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,West Indies,West Indies,RIC,,,,14529.17404332242,380,,14529.17404332242,380,5|6|30|31|40|41|42|51|54|65|66|68|91|1032|1048|1055|1058|1063|1064|1081,,split_failed_no_ratio,
380<-140,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,1,,276296.45972384803,380,,,,,,ok,
380<-Australia & East Indies,1848,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Australia & East Indies,Australia & East Indies,RIC,,,,78780.41036823712,380,,78780.41036823712,380,901|902|903|906|710|720|721|750|751|752|775|780|781|790|800|811|815|824|835|840|850|860|7501|7502|7531|7588|8201|8202|8203|8210|8221|8223|8224|8231|8401|8501|8510|8531|8560,,split_failed_no_ratio,
380->385,1848,385,Norway,GPH-AUTONOMOUS-CITED,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,137219.97707582286,380,,,,,,ok,
