id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,notes
561<-200,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1806305,561,,,,,,ok,
561<-231,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,231,Gibraltar,GPH-AUTONOMOUS-CITED,190,561,,,,,,ok,
561<-Arakan,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Arakan,Arakan,RIC,640,561,,,,,,ignore_resolved,
561<-Bassein River,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Bassein River,Bassein River,RIC,5241,561,,,,,,ignore_resolved,
561<-Bimlipatam,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Bimlipatam,Bimlipatam,RIC,1713,561,,,,,,ignore_resolved,
561<-Kolkata (Calcutta),1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Kolkata (Calcutta),Kolkata (Calcutta),RIC,30823,561,,,,,,ignore_resolved,
561<-780,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,5662,561,,,,,,ok,
561<-Kakinada,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Kakinada,Kakinada,RIC,22,561,,,,,,ignore_resolved,
561<-720,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,720,Hong Kong,GPH-AUTONOMOUS-CITED,26079,561,,,,,,ok,
561<-Chennai (Madras),1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,Chennai (Madras),Chennai (Madras),RIC,3237,561,,,,,,ignore_resolved,
561<-8272,1870,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,8272,Penang,GPH,56,561,,,,,,ignore_resolved,
