"id","year","importerId","importerLabel","importerType","exporterId","exporterLabel","exporterType","value","reportedBy","partial","valueToSplit","newReporters","newPartners","originalReportedTradeFlowIds","status","notes"
"630->461",2020,"461","Togo (French Togoland)","GPH","630","Iran (Persia)","GPH",9378.90625,"630",NA,NA,NA,NA,NA,"ok",NA
"1062->439",2020,"439","Burkina Faso (Upper Volta)","GPH","1062","Anguilla","GPH",13978.90625,"1062",NA,NA,NA,NA,NA,"ok",NA
"94->910",2020,"910","Papua New Guinea","GPH","94","Costa Rica","GPH",7792.1875,"94",NA,NA,NA,NA,NA,"ok",NA
"439->235",2020,"235","Portugal","GPH","439","Burkina Faso (Upper Volta)","GPH",41010.15625,"439",NA,NA,NA,NA,NA,"ok",NA
"439->349",2020,"349","Slovenia","GPH","439","Burkina Faso (Upper Volta)","GPH",11012.5,"439",NA,NA,NA,NA,NA,"ok",NA
"439->115",2020,"115","Surinam (Dutch Guiana)","GPH","439","Burkina Faso (Upper Volta)","GPH",43029.6875,"439",NA,NA,NA,NA,NA,"ok",NA
"439->815",2020,"815","Vietnam","GPH","439","Burkina Faso (Upper Volta)","GPH",16034084.375,"439",NA,NA,NA,NA,NA,"ok",NA
"439->404",2020,"404","Guinea-Bissau (Portuguese Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",6209.375,"439",NA,NA,NA,NA,NA,"ok",NA
"115->439",2020,"439","Burkina Faso (Upper Volta)","GPH","115","Surinam (Dutch Guiana)","GPH",37499.21875,"115",NA,NA,NA,NA,NA,"ok",NA
"439->694",2020,"694","Qatar","GPH","439","Burkina Faso (Upper Volta)","GPH",74855.46875,"439",NA,NA,NA,NA,NA,"ok",NA
"531->439",2020,"439","Burkina Faso (Upper Volta)","GPH","531","Eritrea","GPH",2482.03125,"531",NA,NA,NA,NA,NA,"ok",NA
"731->704",2020,"704","Uzbekistan","GPH","731","North Korea (Democratic People's Republic of Korea)","GPH",214.84375,"731",NA,NA,NA,NA,NA,"ok",NA
"780->935",2020,"935","Vanuatu (New Hebrides)","GPH","780","Sri Lanka (Ceylon)","GPH",27588.28125,"780",NA,NA,NA,NA,NA,"ok",NA
"316->57",2020,"57","St. Vincent and the Grenadines","GPH","316","Czech Republic","GPH",124676.5625,"316",NA,NA,NA,NA,NA,"ok",NA
"439->625",2020,"625","Sudan (Anglo-Egyptian Sudan) (Mahdist State)","GPH","439","Burkina Faso (Upper Volta)","GPH",243.75,"439",NA,NA,NA,NA,NA,"ok",NA
"439->541",2020,"541","Mozambique (Portuguese East Africa)","GPH","439","Burkina Faso (Upper Volta)","GPH",1244.53125,"439",NA,NA,NA,NA,NA,"ok",NA
"439->411",2020,"411","Equatorial Guinea (Spanish Guinea)","GPH","439","Burkina Faso (Upper Volta)","GPH",2899.21875,"439",NA,NA,NA,NA,NA,"ok",NA
"620->390",2020,"390","Denmark","GPH","620","Libya","GPH",38638281.25,"620",NA,NA,NA,NA,NA,"ok",NA
"439->316",2020,"316","Czech Republic","GPH","439","Burkina Faso (Upper Volta)","GPH",27076.5625,"439",NA,NA,NA,NA,NA,"ok",NA
"439->369",2020,"369","Ukraine","GPH","439","Burkina Faso (Upper Volta)","GPH",1382274.21875,"439",NA,NA,NA,NA,NA,"ok",NA
"316->987",2020,"987","Federated States of Micronesia","GPH","316","Czech Republic","GPH",117.96875,"316",NA,NA,NA,NA,NA,"ok",NA
"985->439",2020,"439","Burkina Faso (Upper Volta)","GPH","985","Guam","GPH",1160.15625,"985",NA,NA,NA,NA,NA,"ok",NA
"991->439",2020,"439","Burkina Faso (Upper Volta)","GPH","991","American Samoa","GPH",19071.875,"991",NA,NA,NA,NA,NA,"ok",NA
"439->155",2020,"155","Chile","GPH","439","Burkina Faso (Upper Volta)","GPH",9243.75,"439",NA,NA,NA,NA,NA,"ok",NA
"439->512",2020,"512","Tanzania (Tanganyika)","GPH","439","Burkina Faso (Upper Volta)","GPH",25892.96875,"439",NA,NA,NA,NA,NA,"ok",NA
